DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2020-01-14 00:00:00;0;0;0;0;0;0
2020-01-14 00:15:00;2;1;0;0;0;0
2020-01-14 00:30:00;0;0;0;0;0;0
2020-01-14 00:45:00;2;0;0;0;0;0
2020-01-14 01:00:00;0;0;0;0;0;0
2020-01-14 01:15:00;1;0;0;0;0;0
2020-01-14 01:30:00;0;0;0;0;0;0
2020-01-14 01:45:00;0;0;0;0;0;0
2020-01-14 02:00:00;0;0;0;0;0;0
2020-01-14 02:15:00;0;0;0;0;0;0
2020-01-14 02:30:00;0;0;0;0;0;0
2020-01-14 02:45:00;0;1;0;0;0;0
2020-01-14 03:00:00;1;0;0;0;0;0
2020-01-14 03:15:00;0;0;0;0;0;0
2020-01-14 03:30:00;0;2;0;0;0;0
2020-01-14 03:45:00;1;0;0;0;0;0
2020-01-14 04:00:00;0;0;0;0;0;0
2020-01-14 04:15:00;0;2;0;0;0;0
2020-01-14 04:30:00;0;2;0;0;0;0
2020-01-14 04:45:00;1;0;0;0;0;0
2020-01-14 05:00:00;0;0;0;0;0;0
2020-01-14 05:15:00;2;2;0;0;0;0
2020-01-14 05:30:00;6;3;0;0;0;0
2020-01-14 05:45:00;9;4;0;0;0;0
2020-01-14 06:00:00;6;10;0;0;0;0
2020-01-14 06:15:00;5;4;0;0;0;0
2020-01-14 06:30:00;12;11;0;0;0;0
2020-01-14 06:45:00;12;9;0;1;0;0
2020-01-14 07:00:00;14;7;2;0;0;0
2020-01-14 07:15:00;18;11;0;0;0;0
2020-01-14 07:30:00;36;15;1;1;0;0
2020-01-14 07:45:00;30;14;0;2;0;0
2020-01-14 08:00:00;15;18;0;1;0;0
2020-01-14 08:15:00;10;10;3;0;0;0
2020-01-14 08:30:00;7;6;2;0;0;0
2020-01-14 08:45:00;1;7;0;1;0;0
2020-01-14 09:00:00;9;4;0;0;0;0
2020-01-14 09:15:00;10;10;0;1;0;0
2020-01-14 09:30:00;5;7;0;2;0;0
2020-01-14 09:45:00;14;7;0;0;0;0
2020-01-14 10:00:00;10;8;1;0;0;0
2020-01-14 10:15:00;10;12;0;2;0;0
2020-01-14 10:30:00;7;11;1;0;0;0
2020-01-14 10:45:00;8;8;0;2;0;0
2020-01-14 11:00:00;10;8;0;1;0;0
2020-01-14 11:15:00;10;8;0;0;0;0
2020-01-14 11:30:00;8;11;0;0;0;0
2020-01-14 11:45:00;8;15;0;0;0;0
2020-01-14 12:00:00;6;11;0;0;0;0
2020-01-14 12:15:00;16;8;1;0;0;0
2020-01-14 12:30:00;13;11;2;0;0;0
2020-01-14 12:45:00;15;6;0;0;0;0
2020-01-14 13:00:00;4;18;0;0;0;0
2020-01-14 13:15:00;9;15;0;1;0;0
2020-01-14 13:30:00;7;6;0;2;0;0
2020-01-14 13:45:00;6;7;4;6;0;0
2020-01-14 14:00:00;262;11;1;0;0;0
2020-01-14 14:15:00;10;8;1;2;0;0
2020-01-14 14:30:00;267;12;1;6;0;0
2020-01-14 14:45:00;7;19;1;1;0;0
2020-01-14 15:00:00;18;9;4;4;0;0
2020-01-14 15:15:00;16;15;5;2;0;0
2020-01-14 15:30:00;9;22;3;3;0;0
2020-01-14 15:45:00;15;26;5;0;0;0
2020-01-14 16:00:00;22;31;0;0;0;0
2020-01-14 16:15:00;15;16;3;0;0;0
2020-01-14 16:30:00;27;27;3;4;0;0
2020-01-14 16:45:00;17;25;4;0;0;0
2020-01-14 17:00:00;14;16;0;0;0;0
2020-01-14 17:15:00;22;21;3;1;0;0
2020-01-14 17:30:00;23;18;2;0;0;0
2020-01-14 17:45:00;10;12;1;0;0;0
2020-01-14 18:00:00;4;5;2;0;0;0
2020-01-14 18:15:00;11;8;0;0;0;0
2020-01-14 18:30:00;7;9;0;0;0;0
2020-01-14 18:45:00;11;8;0;0;0;0
2020-01-14 19:00:00;10;9;0;0;0;0
2020-01-14 19:15:00;9;11;0;0;0;0
2020-01-14 19:30:00;10;4;0;0;0;0
2020-01-14 19:45:00;6;4;0;0;0;0
2020-01-14 20:00:00;5;6;0;0;0;0
2020-01-14 20:15:00;8;7;0;0;0;0
2020-01-14 20:30:00;4;5;0;0;0;0
2020-01-14 20:45:00;3;8;0;0;0;0
2020-01-14 21:00:00;1;1;0;0;0;0
2020-01-14 21:15:00;7;3;0;0;0;0
2020-01-14 21:30:00;0;3;0;0;0;0
2020-01-14 21:45:00;0;12;0;0;0;0
2020-01-14 22:00:00;1;3;0;0;0;0
2020-01-14 22:15:00;6;2;0;0;0;0
2020-01-14 22:30:00;2;0;0;0;0;0
2020-01-14 22:45:00;0;2;0;0;0;0
2020-01-14 23:00:00;1;0;0;0;0;0
2020-01-14 23:15:00;3;3;0;0;0;0
2020-01-14 23:30:00;2;2;0;0;0;0
