DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2019-10-01 00:00:00;14;8;4;0;8;10;4;3;0;0;0;0;0;0
2019-10-01 00:15:00;11;5;2;3;6;7;4;5;0;0;0;0;0;0
2019-10-01 00:30:00;8;2;9;1;5;5;4;6;0;0;0;0;0;0
2019-10-01 00:45:00;7;2;1;0;4;5;3;5;0;0;0;0;0;0
2019-10-01 01:00:00;7;3;2;0;2;6;4;2;0;0;0;0;0;0
2019-10-01 01:15:00;8;4;0;1;3;5;3;2;0;0;0;0;0;0
2019-10-01 01:30:00;8;6;6;3;2;1;3;2;0;0;0;0;0;0
2019-10-01 01:45:00;3;3;0;0;8;2;3;4;0;0;0;0;0;0
2019-10-01 02:00:00;2;1;2;0;6;2;1;2;0;0;0;0;0;0
2019-10-01 02:15:00;5;2;1;0;3;5;1;1;0;0;0;0;0;0
2019-10-01 02:30:00;3;1;2;0;2;4;1;0;0;0;0;0;0;0
2019-10-01 02:45:00;5;2;0;1;1;2;4;2;0;0;0;0;0;0
2019-10-01 03:00:00;9;1;1;0;3;1;1;0;0;0;0;0;0;0
2019-10-01 03:15:00;8;4;1;1;2;3;2;2;0;0;0;0;0;0
2019-10-01 03:30:00;12;3;3;1;4;9;4;0;0;0;0;0;0;0
2019-10-01 03:45:00;12;5;4;0;4;5;0;3;0;0;0;0;0;0
2019-10-01 04:00:00;13;1;1;1;9;5;5;7;0;0;0;0;0;0
2019-10-01 04:15:00;9;5;4;0;5;2;5;5;0;0;0;0;0;0
2019-10-01 04:30:00;12;5;7;1;6;8;4;3;0;0;0;0;0;0
2019-10-01 04:45:00;16;4;26;4;14;12;8;10;0;0;0;0;0;0
2019-10-01 05:00:00;27;15;46;2;19;21;8;8;0;0;0;0;0;0
2019-10-01 05:15:00;51;23;114;2;23;23;16;17;0;0;7;0;0;0
2019-10-01 05:30:00;74;51;93;15;32;40;25;25;0;0;0;0;0;4
2019-10-01 05:45:00;58;51;59;22;35;62;67;44;0;0;0;3;0;0
2019-10-01 06:00:00;67;67;51;12;32;53;95;68;0;0;0;0;0;0
2019-10-01 06:15:00;74;54;55;12;52;80;72;46;1;0;0;0;0;0
2019-10-01 06:30:00;72;68;70;21;47;88;39;35;0;0;0;1;0;0
2019-10-01 06:45:00;91;84;77;31;52;96;37;26;0;1;0;0;1;0
2019-10-01 07:00:00;92;89;83;30;63;95;39;25;0;0;0;0;0;0
2019-10-01 07:15:00;103;101;73;48;66;91;44;30;0;1;1;1;5;0
2019-10-01 07:30:00;107;119;85;38;90;113;45;38;0;3;0;0;0;9
2019-10-01 07:45:00;95;118;91;41;98;116;50;36;0;0;5;0;0;0
2019-10-01 08:00:00;104;124;90;37;76;114;54;37;0;0;0;0;1;0
2019-10-01 08:15:00;92;106;67;37;76;106;56;32;0;8;0;0;0;9
2019-10-01 08:30:00;103;108;64;31;74;86;59;43;0;9;0;0;0;0
2019-10-01 08:45:00;91;102;55;14;73;96;43;26;0;0;4;0;0;0
2019-10-01 09:00:00;92;88;52;21;61;77;41;31;0;0;0;0;0;0
2019-10-01 09:15:00;93;118;42;17;63;79;40;17;0;0;0;0;0;0
2019-10-01 09:30:00;83;106;33;30;58;79;44;24;0;0;0;0;0;0
2019-10-01 09:45:00;95;95;44;24;62;102;45;34;0;0;0;0;0;3
2019-10-01 10:00:00;90;98;45;29;62;79;44;34;0;0;0;0;0;0
2019-10-01 10:15:00;83;90;45;22;61;88;47;27;0;0;0;0;0;0
2019-10-01 10:30:00;98;100;47;21;67;85;42;30;0;0;0;0;0;0
2019-10-01 10:45:00;89;99;53;28;62;87;53;36;0;0;7;0;0;0
2019-10-01 11:00:00;94;96;50;28;81;104;53;24;0;0;0;0;0;0
2019-10-01 11:15:00;77;93;45;27;71;94;42;32;0;0;0;0;6;0
2019-10-01 11:30:00;100;89;46;24;71;98;52;37;3;0;2;0;0;3
2019-10-01 11:45:00;74;93;46;21;72;115;47;31;0;0;0;0;0;0
2019-10-01 12:00:00;76;97;60;23;60;96;51;28;0;0;0;0;0;0
2019-10-01 12:15:00;93;99;46;33;92;118;46;30;0;0;0;0;0;0
2019-10-01 12:30:00;79;96;52;21;67;100;48;21;0;0;0;0;0;0
2019-10-01 12:45:00;86;98;47;28;62;91;56;36;0;0;0;0;0;4
2019-10-01 13:00:00;93;94;55;16;52;96;56;37;0;0;0;0;0;0
2019-10-01 13:15:00;102;101;96;26;73;106;51;30;0;26;0;11;7;4
2019-10-01 13:30:00;110;88;89;26;76;102;49;38;0;0;0;0;0;30
2019-10-01 13:45:00;97;99;80;21;65;95;58;35;0;0;0;0;0;14
2019-10-01 14:00:00;93;99;52;16;61;85;76;74;1;0;2;0;1;5
2019-10-01 14:15:00;86;89;47;21;78;100;99;85;0;0;0;0;0;9
2019-10-01 14:30:00;112;106;42;12;68;96;89;77;0;0;0;0;0;0
2019-10-01 14:45:00;122;118;54;18;90;121;76;50;0;0;3;0;0;0
2019-10-01 15:00:00;113;125;47;25;82;102;75;38;2;0;0;0;2;0
2019-10-01 15:15:00;115;105;47;33;94;116;80;68;0;0;3;0;0;0
2019-10-01 15:30:00;118;136;58;37;89;106;76;51;0;0;0;0;0;0
2019-10-01 15:45:00;143;143;59;24;97;128;70;52;0;3;1;0;0;0
2019-10-01 16:00:00;130;126;61;35;89;113;79;58;1;0;1;0;0;0
2019-10-01 16:15:00;118;126;51;45;105;133;66;51;0;0;9;0;0;0
2019-10-01 16:30:00;120;125;59;37;93;110;79;58;5;0;0;0;0;24
2019-10-01 16:45:00;145;147;62;39;114;140;66;57;0;0;0;0;0;15
2019-10-01 17:00:00;119;122;66;25;109;124;70;47;0;0;1;3;0;34
2019-10-01 17:15:00;138;121;68;33;111;130;63;35;0;0;3;0;0;1
2019-10-01 17:30:00;140;135;64;35;113;138;76;49;0;0;0;0;0;0
2019-10-01 17:45:00;122;133;57;32;97;117;66;43;0;0;0;0;0;0
2019-10-01 18:00:00;129;112;47;18;89;111;55;45;0;0;0;0;0;0
2019-10-01 18:15:00;117;111;42;29;94;114;67;39;0;3;0;0;0;0
2019-10-01 18:30:00;103;110;28;23;87;122;51;34;0;0;0;0;0;0
2019-10-01 18:45:00;104;80;40;26;94;127;60;35;0;0;0;0;0;12
2019-10-01 19:00:00;95;85;17;10;79;100;35;28;8;0;0;0;0;0
2019-10-01 19:15:00;83;83;34;21;80;106;42;34;0;3;10;0;0;0
2019-10-01 19:30:00;73;79;35;6;67;74;33;20;0;0;0;0;0;0
2019-10-01 19:45:00;57;69;28;15;65;92;24;19;0;0;0;0;0;26
2019-10-01 20:00:00;61;68;36;7;79;113;38;20;0;2;0;0;0;1
2019-10-01 20:15:00;68;52;30;6;47;67;24;21;3;0;0;0;3;0
2019-10-01 20:30:00;53;51;39;15;44;62;19;17;0;0;0;0;0;0
2019-10-01 20:45:00;44;42;35;7;42;44;15;23;0;0;0;0;0;0
2019-10-01 21:00:00;45;33;62;13;32;48;18;16;0;0;0;0;0;0
2019-10-01 21:15:00;81;51;83;8;41;59;18;18;0;0;0;0;0;0
2019-10-01 21:30:00;59;32;76;10;33;39;32;22;0;1;1;0;0;0
2019-10-01 21:45:00;32;37;28;9;30;28;53;36;2;0;2;0;0;0
2019-10-01 22:00:00;39;32;19;8;27;43;98;54;0;1;0;0;2;0
2019-10-01 22:15:00;33;22;10;2;28;45;55;41;0;0;0;0;0;0
2019-10-01 22:30:00;21;25;21;8;20;20;16;10;0;0;0;0;0;0
2019-10-01 22:45:00;32;25;13;11;16;21;12;8;0;0;0;0;0;0
2019-10-01 23:00:00;19;19;13;6;12;22;15;6;0;0;6;0;0;0
2019-10-01 23:15:00;21;9;10;4;13;17;8;5;0;0;0;0;0;0
2019-10-01 23:30:00;12;12;19;2;7;9;3;3;0;0;0;0;0;0
2019-10-01 23:45:00;17;8;4;0;10;8;7;8;0;0;0;0;0;0
