DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2019-11-09 00:00:00;11;4;4;5;2;13;21;5;3;12;10;1;4
2019-11-09 00:15:00;12;6;5;6;7;15;17;4;6;12;5;3;5
2019-11-09 00:30:00;10;5;3;7;4;16;18;10;8;7;4;2;3
2019-11-09 00:45:00;11;6;3;4;4;17;18;2;0;6;5;3;3
2019-11-09 01:00:00;8;4;2;2;3;18;18;6;4;10;4;1;2
2019-11-09 01:15:00;7;4;1;4;2;18;14;7;3;6;4;2;1
2019-11-09 01:30:00;12;2;1;2;3;11;14;0;2;7;5;1;1
2019-11-09 01:45:00;11;5;1;4;7;21;21;1;2;4;7;3;2
2019-11-09 02:00:00;12;3;0;1;1;5;6;2;1;3;1;1;0
2019-11-09 02:15:00;8;2;1;0;0;9;10;5;3;4;1;1;1
2019-11-09 02:30:00;6;1;1;2;3;8;2;2;2;5;5;0;1
2019-11-09 02:45:00;2;2;1;1;1;3;2;1;1;7;6;1;1
2019-11-09 03:00:00;6;3;2;1;2;6;2;2;2;6;3;1;2
2019-11-09 03:15:00;8;4;2;1;1;3;6;2;0;1;1;3;2
2019-11-09 03:30:00;4;3;0;2;4;4;7;4;5;2;3;1;0
2019-11-09 03:45:00;10;1;0;0;1;3;7;1;2;2;3;0;0
2019-11-09 04:00:00;1;0;0;1;0;9;11;1;1;2;1;0;0
2019-11-09 04:15:00;4;4;1;0;2;6;8;1;0;2;2;1;1
2019-11-09 04:30:00;4;1;2;1;4;5;6;4;2;0;0;0;2
2019-11-09 04:45:00;2;1;1;3;3;7;10;3;0;1;5;2;1
2019-11-09 05:00:00;5;1;1;4;5;4;4;1;1;1;1;1;2
2019-11-09 05:15:00;10;3;1;7;5;3;9;5;1;1;2;2;1
2019-11-09 05:30:00;7;4;2;4;7;17;18;5;3;2;1;0;2
2019-11-09 05:45:00;5;6;2;14;4;13;14;6;9;9;3;0;2
2019-11-09 06:00:00;12;6;5;3;3;15;18;8;4;2;1;0;5
2019-11-09 06:15:00;22;8;1;10;6;15;15;12;5;1;0;0;1
2019-11-09 06:30:00;8;4;6;7;10;22;33;19;14;7;6;1;6
2019-11-09 06:45:00;16;6;7;10;10;23;28;14;12;10;7;4;6
2019-11-09 07:00:00;20;7;5;8;8;10;12;8;9;8;6;3;6
2019-11-09 07:15:00;15;6;4;12;8;23;18;19;13;13;7;1;4
2019-11-09 07:30:00;28;21;9;18;23;38;34;12;9;12;9;3;9
2019-11-09 07:45:00;25;18;9;25;21;42;30;20;12;15;15;5;8
2019-11-09 08:00:00;26;14;5;26;20;47;31;34;28;22;11;7;4
2019-11-09 08:15:00;32;21;14;25;24;43;40;24;19;18;24;6;14
2019-11-09 08:30:00;37;22;10;41;27;45;35;36;26;20;17;14;10
2019-11-09 08:45:00;40;23;13;48;22;43;40;33;31;32;26;13;9
2019-11-09 09:00:00;38;16;10;63;25;61;47;42;38;42;42;15;11
2019-11-09 09:15:00;61;31;25;79;39;67;52;54;44;42;29;12;19
2019-11-09 09:30:00;67;43;15;92;39;72;67;56;39;52;45;16;15
2019-11-09 09:45:00;63;47;24;82;37;84;56;53;58;67;68;29;24
2019-11-09 10:00:00;65;32;19;74;36;69;59;65;50;72;50;19;19
2019-11-09 10:15:00;78;49;13;94;39;77;77;79;58;81;59;20;12
2019-11-09 10:30:00;66;34;16;93;49;86;79;78;54;99;72;23;15
2019-11-09 10:45:00;85;53;29;111;37;106;84;81;63;103;62;20;28
2019-11-09 11:00:00;86;44;26;110;30;97;86;86;61;92;81;33;25
2019-11-09 11:15:00;85;75;24;101;43;95;95;79;59;104;90;30;24
2019-11-09 11:30:00;106;58;35;101;38;104;97;81;63;94;74;29;31
2019-11-09 11:45:00;77;59;26;96;38;88;79;83;61;111;91;34;24
2019-11-09 12:00:00;87;65;18;91;37;109;98;81;66;105;76;32;16
2019-11-09 12:15:00;86;62;26;107;34;99;110;82;65;111;84;39;27
2019-11-09 12:30:00;80;58;31;110;37;113;121;86;64;112;81;34;30
2019-11-09 12:45:00;89;56;23;115;35;105;116;83;70;111;91;32;19
2019-11-09 13:00:00;95;61;20;116;37;121;129;114;90;112;84;34;21
2019-11-09 13:15:00;86;63;24;103;33;114;131;112;100;114;68;31;25
2019-11-09 13:30:00;97;69;23;121;42;107;130;89;74;108;83;32;19
2019-11-09 13:45:00;84;49;27;112;37;87;92;95;72;114;75;33;23
2019-11-09 14:00:00;85;45;24;96;39;98;79;89;84;128;81;34;24
2019-11-09 14:15:00;99;63;32;89;29;87;84;79;65;109;87;39;29
2019-11-09 14:30:00;81;53;22;82;41;72;68;77;67;133;95;35;21
2019-11-09 14:45:00;80;53;17;97;37;80;72;97;76;119;82;27;12
2019-11-09 15:00:00;91;64;28;89;34;86;74;83;68;106;87;34;25
2019-11-09 15:15:00;77;50;32;85;28;70;73;82;64;135;88;43;33
2019-11-09 15:30:00;73;54;26;95;35;81;75;85;59;127;93;37;23
2019-11-09 15:45:00;97;73;28;75;38;82;66;79;67;114;71;36;24
2019-11-09 16:00:00;120;130;44;71;27;86;65;77;56;143;94;36;43
2019-11-09 16:15:00;113;113;42;73;26;81;63;80;68;163;111;37;37
2019-11-09 16:30:00;108;109;41;90;36;69;61;75;59;150;106;39;36
2019-11-09 16:45:00;89;63;23;83;31;81;83;78;55;139;93;39;23
2019-11-09 17:00:00;80;49;21;64;34;86;64;75;59;122;77;38;16
2019-11-09 17:15:00;68;48;23;67;35;73;68;74;53;149;92;34;18
2019-11-09 17:30:00;72;45;23;63;33;79;71;61;49;108;102;34;24
2019-11-09 17:45:00;63;36;21;42;36;68;75;61;40;116;77;36;18
2019-11-09 18:00:00;63;43;18;56;35;75;55;49;36;105;71;33;19
2019-11-09 18:15:00;47;44;13;65;30;63;61;52;38;88;71;29;10
2019-11-09 18:30:00;68;37;11;37;23;51;51;43;37;97;65;20;11
2019-11-09 18:45:00;56;22;14;37;23;57;58;42;35;86;63;21;11
2019-11-09 19:00:00;56;28;12;29;21;40;32;25;21;80;57;20;12
2019-11-09 19:15:00;42;32;9;15;20;55;51;44;32;56;46;21;10
2019-11-09 19:30:00;40;19;16;25;22;49;48;25;21;69;48;15;16
2019-11-09 19:45:00;38;33;5;29;19;49;47;22;17;57;44;22;5
2019-11-09 20:00:00;25;14;15;10;20;45;46;22;8;38;33;14;16
2019-11-09 20:15:00;45;24;8;7;15;46;38;16;14;30;18;12;8
2019-11-09 20:30:00;28;18;9;18;10;41;41;23;17;27;20;10;8
2019-11-09 20:45:00;37;18;4;18;11;31;29;16;14;21;22;15;5
2019-11-09 21:00:00;29;14;12;12;9;38;34;16;19;19;8;5;14
2019-11-09 21:15:00;35;16;5;11;11;29;27;14;11;29;21;8;5
2019-11-09 21:30:00;32;18;10;12;10;34;38;16;6;15;9;3;10
2019-11-09 21:45:00;38;19;4;11;13;39;31;19;11;24;18;2;4
2019-11-09 22:00:00;26;17;9;16;9;41;27;18;18;26;16;9;9
2019-11-09 22:15:00;24;18;3;7;7;41;34;17;13;24;16;7;3
2019-11-09 22:30:00;27;12;6;15;10;30;24;8;6;19;10;6;6
2019-11-09 22:45:00;26;7;2;9;16;39;27;10;7;15;10;5;2
2019-11-09 23:00:00;30;15;7;7;7;28;25;11;10;18;16;5;7
2019-11-09 23:15:00;21;8;4;7;13;30;31;12;12;17;8;3;5
2019-11-09 23:30:00;23;9;3;10;7;24;22;8;7;19;20;16;3
2019-11-09 23:45:00;19;9;1;9;9;22;20;9;7;10;5;2;1
