DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-07-16 00:00:00;0;3;6;1;8;3;3;0;1;2;0;0;0;0
2020-07-16 00:15:00;2;4;13;3;4;2;2;1;0;3;0;0;0;0
2020-07-16 00:30:00;3;5;15;1;6;3;3;0;1;6;0;0;0;0
2020-07-16 00:45:00;1;2;7;3;3;6;1;0;2;6;0;0;0;0
2020-07-16 01:00:00;2;4;3;0;6;2;3;1;2;2;0;0;0;0
2020-07-16 01:15:00;1;3;7;0;5;5;0;1;1;1;0;0;0;0
2020-07-16 01:30:00;2;2;7;0;3;3;1;1;3;1;0;0;0;0
2020-07-16 01:45:00;3;2;3;1;8;1;3;2;1;3;0;0;0;0
2020-07-16 02:00:00;2;1;2;0;3;1;2;0;2;5;0;0;0;0
2020-07-16 02:15:00;2;3;5;0;6;3;0;0;2;3;0;0;0;0
2020-07-16 02:30:00;1;3;5;1;0;0;2;0;1;4;0;0;0;0
2020-07-16 02:45:00;3;2;1;0;3;2;2;0;0;4;0;0;0;0
2020-07-16 03:00:00;3;2;0;0;3;3;4;0;1;3;0;0;0;0
2020-07-16 03:15:00;0;0;4;1;3;1;3;0;0;2;0;0;0;0
2020-07-16 03:30:00;4;2;2;0;4;5;0;0;2;2;0;0;0;0
2020-07-16 03:45:00;2;1;3;0;5;3;0;0;0;2;0;0;0;0
2020-07-16 04:00:00;1;3;9;0;6;2;2;0;5;1;0;0;0;0
2020-07-16 04:15:00;6;2;8;0;8;4;1;2;3;3;0;0;0;0
2020-07-16 04:30:00;2;6;11;0;7;3;2;0;5;3;0;0;0;0
2020-07-16 04:45:00;17;12;10;0;10;5;1;2;2;5;0;0;0;0
2020-07-16 05:00:00;37;50;17;3;6;6;5;3;6;16;0;0;0;0
2020-07-16 05:15:00;81;80;31;16;8;11;8;4;3;9;0;0;0;0
2020-07-16 05:30:00;84;68;55;17;20;23;20;7;12;18;0;0;0;0
2020-07-16 05:45:00;76;50;58;33;29;27;13;6;48;52;0;0;0;0
