DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-12-24 00:00:00;3;6;5;3;1;1;0;5;0;0;0;0;0
2020-12-24 00:15:00;3;5;3;2;0;0;0;4;0;0;0;0;0
2020-12-24 00:30:00;6;4;4;2;0;0;0;4;0;0;0;0;0
2020-12-24 00:45:00;0;2;1;1;0;0;0;2;0;0;0;0;0
2020-12-24 01:00:00;0;3;3;0;1;1;0;4;0;0;0;0;0
2020-12-24 01:15:00;3;7;5;1;0;0;0;9;0;0;0;0;0
2020-12-24 01:30:00;6;5;3;1;0;0;1;3;0;0;0;0;0
2020-12-24 01:45:00;3;3;2;1;0;0;0;5;0;0;0;0;0
2020-12-24 02:00:00;3;0;0;0;0;0;0;4;0;0;0;0;0
2020-12-24 02:15:00;5;4;1;1;0;0;0;3;0;0;0;0;0
2020-12-24 02:30:00;6;5;4;2;2;1;0;3;0;0;0;0;0
2020-12-24 02:45:00;5;5;2;0;0;0;0;4;0;0;0;0;0
2020-12-24 03:00:00;3;9;8;0;0;0;0;7;0;0;0;0;0
2020-12-24 03:15:00;5;2;1;1;0;0;0;2;0;0;0;0;0
2020-12-24 03:30:00;9;2;1;0;0;0;0;1;0;0;0;0;0
2020-12-24 03:45:00;5;4;3;2;0;0;0;8;0;0;0;0;0
2020-12-24 04:00:00;6;7;4;2;0;0;0;4;0;0;0;0;0
2020-12-24 04:15:00;5;3;3;1;0;0;0;3;0;0;0;0;0
2020-12-24 04:30:00;6;4;2;1;0;0;0;5;0;0;0;0;0
2020-12-24 04:45:00;6;5;2;2;1;1;0;5;0;0;0;0;0
2020-12-24 05:00:00;13;8;5;1;0;0;0;10;0;0;0;0;0
2020-12-24 05:15:00;11;6;4;2;3;3;0;9;0;0;0;0;0
2020-12-24 05:30:00;25;17;9;1;5;4;1;38;0;0;0;0;0
2020-12-24 05:45:00;14;16;11;1;1;0;2;33;0;0;0;0;0
2020-12-24 06:00:00;16;21;8;6;1;1;3;33;0;0;0;0;0
2020-12-24 06:15:00;13;9;7;1;1;0;0;14;0;0;0;0;0
2020-12-24 06:30:00;28;17;12;5;1;2;1;32;0;0;0;0;0
2020-12-24 06:45:00;33;21;11;5;2;3;0;39;0;0;0;0;0
2020-12-24 07:00:00;26;21;14;3;2;3;2;28;0;0;0;0;0
2020-12-24 07:15:00;29;17;8;4;2;3;3;34;0;0;0;0;0
2020-12-24 07:30:00;27;24;22;6;3;3;1;54;0;0;0;0;0
2020-12-24 07:45:00;42;34;17;7;5;8;2;52;0;0;0;0;0
2020-12-24 08:00:00;40;14;9;5;5;5;1;47;0;0;0;0;0
2020-12-24 08:15:00;59;20;12;8;5;6;3;57;1;0;0;0;0
2020-12-24 08:30:00;45;18;12;8;6;6;3;56;1;0;0;0;0
2020-12-24 08:45:00;62;17;19;8;11;9;1;66;0;1;0;0;0
2020-12-24 09:00:00;67;18;8;4;4;3;3;57;0;0;0;0;0
2020-12-24 09:15:00;81;19;12;6;7;7;4;85;1;0;0;0;0
2020-12-24 09:30:00;72;18;13;8;10;10;4;95;4;1;0;0;0
2020-12-24 09:45:00;100;25;20;15;5;5;5;102;2;0;0;0;0
2020-12-24 10:00:00;97;18;9;2;11;9;8;99;1;0;0;0;0
2020-12-24 10:15:00;97;28;20;15;22;23;10;106;2;0;0;0;0
2020-12-24 10:30:00;118;21;13;5;5;5;6;119;0;0;0;0;0
2020-12-24 10:45:00;101;32;19;10;12;13;7;117;0;1;0;0;0
2020-12-24 11:00:00;112;24;15;7;17;16;12;128;2;0;0;0;0
2020-12-24 11:15:00;107;26;19;10;12;10;14;117;0;0;0;0;0
2020-12-24 11:30:00;95;26;25;15;17;15;10;131;0;1;0;0;0
2020-12-24 11:45:00;124;23;18;7;10;9;7;120;1;1;0;0;0
2020-12-24 12:00:00;107;25;14;12;15;14;9;97;2;0;0;0;0
2020-12-24 12:15:00;109;24;15;9;12;9;13;111;0;0;0;0;0
2020-12-24 12:30:00;100;14;11;9;18;19;11;105;0;0;0;0;0
2020-12-24 12:45:00;102;18;10;6;14;14;5;100;2;0;0;0;0
2020-12-24 13:00:00;108;26;18;6;11;11;9;110;0;0;0;0;0
2020-12-24 13:15:00;101;29;20;13;15;11;8;108;1;0;0;0;0
