DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-02-18 00:00:00;16;10;0;0;0;0;10;12;0;0;0;0;0;0;0
2020-02-18 00:15:00;19;22;0;1;0;0;13;11;0;0;0;1;0;0;0
2020-02-18 00:30:00;16;9;0;0;0;0;14;12;0;0;0;0;0;0;0
2020-02-18 00:45:00;10;13;0;0;0;0;14;12;0;0;0;0;0;0;0
2020-02-18 01:00:00;10;10;0;0;0;0;8;9;0;0;0;0;0;0;0
2020-02-18 01:15:00;10;9;0;0;0;0;12;9;0;0;0;0;0;0;0
2020-02-18 01:30:00;5;6;1;0;0;0;8;8;0;0;0;0;0;0;0
2020-02-18 01:45:00;7;11;1;0;0;0;20;18;0;0;0;0;0;0;0
2020-02-18 02:00:00;3;4;0;0;0;0;7;6;0;0;0;0;0;0;0
2020-02-18 02:15:00;1;2;1;0;0;0;14;14;0;0;0;0;0;0;0
2020-02-18 02:30:00;4;5;0;0;0;0;6;7;0;0;0;0;0;0;0
2020-02-18 02:45:00;2;3;0;0;0;0;10;7;0;0;0;0;0;0;0
2020-02-18 03:00:00;3;9;0;0;0;0;9;7;0;0;0;0;0;0;0
2020-02-18 03:15:00;2;6;0;0;0;0;8;6;0;0;0;0;0;0;0
2020-02-18 03:30:00;9;9;0;0;0;0;5;5;0;0;0;0;0;0;0
2020-02-18 03:45:00;4;6;2;0;1;0;13;10;0;0;0;2;0;0;0
2020-02-18 04:00:00;8;10;0;0;0;0;17;17;0;0;0;0;0;0;0
2020-02-18 04:15:00;12;14;0;0;0;0;18;18;0;0;0;0;0;0;0
2020-02-18 04:30:00;21;26;0;0;0;0;34;29;0;0;0;0;0;0;0
2020-02-18 04:45:00;35;36;0;0;0;0;30;30;0;0;0;0;0;0;0
2020-02-18 05:00:00;65;43;0;0;1;0;57;57;0;0;0;2;0;0;0
2020-02-18 05:15:00;105;72;0;1;0;0;53;56;0;0;0;0;0;0;0
2020-02-18 05:30:00;89;57;3;0;0;1;46;52;0;0;0;1;0;0;0
2020-02-18 05:45:00;110;63;0;3;2;1;41;69;0;0;0;2;0;0;0
2020-02-18 06:00:00;97;52;0;0;7;1;48;87;0;0;0;6;0;0;0
2020-02-18 06:15:00;122;67;8;2;4;0;49;95;0;0;0;5;0;0;0
2020-02-18 06:30:00;125;56;14;1;2;3;32;90;0;0;0;2;0;0;0
2020-02-18 06:45:00;132;60;10;1;6;1;33;91;0;0;0;8;0;0;0
2020-02-18 07:00:00;130;108;11;3;5;2;44;142;0;0;0;6;0;2;0
2020-02-18 07:15:00;67;66;16;3;5;3;27;157;0;0;0;6;0;0;4
2020-02-18 07:30:00;26;22;6;5;13;5;34;203;0;0;0;17;0;0;0
2020-02-18 07:45:00;34;39;12;12;10;3;50;209;0;0;0;13;0;0;0
2020-02-18 08:00:00;104;120;4;5;11;5;45;191;0;0;0;14;1;0;0
2020-02-18 08:15:00;104;119;8;5;9;4;53;198;0;0;0;10;0;0;0
2020-02-18 08:30:00;94;111;4;5;9;4;51;197;0;0;0;12;1;0;0
2020-02-18 08:45:00;94;113;7;1;8;3;62;199;0;0;0;7;0;0;0
2020-02-18 09:00:00;87;105;40;2;7;2;74;159;0;0;0;7;0;0;0
2020-02-18 09:15:00;87;108;17;2;7;4;76;174;0;0;0;9;0;0;0
2020-02-18 09:30:00;87;137;2;2;9;5;74;184;0;0;0;11;0;0;1
2020-02-18 09:45:00;105;122;10;0;4;3;67;167;0;0;0;7;0;0;0
2020-02-18 10:00:00;90;114;7;1;22;2;79;191;0;0;0;7;0;0;1
2020-02-18 10:15:00;86;107;5;1;4;1;82;165;0;0;0;5;0;0;0
2020-02-18 10:30:00;112;121;13;2;3;0;91;195;0;0;0;4;0;0;0
2020-02-18 10:45:00;105;118;16;2;4;3;87;206;0;0;0;5;1;0;0
2020-02-18 11:00:00;68;92;10;1;9;3;69;179;0;0;0;10;0;0;0
2020-02-18 11:15:00;60;63;5;3;8;4;65;197;0;0;0;10;0;0;0
2020-02-18 11:30:00;74;77;11;1;6;2;69;193;0;0;0;8;0;0;0
2020-02-18 11:45:00;87;89;3;0;11;2;68;197;0;0;0;11;0;0;2
2020-02-18 12:00:00;69;91;3;1;3;2;79;227;0;0;0;3;0;0;0
2020-02-18 12:15:00;89;109;8;1;12;3;91;201;0;0;0;13;0;0;0
2020-02-18 12:30:00;85;104;7;5;6;4;73;200;0;0;0;8;0;0;0
2020-02-18 12:45:00;95;113;3;0;7;3;78;212;0;0;0;8;0;0;0
2020-02-18 13:00:00;92;120;7;3;6;4;66;223;0;0;0;6;0;0;0
2020-02-18 13:15:00;108;135;7;3;6;2;81;239;0;0;0;9;0;0;0
2020-02-18 13:30:00;84;106;11;3;10;3;64;209;0;0;0;12;0;0;1
2020-02-18 13:45:00;81;106;8;2;14;5;79;217;0;0;0;15;0;0;2
2020-02-18 14:00:00;86;93;7;1;10;6;63;238;0;0;0;9;0;0;2
2020-02-18 14:15:00;88;110;2;3;13;6;58;237;0;0;0;13;0;0;2
2020-02-18 14:30:00;86;103;3;0;11;3;60;238;0;0;0;12;0;0;0
2020-02-18 14:45:00;95;105;6;0;14;5;70;235;0;0;0;14;0;0;3
2020-02-18 15:00:00;97;133;9;4;8;1;39;177;0;0;0;10;0;0;0
2020-02-18 15:15:00;80;97;51;4;16;5;52;213;0;0;0;16;1;0;0
2020-02-18 15:30:00;102;114;9;1;13;3;42;224;0;0;0;14;0;0;0
2020-02-18 15:45:00;96;116;3;2;16;3;27;187;0;0;0;15;0;0;0
2020-02-18 16:00:00;102;137;1;6;16;3;35;200;0;0;0;18;0;0;1
2020-02-18 16:15:00;117;124;10;2;30;5;50;223;0;0;0;31;0;0;0
2020-02-18 16:30:00;108;132;13;0;22;12;38;231;3;0;0;22;0;0;3
2020-02-18 16:45:00;118;147;5;2;19;6;23;216;0;0;0;20;0;0;0
2020-02-18 17:00:00;91;96;12;3;19;6;41;185;0;0;0;22;0;0;3
2020-02-18 17:15:00;60;52;9;3;25;1;40;223;0;0;0;26;3;0;1
2020-02-18 17:30:00;101;128;3;2;19;3;20;198;0;0;0;20;0;0;0
2020-02-18 17:45:00;138;100;11;2;20;3;68;228;0;0;0;19;0;0;2
2020-02-18 18:00:00;141;92;14;0;11;0;45;194;0;0;0;12;1;0;0
2020-02-18 18:15:00;140;81;28;0;7;5;51;221;0;0;0;7;0;0;0
2020-02-18 18:30:00;150;90;13;3;2;1;24;154;0;0;0;4;0;0;3
2020-02-18 18:45:00;118;66;7;1;9;0;38;146;0;0;0;12;0;0;4
2020-02-18 19:00:00;107;67;13;1;10;2;34;131;0;0;0;8;0;0;0
2020-02-18 19:15:00;89;59;10;1;6;3;35;134;0;0;0;8;1;0;0
2020-02-18 19:30:00;83;52;3;2;6;6;31;123;0;0;0;7;0;0;0
2020-02-18 19:45:00;108;47;4;0;6;0;53;130;0;0;0;5;0;0;0
2020-02-18 20:00:00;88;54;6;1;2;1;58;105;0;0;0;2;0;0;0
2020-02-18 20:15:00;82;52;5;0;2;1;65;87;0;0;0;4;0;0;0
2020-02-18 20:30:00;73;43;3;0;1;2;50;89;0;0;0;2;0;0;0
2020-02-18 20:45:00;100;50;5;0;1;0;58;80;0;0;0;2;0;0;0
2020-02-18 21:00:00;102;53;2;0;1;0;50;72;0;0;0;3;0;0;0
2020-02-18 21:15:00;90;53;0;1;2;0;37;55;0;0;0;2;0;0;0
2020-02-18 21:30:00;77;43;8;2;1;0;46;75;0;0;0;2;0;0;0
2020-02-18 21:45:00;52;27;5;1;7;1;47;71;0;0;0;7;0;0;0
2020-02-18 22:00:00;71;34;9;0;2;1;47;99;0;0;0;3;0;0;0
2020-02-18 22:15:00;71;46;7;2;1;1;40;92;0;0;0;1;0;0;2
2020-02-18 22:30:00;87;36;4;0;0;1;57;66;0;0;0;0;0;0;0
2020-02-18 22:45:00;48;31;0;0;0;0;50;54;0;0;0;0;0;0;0
2020-02-18 23:00:00;31;22;4;0;1;0;41;40;0;0;0;1;0;0;0
2020-02-18 23:15:00;37;14;3;0;0;0;33;39;0;0;0;1;0;0;0
2020-02-18 23:30:00;25;19;0;1;0;1;32;26;0;0;0;0;0;0;0
