DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-05-29 00:00:00;5;1;2;3;5;0;3;4;0;0;0;0;0;0;0
2020-05-29 00:15:00;5;0;3;4;6;1;4;5;0;0;0;0;0;0;0
2020-05-29 00:30:00;7;4;1;9;9;1;6;11;0;0;0;0;0;0;0
2020-05-29 00:45:00;8;3;6;5;4;0;2;11;0;0;0;0;0;0;0
2020-05-29 01:00:00;2;1;2;2;8;0;0;5;0;0;0;0;0;0;0
2020-05-29 01:15:00;7;0;5;7;5;0;6;10;0;0;0;0;0;0;0
2020-05-29 01:30:00;9;3;11;3;5;0;3;11;0;0;0;0;0;0;0
2020-05-29 01:45:00;3;2;9;4;4;1;3;9;0;0;0;0;0;0;0
2020-05-29 02:00:00;3;0;3;1;4;0;2;5;0;0;0;0;0;0;0
2020-05-29 02:15:00;4;0;4;4;1;1;1;7;0;0;1;0;0;0;0
2020-05-29 02:30:00;5;4;5;8;5;0;1;12;0;0;0;0;0;0;0
2020-05-29 02:45:00;4;0;4;6;2;0;0;11;0;0;0;0;0;0;0
2020-05-29 03:00:00;7;0;0;3;4;0;2;2;0;0;0;0;0;0;0
2020-05-29 03:15:00;3;0;1;2;3;0;1;0;0;0;0;0;0;0;0
2020-05-29 03:30:00;4;4;1;2;0;1;2;6;0;0;0;0;0;0;0
2020-05-29 03:45:00;2;0;2;7;4;0;3;11;0;0;0;0;0;0;0
2020-05-29 04:00:00;4;2;3;1;1;0;5;7;0;0;0;0;0;0;0
2020-05-29 04:15:00;8;0;3;3;2;0;3;6;0;0;0;0;0;0;0
2020-05-29 04:30:00;8;3;3;6;6;2;6;7;0;0;0;0;0;0;0
2020-05-29 04:45:00;13;5;3;4;7;2;4;9;0;2;0;1;0;0;0
2020-05-29 05:00:00;17;5;3;7;11;0;3;9;0;0;0;0;0;0;0
2020-05-29 05:15:00;35;8;4;13;13;0;11;13;0;0;0;0;0;0;0
2020-05-29 05:30:00;65;14;20;23;18;0;20;31;0;0;2;0;0;2;0
2020-05-29 05:45:00;75;18;20;21;21;6;34;29;0;1;3;0;0;0;0
2020-05-29 06:00:00;50;16;15;36;23;2;17;26;0;0;0;0;0;0;0
2020-05-29 06:15:00;84;27;20;24;33;5;18;31;0;0;0;0;0;0;0
2020-05-29 06:30:00;109;30;27;44;38;4;30;38;0;0;3;0;0;0;0
2020-05-29 06:45:00;97;30;32;51;51;4;62;38;0;0;0;0;0;0;0
2020-05-29 07:00:00;129;16;34;39;42;1;41;33;0;0;2;0;0;2;0
2020-05-29 07:15:00;123;16;34;32;40;8;33;28;0;0;0;0;0;0;0
2020-05-29 07:30:00;143;18;29;40;52;5;39;35;0;1;3;0;0;7;0
2020-05-29 08:00:00;123;14;39;34;40;3;38;40;0;2;0;2;0;0;0
2020-05-29 08:15:00;123;12;36;28;43;6;50;25;0;0;0;0;0;0;0
2020-05-29 08:30:00;114;18;32;34;53;6;49;35;0;0;0;0;0;0;0
2020-05-29 08:45:00;116;11;35;31;43;5;49;38;0;0;1;0;0;0;0
2020-05-29 09:00:00;95;8;24;41;47;10;40;37;0;2;1;0;0;0;0
2020-05-29 09:15:00;115;4;39;31;52;8;48;41;0;0;0;0;0;0;0
2020-05-29 09:30:00;116;10;38;47;78;8;49;39;0;1;0;0;0;0;0
2020-05-29 09:45:00;148;9;37;41;52;10;49;37;0;0;0;0;0;0;0
2020-05-29 10:00:00;106;15;43;39;70;12;58;49;0;3;0;0;0;0;0
2020-05-29 10:15:00;105;13;54;48;79;15;54;56;0;1;1;0;0;0;0
2020-05-29 10:30:00;127;6;38;48;77;14;59;46;0;2;1;1;0;5;0
2020-05-29 10:45:00;91;17;43;47;103;9;62;50;0;0;1;0;0;9;0
2020-05-29 11:00:00;96;9;57;56;71;16;47;64;0;0;0;0;0;0;0
2020-05-29 11:15:00;120;15;50;41;96;12;52;47;0;0;0;0;0;0;0
2020-05-29 11:30:00;95;13;52;58;77;6;57;48;0;0;0;0;0;0;0
2020-05-29 11:45:00;117;12;42;46;90;11;55;60;0;0;1;0;4;0;0
2020-05-29 12:00:00;106;8;76;49;97;12;62;59;0;0;0;0;0;0;0
2020-05-29 12:15:00;117;11;60;53;120;20;53;36;0;2;3;2;1;11;0
2020-05-29 12:30:00;111;7;53;44;122;12;50;51;0;0;1;2;6;0;0
2020-05-29 12:45:00;106;9;51;32;103;21;64;41;0;2;2;0;0;0;0
2020-05-29 13:00:00;121;7;39;47;103;11;69;35;0;1;1;0;0;0;0
2020-05-29 13:15:00;110;12;60;38;122;13;59;41;0;3;0;1;0;0;0
2020-05-29 13:30:00;119;20;45;41;119;14;46;33;0;0;3;0;0;3;0
2020-05-29 13:45:00;138;11;52;35;117;11;59;48;0;0;1;0;0;0;7
2020-05-29 14:00:00;113;11;55;35;113;12;47;36;0;1;1;0;0;0;0
2020-05-29 14:15:00;114;5;47;43;134;18;67;35;0;1;2;2;1;0;0
2020-05-29 14:30:00;138;5;51;53;126;16;66;38;0;0;1;0;2;0;0
2020-05-29 14:45:00;123;8;55;35;98;18;68;45;0;3;0;10;0;0;0
2020-05-29 15:00:00;124;11;41;42;111;16;67;45;0;0;1;0;0;0;0
2020-05-29 15:15:00;146;9;45;45;144;11;68;38;0;1;1;0;0;0;0
2020-05-29 15:30:00;128;6;41;38;134;18;70;41;0;1;3;0;0;11;0
2020-05-29 15:45:00;121;11;48;35;110;13;64;34;0;2;1;0;0;0;0
2020-05-29 16:00:00;123;3;48;34;98;8;50;28;0;1;1;0;0;0;0
2020-05-29 16:15:00;125;6;40;28;123;6;68;34;0;0;4;0;0;0;0
2020-05-29 16:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-05-29 16:45:00;113;8;29;41;124;13;47;39;0;2;0;0;0;0;0
2020-05-29 17:00:00;115;4;42;35;120;9;50;38;0;4;0;3;0;0;0
2020-05-29 17:15:00;108;6;47;40;103;11;47;31;0;2;1;0;1;0;0
2020-05-29 17:30:00;88;6;28;32;122;11;44;25;0;0;1;0;0;0;0
2020-05-29 17:45:00;104;7;35;32;110;8;39;34;0;1;2;15;0;0;0
2020-05-29 18:00:00;86;7;33;20;105;13;35;28;0;8;1;98;1;0;0
2020-05-29 18:15:00;97;5;38;23;99;4;32;26;0;0;3;0;0;0;0
2020-05-29 18:30:00;86;5;35;24;120;12;40;27;0;0;0;0;0;0;0
2020-05-29 18:45:00;94;1;20;24;92;11;36;23;0;0;1;0;0;0;0
2020-05-29 19:00:00;84;4;29;23;94;10;37;25;0;0;1;0;0;2;0
2020-05-29 19:15:00;70;3;30;23;82;8;32;25;0;0;0;0;0;0;0
2020-05-29 19:30:00;55;3;23;10;79;7;20;23;0;0;4;0;0;3;0
2020-05-29 19:45:00;45;2;19;15;94;9;27;21;0;0;0;0;0;0;0
2020-05-29 20:00:00;53;3;15;15;74;5;23;19;0;0;3;0;0;0;0
2020-05-29 20:15:00;52;0;16;10;56;5;24;15;0;0;0;0;0;0;0
2020-05-29 20:30:00;43;3;16;4;32;2;21;12;0;0;0;0;2;0;0
2020-05-29 20:45:00;53;4;14;7;45;6;25;18;0;0;0;0;0;0;0
2020-05-29 21:00:00;56;4;14;10;40;10;24;16;0;1;0;0;0;0;0
2020-05-29 21:15:00;55;3;17;3;44;4;32;15;0;1;0;4;0;0;0
2020-05-29 21:30:00;35;3;7;6;32;3;22;11;0;0;0;0;0;0;0
2020-05-29 21:45:00;40;3;11;6;35;2;22;9;0;2;0;0;0;0;0
2020-05-29 22:00:00;30;2;20;8;39;7;19;18;0;1;5;0;0;18;0
2020-05-29 22:15:00;32;2;11;11;54;5;29;12;0;0;0;0;0;0;0
2020-05-29 22:30:00;23;1;8;5;26;2;17;10;0;0;0;0;0;0;0
2020-05-29 22:45:00;24;3;11;3;15;4;9;11;0;1;1;0;0;0;0
2020-05-29 23:00:00;22;3;5;7;21;4;19;14;0;0;0;0;0;0;0
2020-05-29 23:15:00;18;0;4;3;19;2;13;5;0;0;0;0;0;0;0
2020-05-29 23:30:00;21;2;7;4;22;5;12;8;0;0;0;0;0;0;0
2020-05-29 23:45:00;17;1;6;4;15;4;8;7;0;0;0;0;0;0;0
