DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-08-27 00:00:00;3;8;8;1;5;0;8;6
2020-08-27 00:15:00;4;6;7;2;4;0;4;4
2020-08-27 00:30:00;5;12;13;1;5;0;6;4
2020-08-27 00:45:00;10;10;9;3;5;0;13;5
2020-08-27 01:00:00;1;10;10;1;3;0;3;2
2020-08-27 01:15:00;2;5;6;0;0;0;2;2
2020-08-27 01:30:00;2;5;4;0;0;0;6;5
2020-08-27 01:45:00;3;3;3;0;1;0;2;1
2020-08-27 02:00:00;1;3;3;2;3;0;2;2
2020-08-27 02:15:00;0;1;1;3;2;0;3;0
2020-08-27 02:30:00;0;3;3;0;1;0;1;2
2020-08-27 02:45:00;3;4;4;1;2;0;0;0
2020-08-27 03:00:00;1;0;0;0;0;0;0;0
2020-08-27 03:15:00;1;2;2;1;1;0;2;2
2020-08-27 03:30:00;3;1;2;2;6;0;2;0
2020-08-27 03:45:00;5;6;6;2;3;0;2;2
2020-08-27 04:00:00;3;4;4;1;2;0;7;1
2020-08-27 04:15:00;2;2;2;3;3;0;3;0
2020-08-27 04:30:00;3;6;7;0;3;0;0;2
2020-08-27 04:45:00;4;20;19;2;3;0;10;2
2020-08-27 05:00:00;24;51;50;7;9;0;14;5
2020-08-27 05:15:00;46;87;91;6;7;0;28;23
2020-08-27 05:30:00;73;94;96;12;19;0;46;11
2020-08-27 05:45:00;56;64;63;26;32;0;44;20
2020-08-27 06:00:00;34;55;55;23;42;0;39;25
2020-08-27 06:15:00;53;55;56;12;19;0;24;21
2020-08-27 06:30:00;84;91;90;14;21;0;40;25
2020-08-27 06:45:00;106;86;87;11;17;0;52;27
2020-08-27 07:00:00;70;68;71;10;9;0;34;19
2020-08-27 07:15:00;100;92;88;7;18;0;45;28
2020-08-27 07:30:00;105;90;91;17;26;0;65;37
2020-08-27 07:45:00;98;85;86;10;15;0;47;49
2020-08-27 08:00:00;84;68;67;13;16;0;52;32
2020-08-27 08:15:00;64;51;49;13;31;0;65;37
2020-08-27 08:30:00;79;67;65;11;24;0;46;36
2020-08-27 08:45:00;65;61;59;9;24;0;60;39
2020-08-27 09:00:00;8;7;7;1;0;0;7;5
2020-08-27 09:15:00;43;34;35;8;13;0;37;27
2020-08-27 09:30:00;68;61;62;12;17;0;65;45
2020-08-27 09:45:00;56;49;50;12;19;0;56;37
2020-08-27 10:00:00;61;52;50;17;18;0;79;52
2020-08-27 10:15:00;54;62;62;13;25;0;69;37
2020-08-27 10:30:00;62;61;58;23;37;0;59;38
2020-08-27 10:45:00;79;64;62;27;29;0;73;59
2020-08-27 11:00:00;57;64;61;16;23;0;61;56
2020-08-27 11:15:00;50;50;49;17;18;0;66;43
2020-08-27 11:30:00;66;54;57;19;26;0;82;56
2020-08-27 11:45:00;78;54;49;17;23;0;74;56
2020-08-27 12:00:00;87;63;61;17;28;0;74;66
2020-08-27 12:15:00;75;51;50;11;28;0;74;53
2020-08-27 12:30:00;78;62;58;25;33;0;105;59
2020-08-27 12:45:00;87;66;64;15;31;0;110;69
2020-08-27 13:00:00;85;83;82;21;36;0;104;74
2020-08-27 13:15:00;74;73;71;17;23;0;75;55
2020-08-27 13:30:00;108;106;107;18;30;0;78;48
2020-08-27 13:45:00;103;86;91;19;28;0;76;51
2020-08-27 14:00:00;78;79;78;21;48;0;93;65
2020-08-27 14:15:00;81;68;66;33;49;0;91;70
2020-08-27 14:30:00;87;57;54;26;37;0;99;78
2020-08-27 14:45:00;66;59;54;21;30;0;84;74
2020-08-27 15:00:00;70;117;81;29;32;0;87;64
2020-08-27 15:15:00;50;116;74;32;43;0;83;71
2020-08-27 15:30:00;53;121;78;21;37;0;97;61
2020-08-27 15:45:00;100;79;71;19;29;0;92;70
2020-08-27 16:00:00;72;60;58;23;38;0;98;72
2020-08-27 16:15:00;72;54;55;25;32;0;92;72
2020-08-27 16:30:00;107;73;69;30;39;0;77;66
2020-08-27 16:45:00;81;56;54;23;41;0;99;75
2020-08-27 17:00:00;103;77;76;38;29;0;104;75
2020-08-27 17:15:00;93;74;75;19;28;0;100;76
2020-08-27 17:30:00;81;64;64;26;30;0;86;68
2020-08-27 17:45:00;72;80;76;20;31;0;84;55
2020-08-27 18:00:00;84;68;66;17;24;0;73;65
2020-08-27 18:15:00;66;53;53;17;29;0;70;68
2020-08-27 18:30:00;69;52;48;16;25;0;78;60
2020-08-27 18:45:00;73;59;55;16;23;0;60;48
2020-08-27 19:00:00;54;42;42;8;17;0;58;43
2020-08-27 19:15:00;60;66;65;10;19;0;56;45
2020-08-27 19:30:00;46;48;46;9;20;0;52;39
2020-08-27 19:45:00;45;43;45;12;16;0;39;29
2020-08-27 20:00:00;47;39;39;8;20;0;40;29
2020-08-27 20:15:00;41;44;41;7;20;0;49;37
2020-08-27 20:30:00;37;33;33;7;11;0;45;20
2020-08-27 20:45:00;56;60;59;11;16;0;40;23
2020-08-27 21:00:00;54;58;58;8;15;0;48;24
2020-08-27 21:15:00;50;80;78;6;12;0;35;29
2020-08-27 21:30:00;40;53;54;9;12;0;27;16
2020-08-27 21:45:00;28;30;29;17;28;0;44;33
2020-08-27 22:00:00;36;32;30;24;39;0;47;37
2020-08-27 22:15:00;27;24;22;13;16;0;28;13
2020-08-27 22:30:00;19;21;19;7;13;0;26;10
2020-08-27 22:45:00;19;26;25;2;4;0;23;8
2020-08-27 23:00:00;12;24;25;1;7;0;15;10
2020-08-27 23:15:00;10;24;24;4;7;0;15;8
2020-08-27 23:30:00;21;28;29;1;4;0;15;6
2020-08-27 23:45:00;11;13;12;4;3;0;16;4
