2020-03-25 00:00:00;5;9;0;0;0;0;0;0;1;0;1;1;4;1;0;0;0
2020-03-25 00:15:00;3;3;0;0;0;0;0;5;3;2;0;1;2;0;0;0;0
2020-03-25 00:30:00;4;5;2;0;0;0;0;2;2;0;0;4;3;1;0;0;0
2020-03-25 00:45:00;2;3;1;0;0;0;0;2;0;0;0;1;2;2;0;0;0
2020-03-25 01:00:00;2;5;0;0;0;0;0;6;1;2;1;1;2;1;0;0;0
2020-03-25 01:15:00;3;4;0;0;0;1;0;6;2;0;0;0;2;1;1;0;0
2020-03-25 01:30:00;6;2;1;0;0;0;0;2;1;1;0;1;2;0;0;0;0
2020-03-25 01:45:00;5;6;1;0;0;0;0;1;0;2;0;2;0;0;0;0;0
2020-03-25 02:00:00;7;4;0;0;0;0;0;3;0;1;1;0;0;0;0;1;0
2020-03-25 02:15:00;5;1;0;0;0;0;0;1;0;2;0;0;2;1;0;0;0
2020-03-25 02:30:00;5;3;2;0;0;0;0;2;4;1;0;1;2;1;0;0;0
2020-03-25 02:45:00;3;3;2;0;0;0;0;7;2;1;0;2;2;0;0;0;0
2020-03-25 03:00:00;2;1;1;0;0;0;0;2;0;1;0;3;1;0;0;0;0
2020-03-25 03:15:00;0;1;0;0;0;0;0;2;1;1;0;2;4;0;2;0;0
2020-03-25 03:30:00;5;3;3;0;0;0;0;2;1;1;0;4;6;0;0;0;0
2020-03-25 03:45:00;1;3;1;0;0;0;0;1;2;1;0;6;7;2;0;0;0
2020-03-25 04:00:00;5;7;1;0;0;0;0;1;1;1;1;3;3;1;0;0;0
2020-03-25 04:15:00;11;5;1;0;0;0;0;3;3;3;0;1;4;1;0;2;0
2020-03-25 04:30:00;12;11;2;0;0;0;0;6;9;4;2;3;2;1;1;0;0
2020-03-25 04:45:00;12;11;3;2;0;0;0;7;7;5;1;2;5;1;2;3;0
2020-03-25 05:00:00;12;16;9;0;0;0;0;9;9;3;4;5;4;4;4;0;0
2020-03-25 05:15:00;21;30;17;0;0;0;0;5;13;8;4;8;12;5;6;0;0
2020-03-25 05:30:00;44;35;32;1;0;0;0;21;21;14;10;24;19;5;4;2;0
2020-03-25 05:45:00;47;36;39;0;0;4;0;11;15;18;10;27;12;5;2;1;0
2020-03-25 06:00:00;44;38;38;1;0;0;0;18;19;13;6;29;17;5;16;5;0
2020-03-25 06:15:00;45;45;48;4;1;0;0;32;29;9;13;35;27;9;7;4;0
2020-03-25 06:30:00;76;64;62;3;0;0;1;35;23;21;13;42;40;24;14;5;0
2020-03-25 06:45:00;85;53;60;5;1;0;0;62;40;22;17;42;40;18;5;8;0
2020-03-25 07:00:00;57;58;51;7;0;0;0;33;35;19;12;43;46;30;4;12;0
2020-03-25 07:15:00;56;67;60;6;0;1;2;40;50;20;19;61;44;23;9;11;0
2020-03-25 07:30:00;64;73;60;8;0;1;1;38;38;15;14;62;50;40;10;13;0
