DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-03-26 00:00:00;3;3;0;2;3;0;0;0;0;0;0;0;0
2020-03-26 00:15:00;1;3;0;3;3;0;0;0;0;0;0;0;0
2020-03-26 00:30:00;0;4;2;5;2;0;0;0;0;0;0;0;0
2020-03-26 00:45:00;1;3;3;7;6;0;0;0;0;0;0;0;0
2020-03-26 01:00:00;1;0;2;5;3;0;0;0;0;0;0;0;0
2020-03-26 01:15:00;3;2;4;0;1;0;0;0;0;0;0;0;0
2020-03-26 01:30:00;0;0;1;3;1;0;0;0;0;0;0;0;0
2020-03-26 01:45:00;0;0;2;3;1;0;0;0;0;0;0;0;0
2020-03-26 02:00:00;0;2;3;6;7;0;0;0;0;0;0;0;0
2020-03-26 02:15:00;1;1;1;6;2;1;0;0;0;0;0;0;0
2020-03-26 02:30:00;3;3;0;4;4;0;0;0;0;0;0;0;0
2020-03-26 02:45:00;1;3;2;2;2;0;0;0;0;0;0;0;0
2020-03-26 03:00:00;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-03-26 03:15:00;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-26 03:30:00;1;1;2;0;0;0;0;0;0;0;0;0;0
2020-03-26 03:45:00;1;0;2;1;0;0;0;0;0;0;0;0;0
2020-03-26 04:00:00;0;1;0;2;1;0;0;0;0;0;0;0;0
2020-03-26 04:15:00;2;6;1;8;3;0;0;0;0;0;0;0;0
2020-03-26 04:30:00;1;4;2;6;3;1;0;0;0;0;0;0;0
2020-03-26 04:45:00;2;8;3;9;6;0;0;0;0;0;0;0;0
2020-03-26 05:00:00;4;6;1;11;10;1;0;0;0;0;0;0;0
2020-03-26 05:15:00;6;10;6;30;15;1;0;0;0;0;0;0;0
2020-03-26 05:30:00;9;21;9;36;35;1;0;0;0;0;0;0;0
2020-03-26 05:45:00;12;24;11;38;48;5;0;0;2;0;0;0;0
2020-03-26 06:00:00;8;23;10;44;37;5;0;0;0;0;0;0;0
2020-03-26 06:15:00;19;29;13;59;46;1;0;0;0;0;0;0;0
2020-03-26 06:30:00;15;45;22;71;68;2;0;0;0;0;0;0;0
