DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-03-05 00:00:00;0;3;3;7;11;1;0;0;0;0;0;0;0
2020-03-05 00:15:00;2;3;4;10;9;1;0;0;0;0;0;0;0
2020-03-05 00:30:00;1;8;5;10;3;1;0;0;0;0;0;0;0
2020-03-05 00:45:00;3;1;3;9;6;0;0;0;0;0;0;0;0
2020-03-05 01:00:00;4;5;2;5;2;1;0;0;0;0;0;0;0
2020-03-05 01:15:00;1;3;2;4;2;0;0;0;0;0;0;0;0
2020-03-05 01:30:00;0;1;5;6;4;0;0;0;0;0;0;0;0
2020-03-05 01:45:00;2;7;1;6;5;0;0;0;0;0;0;0;0
2020-03-05 02:00:00;1;2;2;6;6;0;0;0;0;0;0;0;0
2020-03-05 02:15:00;2;2;1;3;2;0;0;0;0;0;0;0;0
2020-03-05 02:30:00;0;1;2;6;3;0;0;0;0;0;0;0;0
2020-03-05 02:45:00;3;5;0;3;7;0;0;0;0;0;0;0;0
2020-03-05 03:00:00;2;5;0;10;7;1;0;0;0;0;0;0;0
2020-03-05 03:15:00;1;5;2;5;5;0;0;0;0;0;0;0;0
2020-03-05 03:30:00;0;4;1;5;5;0;0;0;0;0;0;0;0
2020-03-05 03:45:00;1;6;0;5;1;0;0;0;0;0;0;0;0
2020-03-05 04:00:00;1;4;1;8;7;0;0;0;0;0;0;0;0
2020-03-05 04:15:00;2;9;4;15;7;0;0;1;0;0;0;0;0
2020-03-05 04:30:00;3;9;1;19;16;0;0;0;0;0;0;0;0
2020-03-05 04:45:00;4;9;9;36;22;0;0;0;0;0;0;0;0
2020-03-05 05:00:00;1;12;2;56;71;1;0;1;0;0;0;0;0
2020-03-05 05:15:00;5;23;9;100;93;2;0;0;0;0;0;0;0
2020-03-05 05:30:00;15;50;12;86;110;2;0;0;3;0;0;0;0
2020-03-05 05:45:00;33;77;19;80;78;2;0;1;0;0;0;1;0
2020-03-05 06:00:00;33;69;22;76;81;3;0;0;1;0;0;0;0
2020-03-05 06:15:00;9;34;9;34;42;2;0;1;0;0;0;0;0
2020-03-05 06:30:00;29;51;37;121;137;7;0;1;0;0;0;0;0
2020-03-05 06:45:00;24;63;37;119;133;8;0;0;0;2;0;0;0
2020-03-05 07:00:00;42;63;50;135;150;20;0;2;2;0;0;0;0
2020-03-05 07:15:00;45;70;59;140;151;11;0;2;3;0;0;8;0
2020-03-05 07:30:00;56;94;66;151;164;22;0;1;13;0;0;4;0
2020-03-05 07:45:00;59;85;58;147;158;26;0;2;13;0;0;0;0
2020-03-05 08:00:00;54;89;55;143;156;23;0;1;0;0;0;0;0
2020-03-05 08:15:00;60;85;53;129;129;37;0;1;2;0;3;0;9
2020-03-05 08:30:00;49;82;44;108;130;17;0;1;0;2;0;5;2
2020-03-05 08:45:00;41;80;42;110;106;23;0;2;7;0;0;0;0
2020-03-05 09:00:00;47;70;43;88;87;24;0;0;19;0;0;0;0
2020-03-05 09:15:00;45;104;43;90;81;27;0;0;4;0;0;0;0
2020-03-05 09:30:00;45;72;49;90;86;18;0;1;0;0;0;0;0
2020-03-05 09:45:00;51;76;52;89;79;19;0;0;3;5;0;0;3
2020-03-05 10:00:00;41;55;45;98;98;19;0;3;6;0;0;2;2
2020-03-05 10:15:00;52;70;39;98;80;18;0;0;0;0;0;0;0
2020-03-05 10:30:00;58;80;39;91;86;29;0;0;0;0;0;0;0
2020-03-05 10:45:00;49;71;47;107;103;30;0;2;9;0;0;0;0
2020-03-05 11:00:00;44;69;44;97;90;28;0;0;1;0;0;0;0
2020-03-05 11:15:00;45;79;48;102;87;31;0;1;3;0;0;0;0
2020-03-05 11:30:00;43;71;37;109;86;31;0;0;5;0;0;0;0
2020-03-05 11:45:00;46;77;34;96;87;31;0;0;8;0;0;0;0
2020-03-05 12:00:00;49;81;47;97;92;28;0;1;5;0;0;0;1
2020-03-05 12:15:00;40;72;37;89;74;27;0;0;3;4;0;0;0
2020-03-05 12:30:00;43;69;48;117;109;30;0;1;5;0;0;0;0
2020-03-05 12:45:00;53;89;40;97;89;27;0;1;15;1;0;0;0
2020-03-05 13:00:00;37;87;41;109;107;30;0;1;5;0;0;0;0
2020-03-05 13:15:00;43;80;45;103;131;24;0;4;27;0;16;0;0
2020-03-05 13:30:00;51;84;45;120;137;26;0;2;7;1;1;0;0
2020-03-05 13:45:00;60;100;47;113;121;23;0;1;0;0;13;1;4
2020-03-05 14:00:00;3;8;2;4;8;2;0;0;0;0;0;0;0
2020-03-05 14:15:00;69;100;50;77;67;18;0;0;3;0;0;0;0
2020-03-05 14:30:00;86;127;51;104;105;22;0;2;0;0;0;0;0
2020-03-05 14:45:00;97;138;47;100;101;40;0;1;6;4;0;2;0
2020-03-05 15:00:00;81;131;56;102;96;31;0;2;11;0;0;0;0
2020-03-05 15:15:00;73;127;58;128;101;36;0;1;1;0;0;0;0
2020-03-05 15:30:00;89;127;61;102;99;27;0;0;5;0;0;10;0
2020-03-05 15:45:00;93;129;66;119;107;51;0;1;19;0;0;1;0
2020-03-05 16:00:00;80;138;70;125;120;57;0;4;20;0;0;0;0
2020-03-05 16:15:00;101;128;76;130;122;44;0;0;8;1;9;4;0
