DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-02-06 00:00:00;8;2;2;0;0;8;1;8;1;2;0
2020-02-06 00:15:00;3;0;0;0;0;7;2;7;0;1;0
2020-02-06 00:30:00;7;5;5;0;0;7;3;7;1;1;0
2020-02-06 00:45:00;2;0;0;0;0;2;1;2;0;0;0
2020-02-06 01:00:00;5;2;2;0;0;9;4;9;2;1;0
2020-02-06 01:15:00;1;3;3;0;0;4;0;4;0;0;0
2020-02-06 01:30:00;3;3;2;0;0;4;2;4;0;2;0
2020-02-06 01:45:00;7;1;1;0;0;4;4;4;1;2;0
2020-02-06 02:00:00;1;0;0;0;0;4;5;4;2;2;0
2020-02-06 02:15:00;6;1;1;0;0;2;2;1;0;0;0
2020-02-06 02:30:00;6;1;1;0;0;6;1;6;0;1;0
2020-02-06 02:45:00;3;0;0;0;0;4;3;4;1;3;0
2020-02-06 03:00:00;7;6;6;0;0;3;5;3;0;5;0
2020-02-06 03:15:00;2;3;2;0;0;8;1;8;1;2;0
2020-02-06 03:30:00;5;1;1;0;0;2;3;2;4;6;0
2020-02-06 03:45:00;3;2;1;0;0;5;2;5;3;2;0
2020-02-06 04:00:00;4;1;1;0;0;9;4;9;0;2;0
2020-02-06 04:15:00;12;4;2;0;1;7;3;7;3;3;0
2020-02-06 04:30:00;9;1;1;0;0;7;2;7;0;2;0
2020-02-06 04:45:00;15;1;1;0;0;8;5;8;3;1;0
2020-02-06 05:00:00;38;10;5;0;2;21;2;21;0;0;0
2020-02-06 05:15:00;42;6;5;0;1;17;9;17;6;7;0
2020-02-06 05:30:00;86;7;4;0;1;36;8;35;1;3;0
2020-02-06 05:45:00;85;2;2;0;1;47;8;47;2;3;0
2020-02-06 06:00:00;101;9;6;0;0;55;7;55;8;9;0
2020-02-06 06:15:00;111;3;1;0;0;61;8;62;3;4;0
2020-02-06 06:30:00;136;7;4;0;0;97;10;97;9;7;0
2020-02-06 06:45:00;211;3;1;0;3;81;14;81;4;3;0
2020-02-06 07:00:00;204;3;1;0;1;56;21;56;7;2;0
2020-02-06 07:15:00;213;3;3;0;0;73;18;73;2;7;0
2020-02-06 07:30:00;211;6;0;1;8;62;18;63;8;8;0
2020-02-06 07:45:00;235;2;1;0;2;64;20;65;9;6;0
2020-02-06 08:00:00;167;5;5;2;3;62;15;63;7;5;0
2020-02-06 08:15:00;170;2;1;0;0;53;19;53;10;8;0
2020-02-06 08:30:00;145;4;4;0;1;61;27;60;13;12;0
2020-02-06 08:45:00;131;4;2;0;2;52;27;52;16;11;0
2020-02-06 09:00:00;104;1;0;0;0;55;17;55;18;13;1
2020-02-06 09:15:00;82;3;0;0;1;77;23;76;19;12;0
2020-02-06 09:30:00;112;2;2;1;0;46;23;48;17;10;0
2020-02-06 09:45:00;96;1;1;0;0;68;31;67;21;20;0
2020-02-06 10:00:00;87;5;5;0;3;102;27;101;19;15;0
2020-02-06 10:15:00;89;4;4;0;3;97;30;98;32;12;0
2020-02-06 10:30:00;104;1;1;1;2;92;29;93;22;13;0
2020-02-06 10:45:00;94;6;2;0;4;80;53;80;23;12;1
2020-02-06 11:00:00;79;3;2;0;0;88;30;88;20;19;0
2020-02-06 11:15:00;81;3;1;0;2;80;26;77;29;12;0
2020-02-06 11:30:00;75;2;1;0;1;71;22;72;21;11;0
2020-02-06 11:45:00;81;3;0;0;1;89;24;89;18;12;1
2020-02-06 12:00:00;70;0;0;0;2;86;29;87;16;6;4
2020-02-06 12:15:00;85;1;0;0;1;93;29;94;30;7;0
2020-02-06 12:30:00;85;0;0;0;2;98;33;97;28;20;0
2020-02-06 12:45:00;85;3;3;0;0;89;29;90;29;8;0
2020-02-06 13:00:00;87;3;1;0;1;91;25;90;22;10;0
2020-02-06 13:15:00;84;4;3;1;3;102;31;101;20;9;1
2020-02-06 13:30:00;110;4;2;0;2;92;26;93;24;15;0
2020-02-06 13:45:00;106;3;3;0;0;96;19;94;17;15;0
2020-02-06 14:00:00;86;3;0;1;1;102;20;101;9;10;2
2020-02-06 14:15:00;117;5;1;1;5;112;25;112;21;14;0
2020-02-06 14:30:00;109;2;2;1;1;127;29;127;11;14;0
2020-02-06 14:45:00;116;10;9;0;0;117;25;117;16;15;0
2020-02-06 15:00:00;116;4;0;0;1;134;30;134;20;11;0
2020-02-06 15:15:00;123;3;0;0;0;135;19;134;20;13;0
2020-02-06 15:30:00;112;3;1;0;3;138;17;138;17;11;0
2020-02-06 15:45:00;126;3;2;0;0;141;21;141;18;10;0
2020-02-06 16:00:00;140;7;1;0;0;187;13;185;18;13;1
2020-02-06 16:15:00;130;4;0;0;1;173;21;174;15;12;0
2020-02-06 16:30:00;114;5;1;0;2;188;18;187;15;14;0
2020-02-06 16:45:00;119;5;0;0;0;171;18;172;12;12;0
2020-02-06 17:00:00;103;2;1;0;2;218;13;219;18;12;0
2020-02-06 17:15:00;121;6;2;2;1;173;9;173;12;6;0
2020-02-06 17:30:00;99;3;0;0;1;157;14;157;13;9;0
2020-02-06 17:45:00;94;4;2;1;2;133;11;133;10;5;0
