DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-11-22 00:00:00;25;9;1;1;0;0;0
2020-11-22 00:15:00;18;17;0;0;0;0;0
2020-11-22 00:30:00;14;21;1;1;0;0;0
2020-11-22 00:45:00;21;15;0;0;0;0;0
2020-11-22 01:00:00;19;16;4;4;0;0;0
2020-11-22 01:15:00;21;11;1;1;1;0;0
2020-11-22 01:30:00;12;16;0;0;0;0;0
2020-11-22 01:45:00;4;6;1;1;0;0;0
2020-11-22 02:00:00;8;7;0;0;0;0;0
2020-11-22 02:15:00;15;10;0;0;0;0;0
2020-11-22 02:30:00;3;13;0;0;0;0;0
2020-11-22 02:45:00;8;6;0;0;0;0;0
2020-11-22 03:00:00;5;9;0;0;0;0;0
2020-11-22 03:15:00;5;4;0;0;0;0;0
2020-11-22 03:30:00;5;3;0;0;0;0;0
2020-11-22 03:45:00;4;3;0;0;0;0;0
2020-11-22 04:00:00;2;3;0;0;0;0;0
2020-11-22 04:15:00;2;2;0;0;0;0;0
2020-11-22 04:30:00;4;5;0;0;0;0;0
2020-11-22 04:45:00;1;5;1;1;0;0;0
2020-11-22 05:00:00;3;5;0;0;0;0;0
2020-11-22 05:15:00;9;2;0;0;0;0;0
2020-11-22 05:30:00;16;13;1;1;0;0;0
2020-11-22 05:45:00;24;13;0;0;0;0;0
2020-11-22 06:00:00;16;7;0;0;0;0;0
2020-11-22 06:15:00;12;10;0;0;0;0;0
2020-11-22 06:30:00;16;14;0;0;0;0;0
2020-11-22 06:45:00;7;8;0;0;0;0;0
2020-11-22 07:00:00;11;6;0;0;0;0;0
2020-11-22 07:15:00;14;13;0;0;0;0;0
2020-11-22 07:30:00;22;14;2;2;0;0;0
2020-11-22 07:45:00;21;17;4;4;0;0;0
2020-11-22 08:00:00;22;10;0;0;0;0;0
2020-11-22 08:15:00;11;23;1;1;0;0;0
2020-11-22 08:30:00;24;21;3;3;0;0;0
2020-11-22 08:45:00;20;27;1;1;0;0;0
2020-11-22 09:00:00;30;23;3;3;0;0;0
2020-11-22 09:15:00;27;36;1;1;0;0;0
2020-11-22 09:30:00;29;54;4;4;0;0;0
2020-11-22 09:45:00;55;43;4;4;0;0;0
2020-11-22 10:00:00;63;41;5;5;0;0;0
2020-11-22 10:15:00;48;44;5;5;0;0;0
2020-11-22 10:30:00;62;63;11;11;0;0;0
2020-11-22 10:45:00;65;59;3;3;0;0;0
2020-11-22 11:00:00;88;69;4;4;0;0;0
2020-11-22 11:15:00;76;80;6;6;0;0;0
2020-11-22 11:30:00;88;76;9;9;0;0;0
2020-11-22 11:45:00;82;64;3;3;0;0;0
2020-11-22 12:00:00;93;73;5;5;0;0;0
2020-11-22 12:15:00;88;81;6;6;0;0;0
2020-11-22 12:30:00;104;84;8;8;0;0;0
2020-11-22 12:45:00;72;71;6;6;4;0;0
2020-11-22 13:00:00;97;85;10;10;4;0;0
2020-11-22 13:15:00;83;84;10;10;0;0;0
2020-11-22 13:30:00;94;86;11;11;1;0;0
2020-11-22 13:45:00;86;79;7;7;6;0;0
2020-11-22 14:00:00;117;81;8;8;12;0;0
2020-11-22 14:15:00;100;96;5;5;0;0;0
2020-11-22 14:30:00;90;130;12;12;1;0;0
2020-11-22 14:45:00;93;108;12;12;0;0;0
2020-11-22 15:00:00;107;112;9;9;0;0;0
2020-11-22 15:15:00;96;94;4;4;18;0;0
2020-11-22 15:30:00;111;101;7;7;3;0;0
2020-11-22 15:45:00;97;80;4;4;0;0;0
2020-11-22 16:00:00;104;104;8;8;0;0;0
2020-11-22 16:15:00;64;97;6;6;0;0;0
2020-11-22 16:30:00;106;113;11;11;10;0;0
2020-11-22 16:45:00;82;88;0;0;0;0;0
2020-11-22 17:00:00;127;85;5;5;0;0;0
2020-11-22 17:15:00;83;94;7;7;0;0;0
2020-11-22 17:30:00;115;96;8;8;1;0;0
2020-11-22 17:45:00;79;67;2;2;0;0;0
2020-11-22 18:00:00;83;83;7;7;0;0;0
2020-11-22 18:15:00;73;78;10;10;0;0;0
2020-11-22 18:30:00;76;90;4;4;0;0;0
2020-11-22 18:45:00;64;82;4;4;0;0;0
2020-11-22 19:00:00;95;58;3;3;0;0;0
2020-11-22 19:15:00;50;45;4;4;0;0;0
2020-11-22 19:30:00;65;53;0;0;0;0;0
2020-11-22 19:45:00;53;50;3;3;0;0;0
2020-11-22 20:00:00;71;44;1;1;0;0;0
2020-11-22 20:15:00;54;56;2;2;0;0;0
2020-11-22 20:30:00;48;47;1;1;0;0;0
2020-11-22 20:45:00;38;51;1;1;0;0;0
2020-11-22 21:00:00;38;30;1;1;0;0;0
2020-11-22 21:15:00;27;26;3;3;0;0;0
2020-11-22 21:30:00;31;28;2;2;0;0;0
2020-11-22 21:45:00;30;23;1;1;0;0;0
2020-11-22 22:00:00;37;28;0;0;0;0;0
2020-11-22 22:15:00;16;15;1;1;0;0;0
2020-11-22 22:30:00;15;24;0;0;0;0;0
2020-11-22 22:45:00;18;17;2;2;0;0;0
2020-11-22 23:00:00;18;7;2;2;0;0;0
2020-11-22 23:15:00;9;8;1;1;0;0;0
2020-11-22 23:30:00;11;12;0;0;0;0;0
2020-11-22 23:45:00;10;6;0;0;0;0;0
