DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-06-13 00:00:00;13;5;10;5;0;0
2020-06-13 00:15:00;15;10;16;19;0;0
2020-06-13 00:30:00;18;9;11;12;0;0
2020-06-13 00:45:00;19;12;13;14;0;0
2020-06-13 01:00:00;14;5;6;11;0;0
2020-06-13 01:15:00;15;14;8;8;0;0
2020-06-13 01:30:00;10;3;11;5;0;0
2020-06-13 01:45:00;9;7;12;7;0;0
2020-06-13 02:00:00;8;5;10;2;0;0
2020-06-13 02:15:00;8;8;7;5;0;0
2020-06-13 02:30:00;12;4;9;4;0;0
2020-06-13 02:45:00;7;1;4;2;0;0
2020-06-13 03:00:00;1;2;8;9;0;0
2020-06-13 03:15:00;7;3;8;5;0;0
2020-06-13 03:30:00;7;3;6;3;0;0
2020-06-13 03:45:00;7;2;5;6;0;0
2020-06-13 04:00:00;5;5;6;4;0;0
2020-06-13 04:15:00;5;5;1;1;0;0
2020-06-13 04:30:00;4;1;9;5;0;0
2020-06-13 04:45:00;9;3;6;4;0;0
2020-06-13 05:00:00;4;6;8;3;0;0
2020-06-13 05:15:00;12;8;13;4;0;0
2020-06-13 05:30:00;17;12;23;19;0;0
2020-06-13 05:45:00;13;14;19;10;0;0
2020-06-13 06:00:00;21;15;21;10;0;0
2020-06-13 06:15:00;21;14;18;5;0;0
2020-06-13 06:30:00;28;16;18;12;0;0
2020-06-13 06:45:00;27;24;20;11;0;0
2020-06-13 07:00:00;33;26;18;18;0;0
2020-06-13 07:15:00;37;23;27;17;0;0
2020-06-13 07:30:00;42;34;27;18;1;0
2020-06-13 07:45:00;49;30;37;30;0;0
2020-06-13 08:00:00;50;32;37;16;2;0
2020-06-13 08:15:00;34;21;35;22;0;0
2020-06-13 08:30:00;43;32;41;23;11;0
2020-06-13 08:45:00;57;47;57;44;2;0
2020-06-13 09:00:00;62;45;64;40;12;0
2020-06-13 09:15:00;68;59;70;45;6;0
2020-06-13 09:30:00;63;59;63;49;12;0
2020-06-13 09:45:00;94;78;77;65;9;0
2020-06-13 10:00:00;83;68;62;48;3;0
2020-06-13 10:15:00;89;68;77;50;9;5
2020-06-13 10:30:00;95;88;84;62;18;1
2020-06-13 10:45:00;88;79;99;78;14;0
2020-06-13 11:00:00;103;95;84;62;7;0
2020-06-13 11:15:00;90;84;97;73;12;0
2020-06-13 11:30:00;76;75;98;78;2;0
2020-06-13 11:45:00;107;94;97;72;33;3
2020-06-13 12:00:00;98;86;96;53;11;0
2020-06-13 12:15:00;98;86;99;85;27;7
2020-06-13 12:30:00;95;84;98;81;2;0
2020-06-13 12:45:00;99;89;92;71;8;0
2020-06-13 13:00:00;100;95;88;63;10;0
2020-06-13 13:15:00;94;93;66;55;37;1
2020-06-13 13:30:00;91;91;101;75;4;0
2020-06-13 13:45:00;106;95;83;78;24;0
2020-06-13 14:00:00;116;105;93;85;20;0
2020-06-13 14:15:00;94;105;84;74;11;0
2020-06-13 14:30:00;87;86;96;68;18;0
2020-06-13 14:45:00;103;96;79;66;36;5
2020-06-13 15:00:00;92;79;85;68;32;0
2020-06-13 15:15:00;91;93;88;57;13;0
2020-06-13 15:30:00;86;69;74;61;6;0
2020-06-13 15:45:00;91;76;67;69;0;0
2020-06-13 16:00:00;96;86;73;72;8;0
2020-06-13 16:15:00;82;81;85;61;7;0
2020-06-13 16:30:00;82;88;85;61;6;0
2020-06-13 16:45:00;88;84;98;77;10;0
2020-06-13 17:00:00;77;66;75;59;28;0
2020-06-13 17:15:00;106;89;91;73;7;0
2020-06-13 17:30:00;78;77;70;60;20;0
2020-06-13 17:45:00;77;62;90;62;3;0
2020-06-13 18:00:00;57;58;65;53;8;0
2020-06-13 18:15:00;94;66;65;68;10;0
2020-06-13 18:30:00;66;61;83;61;12;0
2020-06-13 18:45:00;92;65;82;45;5;0
2020-06-13 19:00:00;75;50;72;56;6;0
2020-06-13 19:15:00;57;48;58;43;11;0
2020-06-13 19:30:00;67;43;79;58;3;0
2020-06-13 19:45:00;64;50;59;33;12;3
2020-06-13 20:00:00;54;55;45;40;9;0
2020-06-13 20:15:00;51;54;60;52;0;0
2020-06-13 20:30:00;46;57;51;52;4;0
2020-06-13 20:45:00;38;29;49;37;0;0
2020-06-13 21:00:00;45;32;46;30;0;0
2020-06-13 21:15:00;29;25;31;25;0;0
2020-06-13 21:30:00;38;32;40;25;1;0
2020-06-13 21:45:00;55;27;40;20;0;0
2020-06-13 22:00:00;49;25;47;29;0;0
2020-06-13 22:15:00;48;30;30;17;0;0
2020-06-13 22:30:00;31;30;39;21;0;0
2020-06-13 22:45:00;37;28;29;25;0;0
2020-06-13 23:00:00;34;17;24;20;0;0
2020-06-13 23:15:00;22;21;20;17;0;0
2020-06-13 23:30:00;25;21;25;22;0;0
2020-06-13 23:45:00;26;20;27;19;0;0
