DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-03-02 00:00:00;9;9;4;3;0;0
2020-03-02 00:15:00;8;8;9;5;0;0
2020-03-02 00:30:00;4;1;8;8;0;0
2020-03-02 00:45:00;6;2;13;6;0;0
2020-03-02 01:00:00;4;2;7;2;0;0
2020-03-02 01:15:00;6;5;1;5;0;0
2020-03-02 01:30:00;2;1;11;9;0;0
2020-03-02 01:45:00;10;7;5;3;0;0
2020-03-02 02:00:00;3;3;4;3;0;0
2020-03-02 02:15:00;7;4;4;1;0;0
2020-03-02 02:30:00;5;6;4;4;0;0
2020-03-02 02:45:00;7;7;4;2;0;0
2020-03-02 03:00:00;3;3;5;5;0;0
2020-03-02 03:15:00;5;2;6;4;0;0
2020-03-02 03:30:00;2;3;7;4;0;0
2020-03-02 03:45:00;6;2;7;5;0;0
2020-03-02 04:00:00;7;1;9;7;0;0
2020-03-02 04:15:00;20;13;20;12;0;0
2020-03-02 04:30:00;16;15;31;17;0;0
2020-03-02 04:45:00;17;13;58;25;0;0
2020-03-02 05:00:00;25;27;92;67;0;0
2020-03-02 05:15:00;41;37;167;139;0;0
2020-03-02 05:30:00;57;56;146;135;0;0
2020-03-02 05:45:00;57;61;134;129;0;0
2020-03-02 06:00:00;73;82;119;128;0;0
2020-03-02 06:15:00;64;64;128;152;0;0
2020-03-02 06:30:00;79;105;185;206;0;0
2020-03-02 06:45:00;81;97;144;188;1;3
2020-03-02 07:00:00;62;85;158;172;1;0
2020-03-02 07:15:00;97;111;151;156;14;2
2020-03-02 07:30:00;89;102;142;150;10;4
2020-03-02 07:45:00;110;121;153;153;4;0
2020-03-02 08:00:00;85;90;140;142;10;1
2020-03-02 08:15:00;91;106;146;166;10;28
2020-03-02 08:30:00;102;94;118;146;14;0
2020-03-02 08:45:00;97;88;122;153;6;0
2020-03-02 09:00:00;93;93;113;118;7;0
2020-03-02 09:15:00;99;107;125;130;10;11
2020-03-02 09:30:00;87;91;108;119;10;2
2020-03-02 09:45:00;89;97;126;98;3;0
2020-03-02 10:00:00;103;102;111;85;11;0
2020-03-02 10:15:00;94;84;99;97;8;7
2020-03-02 10:30:00;108;114;103;93;13;0
2020-03-02 10:45:00;91;105;93;91;4;1
2020-03-02 11:00:00;117;117;94;79;7;0
2020-03-02 11:15:00;74;107;114;71;14;3
2020-03-02 11:30:00;105;100;108;86;17;1
2020-03-02 11:45:00;91;102;96;72;7;0
2020-03-02 12:00:00;99;118;95;92;9;3
2020-03-02 12:15:00;109;129;108;100;24;1
2020-03-02 12:30:00;108;111;99;113;10;0
2020-03-02 12:45:00;125;133;112;103;20;2
2020-03-02 13:00:00;112;126;133;135;5;0
2020-03-02 13:15:00;95;117;139;141;15;7
2020-03-02 13:30:00;124;145;145;153;7;1
2020-03-02 13:45:00;123;153;140;138;3;0
2020-03-02 14:00:00;139;146;114;116;18;0
2020-03-02 14:15:00;179;207;97;91;12;0
2020-03-02 14:30:00;200;229;94;109;17;3
2020-03-02 14:45:00;177;200;93;85;12;0
2020-03-02 15:00:00;192;223;99;100;11;0
2020-03-02 15:15:00;170;200;101;78;10;0
2020-03-02 15:30:00;166;204;100;104;2;0
2020-03-02 15:45:00;173;221;85;99;17;1
2020-03-02 16:00:00;206;265;115;119;15;5
2020-03-02 16:15:00;178;214;120;103;15;0
2020-03-02 16:30:00;183;192;115;125;19;3
2020-03-02 16:45:00;186;207;124;106;10;0
2020-03-02 17:00:00;181;183;88;111;26;15
2020-03-02 17:15:00;193;242;125;126;10;0
2020-03-02 17:30:00;176;216;99;79;27;0
2020-03-02 17:45:00;173;204;117;95;9;0
2020-03-02 18:00:00;134;140;89;98;3;0
2020-03-02 18:15:00;142;200;87;86;18;0
2020-03-02 18:30:00;105;148;93;74;2;0
2020-03-02 18:45:00;93;127;76;73;9;6
2020-03-02 19:00:00;79;98;62;46;13;0
2020-03-02 19:15:00;88;79;73;66;8;0
2020-03-02 19:30:00;74;94;63;52;1;6
2020-03-02 19:45:00;57;58;49;39;2;0
2020-03-02 20:00:00;63;80;46;55;0;0
2020-03-02 20:15:00;70;68;52;44;3;0
2020-03-02 20:30:00;39;39;49;43;0;0
2020-03-02 20:45:00;45;40;67;53;0;0
2020-03-02 21:00:00;42;35;121;108;0;0
2020-03-02 21:15:00;46;33;104;102;0;0
2020-03-02 21:30:00;45;46;61;52;0;0
2020-03-02 21:45:00;105;121;38;37;0;0
2020-03-02 22:00:00;110;142;39;38;4;0
2020-03-02 22:15:00;106;104;46;27;1;0
2020-03-02 22:30:00;40;30;17;24;0;0
2020-03-02 22:45:00;26;21;20;16;1;0
2020-03-02 23:00:00;19;11;20;13;0;0
2020-03-02 23:15:00;15;15;12;14;0;0
2020-03-02 23:30:00;8;10;22;15;0;0
2020-03-02 23:45:00;10;14;18;11;0;0
