DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-01-18 00:00:00;17;16;1;11;23;13;2;22;12;0;0
2020-01-18 00:15:00;14;14;1;1;25;18;0;20;20;0;0
2020-01-18 00:30:00;18;17;2;1;18;16;1;16;16;0;0
2020-01-18 00:45:00;17;16;1;0;20;10;0;19;11;0;0
2020-01-18 01:00:00;9;12;1;4;20;14;0;19;12;0;0
2020-01-18 01:15:00;9;16;1;0;13;10;1;12;10;0;0
2020-01-18 01:30:00;21;16;3;0;18;9;0;15;11;0;0
2020-01-18 01:45:00;20;21;0;0;9;7;0;9;8;0;0
2020-01-18 02:00:00;10;14;0;0;17;10;0;16;12;0;0
2020-01-18 02:15:00;7;7;0;0;7;7;0;5;9;0;0
2020-01-18 02:30:00;7;7;0;0;11;5;0;9;4;0;0
2020-01-18 02:45:00;11;8;0;0;1;3;0;1;3;0;0
2020-01-18 03:00:00;11;14;2;3;10;12;1;9;11;0;0
2020-01-18 03:15:00;4;5;0;0;2;0;0;2;1;1;0
2020-01-18 03:30:00;5;4;0;0;2;4;2;5;6;0;0
2020-01-18 03:45:00;7;4;0;0;5;4;0;4;2;0;0
2020-01-18 04:00:00;3;3;0;0;6;4;0;7;3;0;0
2020-01-18 04:15:00;10;13;0;0;7;5;0;8;6;0;0
2020-01-18 04:30:00;7;6;1;0;3;1;1;2;3;0;0
2020-01-18 04:45:00;26;18;0;0;7;6;1;6;7;0;0
2020-01-18 05:00:00;49;26;1;1;20;5;0;24;8;0;0
2020-01-18 05:15:00;48;35;3;0;26;21;1;23;24;0;0
2020-01-18 05:30:00;38;33;2;0;33;17;1;32;17;0;0
2020-01-18 05:45:00;19;22;2;1;15;8;1;13;10;0;0
2020-01-18 06:00:00;30;17;0;3;16;15;0;18;17;0;0
2020-01-18 06:15:00;30;15;0;2;16;14;0;14;15;0;0
2020-01-18 06:30:00;19;25;4;0;21;11;0;18;17;0;0
2020-01-18 06:45:00;20;17;1;1;10;9;0;10;14;1;0
2020-01-18 07:00:00;23;19;1;1;17;14;1;19;14;0;0
2020-01-18 07:15:00;26;35;1;1;28;20;0;26;28;0;0
2020-01-18 07:30:00;26;31;1;0;25;18;0;23;22;0;15
2020-01-18 07:45:00;25;29;1;1;41;21;2;40;23;1;0
2020-01-18 08:00:00;31;50;3;0;34;18;4;32;21;1;0
