DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-06-01 00:00:00;3;3;4;5;0;4;7;0;2
2020-06-01 00:15:00;12;5;6;12;3;3;6;0;0
2020-06-01 00:30:00;10;2;4;10;3;6;5;0;1
2020-06-01 00:45:00;5;1;3;4;1;4;1;0;3
2020-06-01 01:00:00;2;3;5;4;1;4;2;0;3
2020-06-01 01:15:00;3;3;3;4;0;3;3;0;0
2020-06-01 01:30:00;4;3;1;1;0;2;0;0;1
2020-06-01 01:45:00;2;4;4;3;0;7;4;0;1
2020-06-01 02:00:00;6;1;1;5;2;0;2;0;2
2020-06-01 02:15:00;5;1;1;4;0;5;3;0;0
2020-06-01 02:30:00;2;5;4;1;0;0;1;0;0
2020-06-01 02:45:00;0;1;1;2;0;3;1;0;0
2020-06-01 03:00:00;1;0;0;0;1;1;0;0;0
2020-06-01 03:15:00;3;1;0;6;3;1;1;0;1
2020-06-01 03:30:00;1;1;0;2;0;1;0;0;1
2020-06-01 03:45:00;0;2;1;2;2;1;0;0;0
2020-06-01 04:00:00;0;1;0;1;0;2;1;0;0
2020-06-01 04:15:00;0;1;0;2;0;2;0;0;0
2020-06-01 04:30:00;2;3;0;2;0;2;1;0;0
2020-06-01 04:45:00;1;0;1;2;1;4;3;0;0
2020-06-01 05:00:00;3;1;0;4;0;1;1;0;3
2020-06-01 05:15:00;5;1;0;4;1;5;2;0;0
2020-06-01 05:30:00;6;4;1;1;1;8;7;0;0
2020-06-01 05:45:00;4;0;0;2;1;12;3;0;1
2020-06-01 06:00:00;8;0;1;8;3;3;4;0;0
2020-06-01 06:15:00;6;2;1;5;1;8;0;0;1
2020-06-01 06:30:00;5;2;1;4;3;4;1;0;0
2020-06-01 06:45:00;8;2;0;5;0;4;2;0;1
2020-06-01 07:00:00;12;3;2;7;0;3;2;0;3
2020-06-01 07:15:00;7;4;1;8;0;5;3;0;3
2020-06-01 07:30:00;3;3;0;7;1;3;2;0;0
2020-06-01 07:45:00;12;2;1;8;2;9;8;0;1
2020-06-01 08:00:00;11;5;1;6;0;5;4;0;1
2020-06-01 08:15:00;19;3;5;3;2;4;9;0;1
2020-06-01 08:30:00;19;7;2;15;2;7;7;0;2
2020-06-01 08:45:00;31;10;13;20;8;10;14;0;7
2020-06-01 09:00:00;17;9;9;21;5;18;12;0;1
2020-06-01 09:15:00;30;10;7;17;5;16;14;0;4
2020-06-01 09:30:00;32;8;6;11;3;12;8;0;1
2020-06-01 09:45:00;47;16;8;19;11;30;25;0;6
2020-06-01 10:00:00;42;15;11;28;10;19;19;0;5
2020-06-01 10:15:00;52;17;8;22;9;20;22;0;3
2020-06-01 10:30:00;50;19;5;28;12;24;21;0;5
2020-06-01 10:45:00;50;20;10;34;19;20;15;0;5
2020-06-01 11:00:00;42;31;12;30;15;15;20;0;8
2020-06-01 11:15:00;48;11;18;37;9;33;26;0;11
2020-06-01 11:30:00;46;22;16;32;15;24;18;0;8
2020-06-01 11:45:00;48;30;14;37;19;33;36;0;9
2020-06-01 12:00:00;41;15;17;33;22;27;23;0;9
2020-06-01 12:15:00;57;18;12;27;12;29;33;0;7
2020-06-01 12:30:00;57;23;11;36;20;33;29;0;11
2020-06-01 12:45:00;62;25;14;28;13;34;35;0;9
