DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-07-20 00:00:00;5;5;5;0;2;0;7;6
2020-07-20 00:15:00;5;8;8;1;4;0;5;4
2020-07-20 00:30:00;3;7;7;1;4;0;9;5
2020-07-20 00:45:00;4;5;6;1;2;0;4;4
2020-07-20 01:00:00;4;7;7;1;0;0;4;0
2020-07-20 01:15:00;3;5;5;0;1;0;1;3
2020-07-20 01:30:00;5;2;2;1;0;0;3;7
2020-07-20 01:45:00;0;4;3;2;1;0;1;2
2020-07-20 02:00:00;5;10;10;1;2;0;2;5
2020-07-20 02:15:00;0;4;4;1;0;0;3;2
2020-07-20 02:30:00;6;5;5;0;1;0;3;2
2020-07-20 02:45:00;3;3;3;3;7;0;2;2
2020-07-20 03:00:00;2;4;4;0;1;0;3;4
2020-07-20 03:15:00;2;3;3;0;0;0;0;3
2020-07-20 03:30:00;2;4;4;4;3;0;1;2
2020-07-20 03:45:00;1;3;3;3;3;0;2;1
2020-07-20 04:00:00;3;1;1;1;0;0;5;1
2020-07-20 04:15:00;4;7;6;3;6;0;4;3
2020-07-20 04:30:00;0;9;10;3;3;0;5;2
2020-07-20 04:45:00;6;16;16;3;4;0;4;2
2020-07-20 05:00:00;23;55;54;6;11;0;23;7
2020-07-20 05:15:00;61;87;91;10;15;0;27;11
2020-07-20 05:30:00;70;85;79;4;11;0;51;18
2020-07-20 05:45:00;59;66;68;4;14;0;36;13
2020-07-20 06:00:00;48;57;56;9;14;0;27;18
2020-07-20 06:15:00;63;55;53;9;12;0;26;16
2020-07-20 06:30:00;91;80;82;7;27;0;45;31
2020-07-20 06:45:00;100;94;94;7;17;0;45;35
2020-07-20 07:00:00;97;75;77;11;16;0;54;33
2020-07-20 07:15:00;132;88;89;9;22;0;48;43
2020-07-20 07:30:00;166;120;120;23;42;0;72;51
2020-07-20 07:45:00;148;91;86;16;34;0;93;70
2020-07-20 08:00:00;111;80;82;19;38;0;75;43
2020-07-20 08:15:00;97;78;78;23;26;0;50;44
2020-07-20 08:30:00;94;72;70;14;25;0;68;52
2020-07-20 08:45:00;76;74;73;11;20;0;70;47
2020-07-20 09:00:00;73;68;67;11;17;0;60;44
2020-07-20 09:15:00;75;58;56;18;23;0;65;47
2020-07-20 09:30:00;88;74;73;17;23;0;76;48
2020-07-20 09:45:00;73;69;67;23;22;0;73;42
2020-07-20 10:00:00;78;48;47;13;20;0;68;45
2020-07-20 10:15:00;55;61;61;16;27;0;87;62
2020-07-20 10:30:00;76;74;71;20;38;0;70;41
2020-07-20 10:45:00;80;67;72;17;30;0;93;60
2020-07-20 11:00:00;81;74;74;20;38;0;72;42
2020-07-20 11:15:00;88;67;68;17;22;0;80;65
2020-07-20 11:30:00;77;56;52;20;29;0;94;66
2020-07-20 11:45:00;75;59;59;20;28;0;79;55
2020-07-20 12:00:00;103;65;64;18;20;0;89;47
2020-07-20 12:15:00;82;50;50;19;22;0;89;45
2020-07-20 12:30:00;88;65;66;20;28;0;67;54
2020-07-20 12:45:00;75;52;49;17;38;0;85;47
2020-07-20 13:00:00;81;66;65;22;21;0;89;56
2020-07-20 13:15:00;75;101;100;13;29;0;81;59
2020-07-20 13:30:00;109;103;105;21;29;0;76;63
2020-07-20 13:45:00;124;94;89;15;26;0;72;49
2020-07-20 14:00:00;85;83;79;22;37;0;71;67
2020-07-20 14:15:00;56;55;54;33;68;0;87;70
2020-07-20 14:30:00;83;48;49;35;45;0;97;96
2020-07-20 14:45:00;87;69;65;26;42;0;93;66
2020-07-20 15:00:00;77;69;68;24;33;0;85;63
2020-07-20 15:15:00;80;59;60;25;34;0;107;85
2020-07-20 15:30:00;71;70;64;31;47;0;99;65
2020-07-20 15:45:00;79;69;67;25;33;0;98;66
2020-07-20 16:00:00;99;62;60;17;26;0;102;79
2020-07-20 16:15:00;91;58;55;22;36;0;117;88
2020-07-20 16:30:00;76;69;63;21;33;0;104;71
2020-07-20 16:45:00;83;61;60;22;46;0;105;74
2020-07-20 17:00:00;102;64;65;22;32;0;105;80
2020-07-20 17:15:00;79;69;68;18;29;0;109;87
2020-07-20 17:30:00;72;61;57;23;30;0;103;69
2020-07-20 17:45:00;78;58;57;12;24;0;91;57
2020-07-20 18:00:00;61;67;60;14;31;0;99;72
2020-07-20 18:15:00;60;61;61;17;21;0;67;61
2020-07-20 18:30:00;74;62;59;10;25;0;59;42
2020-07-20 18:45:00;64;53;55;13;18;0;67;44
2020-07-20 19:00:00;59;53;51;15;25;0;52;33
2020-07-20 19:15:00;56;46;47;10;17;0;56;32
2020-07-20 19:30:00;50;56;57;13;17;0;43;27
2020-07-20 19:45:00;48;39;36;13;18;0;46;41
2020-07-20 20:00:00;51;52;52;8;14;0;52;35
2020-07-20 20:15:00;52;48;47;8;16;0;45;29
2020-07-20 20:30:00;42;42;43;10;12;0;46;30
2020-07-20 20:45:00;36;47;45;8;9;0;39;21
2020-07-20 21:00:00;51;66;65;5;10;0;47;19
2020-07-20 21:15:00;58;100;101;8;7;0;30;15
2020-07-20 21:30:00;37;57;57;10;9;0;36;19
2020-07-20 21:45:00;32;31;29;22;28;0;46;30
2020-07-20 22:00:00;31;28;33;28;34;0;45;38
2020-07-20 22:15:00;29;32;32;9;17;0;30;19
2020-07-20 22:30:00;18;21;21;6;7;0;32;18
2020-07-20 22:45:00;14;16;15;7;7;0;22;12
2020-07-20 23:00:00;8;15;15;2;6;0;15;8
2020-07-20 23:15:00;8;13;13;3;7;0;14;4
2020-07-20 23:30:00;8;14;14;3;5;0;12;9
2020-07-20 23:45:00;6;7;8;0;1;0;11;11
