DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2019-10-10 00:00:00;7;6;0;6;0;10;0;0;0
2019-10-10 00:15:00;8;0;0;1;0;14;1;0;0
2019-10-10 00:30:00;11;3;0;7;0;12;1;0;0
2019-10-10 00:45:00;6;2;0;6;0;13;1;0;0
2019-10-10 01:00:00;3;1;0;2;0;12;0;0;0
2019-10-10 01:15:00;3;2;0;3;0;14;1;0;0
2019-10-10 01:30:00;5;4;2;2;0;12;1;0;0
2019-10-10 01:45:00;4;0;0;5;0;14;1;0;0
2019-10-10 02:00:00;2;0;0;1;0;12;1;0;0
2019-10-10 02:15:00;1;0;0;1;0;14;0;0;0
2019-10-10 02:30:00;2;0;0;0;0;12;1;0;0
2019-10-10 02:45:00;3;0;0;1;0;13;1;0;0
2019-10-10 03:00:00;6;2;0;3;0;12;1;0;0
2019-10-10 03:15:00;2;1;0;3;0;14;1;0;0
2019-10-10 03:30:00;5;3;0;4;0;12;0;0;0
2019-10-10 03:45:00;5;2;0;4;0;14;1;0;0
2019-10-10 04:00:00;5;1;0;4;0;12;1;0;0
2019-10-10 04:15:00;5;4;0;12;0;13;1;0;0
2019-10-10 04:30:00;22;9;1;11;0;12;1;0;0
2019-10-10 04:45:00;39;3;0;21;0;14;0;0;0
2019-10-10 05:00:00;59;3;0;20;0;9;1;0;0
2019-10-10 05:15:00;103;11;3;68;0;11;1;0;0
2019-10-10 05:30:00;121;17;2;150;0;9;0;0;0
2019-10-10 05:45:00;134;30;2;193;0;11;1;0;0
2019-10-10 06:00:00;134;30;3;171;0;9;1;0;0
2019-10-10 06:15:00;125;15;2;149;0;11;0;0;0
2019-10-10 06:30:00;83;16;6;149;1;9;1;0;0
2019-10-10 06:45:00;85;12;7;166;3;10;0;0;0
2019-10-10 07:00:00;73;12;12;208;55;10;1;0;0
2019-10-10 07:15:00;80;16;4;204;0;10;1;0;0
2019-10-10 07:30:00;95;13;10;218;8;10;0;0;0
2019-10-10 07:45:00;83;14;7;208;4;10;1;0;0
2019-10-10 08:00:00;110;17;5;224;0;10;1;0;0
2019-10-10 08:15:00;108;41;15;175;0;10;0;0;0
2019-10-10 08:30:00;110;38;6;171;0;10;1;0;0
2019-10-10 08:45:00;109;16;9;142;0;10;0;0;0
2019-10-10 09:00:00;86;13;11;101;0;13;1;0;0
2019-10-10 09:15:00;100;22;12;134;0;13;1;0;0
