DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-08-15 00:00:00;9;8;1;0;19;18;1;18;110;0;0
2019-08-15 00:15:00;11;11;0;1;19;12;0;18;138;0;0
2019-08-15 00:30:00;16;18;1;0;21;11;1;19;159;0;0
2019-08-15 00:45:00;8;11;0;0;19;11;1;18;124;0;0
2019-08-15 01:00:00;11;15;0;0;11;12;0;11;149;0;0
2019-08-15 01:15:00;10;9;2;0;14;13;1;16;138;0;0
2019-08-15 01:30:00;4;4;1;0;11;9;0;8;127;0;0
2019-08-15 01:45:00;9;10;2;0;14;5;0;14;101;0;0
2019-08-15 02:00:00;15;13;0;0;14;2;0;14;148;0;0
2019-08-15 02:15:00;7;11;0;1;11;8;0;8;112;0;0
2019-08-15 02:30:00;7;10;0;0;12;7;0;10;141;0;0
2019-08-15 02:45:00;4;11;2;0;14;6;0;9;144;0;0
2019-08-15 03:00:00;6;6;0;0;12;7;1;11;126;0;0
2019-08-15 03:15:00;4;4;1;1;6;5;0;5;131;0;0
2019-08-15 03:30:00;5;8;0;0;11;6;0;8;151;0;0
2019-08-15 03:45:00;3;6;0;0;5;3;0;5;115;0;0
2019-08-15 04:00:00;3;6;1;0;8;2;0;7;131;1;0
2019-08-15 04:15:00;8;10;0;0;5;5;0;6;135;0;0
2019-08-15 04:30:00;7;5;1;0;9;2;0;7;119;0;0
2019-08-15 04:45:00;4;7;0;0;5;5;0;6;124;0;0
2019-08-15 05:00:00;9;10;1;0;7;3;0;6;137;0;0
2019-08-15 05:15:00;9;12;1;1;9;3;0;10;108;0;0
2019-08-15 05:30:00;10;15;2;1;9;6;2;10;122;0;0
2019-08-15 05:45:00;10;15;3;2;10;8;0;8;98;0;0
2019-08-15 06:00:00;19;16;0;1;15;11;0;12;132;0;0
2019-08-15 06:15:00;19;14;1;1;17;7;0;18;128;0;0
2019-08-15 06:30:00;13;18;1;0;8;6;0;7;117;0;0
2019-08-15 06:45:00;17;15;0;1;8;6;0;8;106;0;0
2019-08-15 07:00:00;25;21;2;1;13;4;0;13;137;0;0
2019-08-15 07:15:00;20;14;0;1;25;9;0;27;128;0;0
2019-08-15 07:30:00;19;23;2;0;25;11;0;21;138;0;0
2019-08-15 07:45:00;27;28;1;1;17;13;2;20;117;0;0
