DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2019-09-06 00:00:00;5;0;4;3;3;0;9;9;0;0;0;0;0;0;0
2019-09-06 00:15:00;8;1;1;10;12;0;3;9;0;0;0;0;0;0;0
2019-09-06 00:30:00;4;0;2;6;6;1;2;6;0;0;0;0;0;0;0
2019-09-06 00:45:00;9;4;1;3;9;0;1;10;0;0;0;0;0;0;0
2019-09-06 01:00:00;7;2;4;5;3;0;4;7;0;0;0;0;0;0;0
2019-09-06 01:15:00;3;2;3;3;8;2;3;6;0;0;0;0;0;0;0
2019-09-06 01:30:00;1;3;5;2;5;0;0;11;0;0;0;0;0;0;0
2019-09-06 01:45:00;4;2;5;3;4;0;0;8;0;0;1;0;0;0;0
2019-09-06 02:00:00;2;1;1;0;6;0;3;2;0;0;0;0;0;0;0
2019-09-06 02:15:00;5;0;2;2;2;0;1;5;0;0;0;0;0;0;0
2019-09-06 02:30:00;2;1;5;4;7;1;2;9;0;0;0;0;0;0;0
2019-09-06 02:45:00;3;0;2;3;6;0;1;4;0;0;0;0;0;0;0
2019-09-06 03:00:00;8;0;2;1;7;0;3;4;0;0;0;0;0;0;0
2019-09-06 03:15:00;6;1;3;2;4;2;1;4;0;0;0;0;0;0;0
2019-09-06 03:30:00;8;0;3;3;7;2;4;7;0;0;0;0;0;0;0
2019-09-06 03:45:00;9;5;4;10;7;0;2;15;0;0;0;0;0;0;0
2019-09-06 04:00:00;9;3;3;5;5;1;4;12;0;0;0;0;0;0;0
2019-09-06 04:15:00;10;4;5;2;2;2;4;9;0;0;0;0;0;0;0
2019-09-06 04:30:00;7;3;10;4;8;2;2;9;0;0;0;0;0;0;0
2019-09-06 04:45:00;19;2;6;6;7;1;1;11;0;0;0;0;0;0;0
2019-09-06 05:00:00;22;4;6;5;9;0;6;16;0;0;0;0;0;0;0
2019-09-06 05:15:00;34;7;3;8;22;1;11;14;0;0;2;0;0;0;0
2019-09-06 05:30:00;57;19;14;20;17;1;22;21;0;1;5;0;0;1;0
2019-09-06 05:45:00;90;35;27;40;22;3;18;37;0;0;1;0;0;0;0
2019-09-06 06:00:00;68;23;21;40;32;5;20;37;0;0;1;0;0;3;0
2019-09-06 06:15:00;99;31;15;41;43;5;28;36;0;0;0;0;0;0;0
2019-09-06 06:30:00;109;39;12;50;40;6;31;43;0;0;0;4;0;0;0
2019-09-06 06:45:00;136;44;24;70;40;4;43;45;0;3;0;0;0;0;0
2019-09-06 07:00:00;130;35;34;59;40;3;46;42;0;0;3;0;0;0;0
2019-09-06 07:15:00;121;31;39;47;47;4;37;35;0;0;0;0;0;0;0
2019-09-06 07:30:00;163;32;39;54;50;6;42;40;0;0;1;0;0;0;0
2019-09-06 07:45:00;135;33;38;46;42;6;45;39;0;0;4;0;0;0;0
2019-09-06 08:00:00;107;24;42;32;47;8;54;35;0;0;2;0;0;0;0
2019-09-06 08:15:00;121;13;31;26;44;4;39;25;0;1;1;0;1;1;0
2019-09-06 08:30:00;125;12;38;30;48;9;48;43;0;0;5;0;0;2;0
2019-09-06 08:45:00;151;19;40;44;54;6;43;49;0;2;1;0;0;4;0
2019-09-06 09:00:00;115;14;22;32;56;10;52;42;0;1;7;0;0;24;0
2019-09-06 09:15:00;116;13;36;19;76;7;39;38;0;0;2;0;0;33;0
2019-09-06 09:30:00;121;15;25;34;58;8;44;23;0;0;3;0;1;3;1
2019-09-06 09:45:00;106;18;56;35;63;9;46;43;0;0;4;1;0;1;0
2019-09-06 10:00:00;130;15;40;42;56;13;57;37;0;0;0;0;0;0;0
2019-09-06 10:15:00;141;14;46;43;61;14;58;42;0;0;1;0;0;1;0
2019-09-06 10:30:00;126;12;58;50;85;14;53;36;0;0;1;0;0;0;0
2019-09-06 10:45:00;108;11;58;48;92;15;69;46;0;3;4;0;0;3;0
2019-09-06 11:00:00;131;9;52;45;92;10;47;47;0;2;2;0;0;6;0
2019-09-06 11:15:00;111;9;56;44;95;11;56;65;0;1;1;0;0;0;0
2019-09-06 11:30:00;111;7;69;48;78;15;58;49;0;0;0;0;0;0;0
2019-09-06 11:45:00;117;10;57;35;95;13;53;44;0;0;3;0;0;5;0
2019-09-06 12:00:00;90;8;82;61;108;17;67;62;0;3;3;0;0;3;0
2019-09-06 12:15:00;103;5;57;49;107;10;56;47;0;3;1;0;0;0;0
2019-09-06 12:30:00;126;9;69;54;106;9;63;42;0;0;0;0;0;0;0
2019-09-06 12:45:00;107;12;57;54;108;7;60;54;0;1;2;0;0;1;0
2019-09-06 13:00:00;112;5;49;45;111;3;55;49;0;6;0;0;0;0;0
2019-09-06 13:15:00;94;5;55;52;145;15;63;48;0;0;1;0;0;4;0
2019-09-06 13:30:00;121;9;42;45;130;16;50;42;0;3;3;0;0;1;0
2019-09-06 13:45:00;140;14;46;52;121;24;49;31;0;0;0;0;0;0;0
2019-09-06 14:00:00;114;11;47;46;107;15;48;49;0;1;3;0;0;1;0
2019-09-06 14:15:00;128;10;55;45;117;6;50;30;0;0;4;0;0;2;0
2019-09-06 14:30:00;130;6;76;53;144;16;75;37;0;1;0;0;5;0;0
2019-09-06 14:45:00;118;9;52;37;105;12;74;45;0;0;1;0;0;0;0
2019-09-06 15:00:00;142;8;67;54;118;12;59;44;0;0;3;9;0;9;0
2019-09-06 15:15:00;121;8;61;43;120;11;66;41;0;2;2;3;0;0;0
2019-09-06 15:30:00;127;9;47;39;130;10;57;46;0;0;2;0;0;1;0
2019-09-06 15:45:00;114;9;55;55;142;15;56;61;0;3;2;29;1;0;0
2019-09-06 16:00:00;109;7;60;47;134;9;71;39;0;0;0;0;1;0;0
2019-09-06 16:15:00;123;9;48;46;149;13;65;39;0;4;3;0;0;3;0
2019-09-06 16:30:00;110;10;54;55;145;13;65;31;0;2;0;1;0;0;0
2019-09-06 16:45:00;123;6;54;28;116;5;64;33;0;0;1;0;0;5;0
2019-09-06 17:00:00;120;5;61;54;126;21;69;39;0;1;0;6;0;0;0
2019-09-06 17:15:00;99;5;54;30;134;7;54;37;0;0;1;0;0;1;0
2019-09-06 17:30:00;139;9;47;41;132;12;60;46;0;0;6;0;0;0;0
2019-09-06 17:45:00;117;6;52;45;114;8;39;38;0;1;9;0;0;1;0
2019-09-06 18:00:00;111;3;46;33;146;11;46;29;0;2;3;0;22;11;0
2019-09-06 18:15:00;97;9;47;35;125;11;37;43;0;0;0;0;0;0;0
2019-09-06 18:30:00;111;4;28;34;137;14;40;25;0;0;0;0;0;0;0
2019-09-06 18:45:00;91;7;31;24;124;13;46;31;0;4;1;3;1;0;0
2019-09-06 19:00:00;73;5;27;31;83;14;30;22;0;2;0;6;7;0;0
2019-09-06 19:15:00;78;7;23;28;124;20;34;28;0;0;0;0;0;0;0
2019-09-06 19:30:00;67;6;21;20;89;11;44;23;0;0;2;0;0;1;0
2019-09-06 19:45:00;61;1;20;18;113;6;23;20;0;0;2;0;0;9;0
2019-09-06 20:00:00;56;2;20;18;103;15;20;23;0;0;0;0;0;0;0
2019-09-06 20:15:00;52;2;18;14;95;7;26;23;0;0;0;0;0;0;0
2019-09-06 20:30:00;51;1;11;11;54;3;18;14;0;1;29;0;0;0;0
2019-09-06 20:45:00;46;3;16;14;58;3;19;23;0;3;2;12;0;0;0
2019-09-06 21:00:00;43;3;6;10;47;6;17;13;0;3;1;0;0;1;0
2019-09-06 21:15:00;34;6;9;4;65;4;23;19;0;2;0;0;0;0;0
2019-09-06 21:30:00;40;3;12;3;32;7;20;9;0;0;0;0;0;0;0
