DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2019-10-25 00:00:00;11;7;8;0;23;27;3;10;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 00:15:00;14;13;6;2;11;13;5;9;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 00:30:00;18;16;5;0;8;11;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 00:45:00;8;12;5;0;5;7;1;5;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 01:00:00;2;12;6;0;11;5;4;5;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 01:15:00;5;12;8;0;9;9;4;7;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 01:30:00;2;8;6;1;7;6;4;6;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 01:45:00;6;9;3;0;9;10;3;4;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 02:00:00;6;6;1;0;6;4;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 02:15:00;4;7;5;1;8;5;4;5;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 02:30:00;0;2;4;1;6;9;2;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 02:45:00;6;10;3;0;6;6;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 03:00:00;3;5;3;0;5;7;2;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 03:15:00;2;3;1;0;6;6;2;1;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 03:30:00;3;2;0;1;5;3;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 03:45:00;6;5;3;1;6;4;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 04:00:00;4;7;5;0;9;9;3;5;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 04:15:00;12;10;3;1;14;14;0;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 04:30:00;17;18;8;4;12;7;3;8;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 04:45:00;31;36;14;2;21;19;12;19;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 05:00:00;47;51;23;5;38;29;15;27;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 05:15:00;67;95;42;5;61;43;21;39;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 05:30:00;57;90;46;9;40;27;27;52;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 05:45:00;69;92;62;9;52;39;27;53;0;0;0;0;0;0;0;0;0;0;0
2019-10-25 06:00:00;66;90;65;10;83;74;36;66;3;1;0;0;0;0;0;6;0;0;0
2019-10-25 06:15:00;91;101;57;14;85;81;37;59;2;1;0;0;0;0;0;7;0;0;0
2019-10-25 06:30:00;86;106;74;18;82;79;36;82;3;2;0;0;0;0;0;17;11;0;0
2019-10-25 06:45:00;91;131;92;15;73;72;51;91;6;5;0;0;0;0;0;5;0;0;0
2019-10-25 07:00:00;105;126;70;21;77;71;34;65;10;3;0;0;0;0;0;16;0;1;1
2019-10-25 07:15:00;100;153;85;28;77;67;49;111;3;3;0;0;0;0;0;14;0;0;0
2019-10-25 07:30:00;99;138;96;27;103;100;43;104;5;5;0;0;0;0;0;23;0;0;0
