DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-07-04 00:00:00;25;43;36;1;24;39;1;6;3;3;2;2;0;0;0;0
2020-07-04 00:15:00;32;49;34;1;5;53;2;6;11;12;11;12;1;0;0;0
2020-07-04 00:30:00;32;50;37;3;10;51;2;7;9;10;7;9;0;0;0;4
2020-07-04 00:45:00;19;38;29;2;8;39;1;3;6;8;4;4;0;0;0;0
2020-07-04 01:00:00;30;21;19;1;7;28;1;6;7;8;8;7;1;0;0;0
2020-07-04 01:15:00;16;19;18;3;4;19;0;3;7;8;5;6;0;0;0;0
2020-07-04 01:30:00;17;15;15;2;2;16;0;0;1;1;1;1;0;0;0;0
2020-07-04 01:45:00;16;14;10;0;6;17;1;4;3;3;2;2;0;0;0;0
2020-07-04 02:00:00;20;15;14;1;4;13;0;1;2;2;2;2;0;0;0;0
2020-07-04 02:15:00;10;20;19;0;2;20;0;3;2;2;2;2;0;0;0;0
2020-07-04 02:30:00;13;7;7;0;7;7;0;4;2;2;2;2;0;0;0;0
2020-07-04 02:45:00;10;8;7;0;7;10;1;1;1;1;2;2;0;0;0;0
2020-07-04 03:00:00;10;10;10;2;2;9;2;5;2;2;4;260;0;0;0;0
2020-07-04 03:15:00;12;4;4;0;1;4;2;1;1;1;1;1;0;0;0;0
2020-07-04 03:30:00;1;4;4;0;2;4;0;2;3;5;2;4;0;0;0;0
2020-07-04 03:45:00;7;7;6;1;4;5;0;1;1;1;3;3;0;0;0;0
2020-07-04 04:00:00;7;9;10;0;2;12;0;0;3;3;2;2;0;0;0;0
2020-07-04 04:15:00;7;4;4;0;4;5;0;1;1;1;1;1;0;0;0;0
2020-07-04 04:30:00;4;4;3;2;4;4;0;3;3;3;3;3;0;0;0;0
2020-07-04 04:45:00;5;12;11;2;5;12;1;1;0;0;0;0;0;0;0;0
2020-07-04 05:00:00;16;7;7;6;3;11;0;1;3;2;2;2;0;0;0;0
2020-07-04 05:15:00;15;13;10;3;4;10;0;4;1;1;1;1;0;0;0;0
2020-07-04 05:30:00;20;24;21;3;5;24;1;3;10;11;12;11;0;0;0;0
2020-07-04 05:45:00;18;24;17;5;8;25;0;2;8;9;8;8;0;0;0;0
2020-07-04 06:00:00;16;20;17;7;12;21;1;8;5;5;4;5;1;0;0;0
2020-07-04 06:15:00;33;20;17;8;10;19;0;6;7;7;9;7;0;0;0;0
2020-07-04 06:30:00;26;12;9;1;8;15;0;4;6;7;5;5;0;0;0;0
2020-07-04 06:45:00;38;19;33;6;8;19;3;18;12;12;12;12;0;0;0;0
2020-07-04 07:00:00;23;23;28;10;13;26;1;13;14;15;12;13;0;0;0;0
2020-07-04 07:15:00;29;28;37;15;15;29;3;15;11;11;10;10;0;0;0;0
2020-07-04 07:30:00;56;48;67;9;15;45;4;20;13;13;13;12;0;0;0;0
2020-07-04 07:45:00;56;52;83;14;27;53;2;33;20;22;18;18;0;0;0;0
2020-07-04 08:00:00;59;54;64;16;12;49;5;18;18;18;18;16;0;0;0;0
2020-07-04 08:15:00;66;64;64;16;25;67;2;37;29;28;19;23;0;0;0;0
2020-07-04 08:30:00;95;101;79;32;34;82;10;36;36;37;33;35;0;0;0;0
2020-07-04 08:45:00;100;119;75;29;37;99;6;42;35;37;31;31;0;0;0;1
2020-07-04 09:00:00;87;116;81;36;34;106;13;36;38;37;35;37;0;0;0;2
2020-07-04 09:15:00;110;108;74;29;32;101;5;46;37;38;29;30;0;0;0;0
2020-07-04 09:30:00;115;133;100;46;36;117;17;62;52;52;44;48;1;0;0;0
2020-07-04 09:45:00;142;153;92;47;34;130;9;62;54;52;49;51;0;0;0;2
2020-07-04 10:00:00;149;182;115;57;34;144;11;55;49;47;42;46;0;1;1;0
2020-07-04 10:15:00;135;163;109;41;47;139;12;63;50;46;44;43;0;0;0;0
2020-07-04 10:30:00;125;181;112;51;56;151;13;55;52;49;44;42;2;0;0;0
2020-07-04 10:45:00;142;171;102;57;40;137;9;72;54;59;44;51;0;0;1;1
2020-07-04 11:00:00;147;171;102;58;41;146;13;63;61;60;54;56;0;0;0;1
2020-07-04 11:15:00;235;184;111;56;55;156;8;67;64;63;57;61;0;0;0;0
2020-07-04 11:30:00;149;170;117;55;41;146;7;56;58;60;52;54;0;0;0;0
2020-07-04 11:45:00;138;147;95;56;36;125;20;63;44;45;42;48;0;0;0;0
2020-07-04 12:00:00;203;190;109;55;51;167;9;70;58;57;47;49;0;0;0;0
2020-07-04 12:15:00;165;160;90;53;40;151;14;54;55;52;47;49;1;0;0;1
2020-07-04 12:30:00;150;183;103;43;47;166;15;80;42;43;42;43;0;0;0;0
2020-07-04 12:45:00;185;163;99;64;46;153;11;58;43;46;43;45;0;0;1;0
2020-07-04 13:00:00;164;197;93;51;47;161;10;75;55;59;52;53;0;3;0;0
2020-07-04 13:15:00;173;173;105;55;39;150;15;57;54;52;50;53;0;1;2;0
2020-07-04 13:30:00;146;167;90;44;50;167;9;44;53;49;48;47;1;0;5;0
2020-07-04 13:45:00;169;171;86;49;46;154;14;62;46;48;39;43;0;0;1;7
2020-07-04 14:00:00;160;158;78;70;49;139;9;61;46;47;42;42;1;1;2;2
2020-07-04 14:15:00;153;157;71;50;61;157;12;64;40;42;38;38;0;0;10;13
2020-07-04 14:30:00;152;162;87;36;35;159;11;45;55;53;47;51;1;0;3;2
2020-07-04 14:45:00;150;164;76;59;37;176;9;62;36;37;32;33;0;0;2;0
2020-07-04 15:00:00;155;173;88;60;45;146;12;48;46;41;37;39;0;0;2;2
2020-07-04 15:15:00;152;141;65;41;35;147;12;67;45;43;38;41;0;0;0;3
