DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2020-05-18 00:00:00;2;3;4;2;1;5;7;1;3;0;0;0
2020-05-18 00:15:00;1;3;3;0;0;1;6;0;1;0;0;0
2020-05-18 00:30:00;4;2;2;0;1;1;2;0;4;0;0;0
2020-05-18 00:45:00;0;4;5;0;0;6;10;1;4;0;0;0
2020-05-18 01:00:00;1;3;3;0;0;0;2;1;1;0;0;0
2020-05-18 01:15:00;0;0;0;0;0;1;4;0;2;0;0;0
2020-05-18 01:30:00;0;2;1;0;0;0;3;0;0;0;0;0
2020-05-18 01:45:00;1;0;0;0;0;1;1;0;0;0;0;0
2020-05-18 02:00:00;0;1;1;0;1;0;0;0;0;0;0;0
2020-05-18 02:15:00;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 02:30:00;0;0;0;0;0;1;1;0;1;0;0;0
2020-05-18 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 03:00:00;0;0;0;0;0;1;1;0;0;0;0;0
2020-05-18 03:15:00;0;1;1;0;0;2;4;0;0;0;0;0
2020-05-18 03:30:00;0;1;1;0;0;0;1;0;0;0;0;0
2020-05-18 03:45:00;0;0;1;0;0;0;1;0;2;0;0;0
2020-05-18 04:00:00;0;0;0;0;0;0;1;0;1;0;0;0
2020-05-18 04:15:00;3;3;3;0;0;0;0;0;0;0;0;0
2020-05-18 04:30:00;1;0;0;0;0;0;1;0;0;0;0;0
2020-05-18 04:45:00;2;2;2;0;0;0;5;0;0;0;0;0
2020-05-18 05:00:00;0;1;1;0;0;0;8;0;0;0;0;0
2020-05-18 05:15:00;4;2;5;1;1;1;11;0;0;1;0;0
2020-05-18 05:30:00;14;4;11;1;1;0;31;0;2;1;0;0
2020-05-18 05:45:00;16;11;14;2;2;4;20;0;1;0;0;0
2020-05-18 06:00:00;8;4;9;0;2;1;15;0;1;2;0;0
2020-05-18 06:15:00;8;3;10;0;2;2;10;0;2;1;0;0
2020-05-18 06:30:00;14;9;18;0;1;4;26;0;0;1;0;0
2020-05-18 06:45:00;24;12;24;2;1;9;27;0;1;0;0;0
2020-05-18 07:00:00;27;16;31;1;1;7;31;0;3;0;0;0
2020-05-18 07:15:00;49;26;36;1;7;15;35;0;7;1;1;0
2020-05-18 07:30:00;49;38;52;0;3;10;43;0;2;4;0;1
2020-05-18 07:45:00;48;28;54;0;0;9;39;0;3;6;0;0
