DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-09-22 00:00:00;15;8;0;0;0;11;6;0;0
2020-09-22 00:15:00;13;12;0;0;0;18;13;0;0
2020-09-22 00:30:00;9;8;0;0;0;10;3;0;0
2020-09-22 00:45:00;6;9;0;0;0;7;2;0;0
2020-09-22 01:00:00;12;6;0;0;0;11;5;0;0
2020-09-22 01:15:00;9;5;0;0;0;6;3;0;0
2020-09-22 01:30:00;4;2;0;0;0;8;6;0;0
2020-09-22 01:45:00;15;5;0;0;0;8;3;0;0
2020-09-22 02:00:00;7;2;0;0;0;8;4;0;0
2020-09-22 02:15:00;8;1;0;0;0;6;4;0;0
2020-09-22 02:30:00;5;1;0;0;0;3;1;0;0
2020-09-22 02:45:00;11;2;0;0;0;7;1;0;0
2020-09-22 03:00:00;7;2;0;0;0;4;1;0;0
2020-09-22 03:15:00;11;5;0;0;0;11;5;0;0
2020-09-22 03:30:00;7;3;0;0;0;6;2;0;0
2020-09-22 03:45:00;7;4;0;0;1;10;1;0;0
2020-09-22 04:00:00;8;3;0;0;1;8;0;0;0
2020-09-22 04:15:00;11;5;0;0;0;7;5;0;0
2020-09-22 04:30:00;10;8;0;1;0;28;8;0;0
2020-09-22 04:45:00;32;16;0;0;1;52;22;0;0
2020-09-22 05:00:00;31;21;1;2;0;109;65;0;0
2020-09-22 05:15:00;40;28;5;0;2;205;200;0;4
2020-09-22 05:30:00;65;47;1;1;4;163;146;0;1
2020-09-22 05:45:00;162;159;4;1;8;163;158;0;5
2020-09-22 06:00:00;168;156;4;3;1;121;111;0;0
2020-09-22 06:15:00;132;154;5;1;4;178;194;0;9
2020-09-22 06:30:00;98;108;5;1;7;177;178;10;10
2020-09-22 06:45:00;104;109;9;5;13;213;217;1;1
2020-09-22 07:00:00;75;91;6;8;8;155;183;13;8
2020-09-22 07:15:00;96;102;7;13;16;198;233;4;5
2020-09-22 07:30:00;106;120;6;10;13;217;261;2;9
2020-09-22 07:45:00;134;126;8;15;12;220;225;12;10
2020-09-22 08:00:00;123;123;10;14;19;197;223;2;4
2020-09-22 08:15:00;91;107;8;11;10;165;208;5;8
2020-09-22 08:30:00;90;106;6;21;17;157;165;20;7
2020-09-22 08:45:00;88;106;8;12;20;137;169;1;3
2020-09-22 09:00:00;104;94;14;16;15;108;132;3;1
2020-09-22 09:15:00;93;101;14;15;12;106;144;2;3
2020-09-22 09:30:00;100;87;15;17;26;104;127;5;0
2020-09-22 09:45:00;107;103;12;23;11;114;150;6;9
2020-09-22 10:00:00;107;89;14;35;16;95;125;14;2
2020-09-22 10:15:00;116;118;11;22;20;93;102;5;0
2020-09-22 10:30:00;105;101;13;25;23;84;125;15;0
2020-09-22 10:45:00;124;105;15;20;18;107;131;3;4
2020-09-22 11:00:00;122;146;15;29;15;101;136;3;1
2020-09-22 11:15:00;128;123;8;27;14;102;121;5;0
2020-09-22 11:30:00;121;109;11;28;19;105;116;8;1
2020-09-22 11:45:00;134;131;13;29;17;100;117;14;2
2020-09-22 12:00:00;131;144;11;33;11;110;141;10;3
2020-09-22 12:15:00;115;134;10;16;25;88;114;1;1
2020-09-22 12:30:00;134;142;7;19;12;102;140;10;2
2020-09-22 12:45:00;126;146;5;27;15;110;132;3;2
2020-09-22 13:00:00;128;140;12;15;17;131;150;111;2
2020-09-22 13:15:00;131;157;14;23;17;137;155;15;1
