DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-11-22 00:00:00;5;0;0;0;0;10;1;10;1;0;0
2020-11-22 00:15:00;6;3;3;0;0;7;2;7;0;0;0
2020-11-22 00:30:00;4;0;0;0;0;8;1;8;0;0;0
2020-11-22 00:45:00;5;0;0;0;0;3;0;3;0;0;0
2020-11-22 01:00:00;7;1;1;0;0;4;1;4;0;0;0
2020-11-22 01:15:00;1;1;1;0;0;3;0;3;0;0;0
2020-11-22 01:30:00;4;0;0;0;0;3;0;4;0;0;0
2020-11-22 01:45:00;1;0;0;0;0;6;1;5;0;0;0
2020-11-22 02:00:00;2;1;0;0;0;3;1;2;0;0;0
2020-11-22 02:15:00;2;0;0;0;0;1;0;1;0;0;0
2020-11-22 02:30:00;5;0;0;0;0;4;0;4;0;0;0
2020-11-22 02:45:00;3;0;0;0;0;2;0;2;0;0;0
2020-11-22 03:00:00;2;1;0;0;0;3;0;3;0;0;0
2020-11-22 03:15:00;0;0;0;0;0;1;0;1;0;0;0
2020-11-22 03:30:00;1;0;0;0;0;1;0;1;0;0;0
2020-11-22 03:45:00;0;0;0;0;0;1;0;1;0;0;0
2020-11-22 04:00:00;4;2;1;0;0;5;0;5;0;0;0
2020-11-22 04:15:00;1;0;0;0;0;0;0;0;0;0;0
2020-11-22 04:30:00;0;0;0;0;0;1;0;1;0;0;0
2020-11-22 04:45:00;3;1;1;0;0;1;0;1;0;0;0
2020-11-22 05:00:00;3;0;0;0;0;3;0;3;0;0;0
2020-11-22 05:15:00;4;0;0;0;0;3;0;3;0;0;0
2020-11-22 05:30:00;5;1;1;0;0;4;1;4;0;0;0
2020-11-22 05:45:00;7;1;1;0;0;2;1;2;0;0;0
2020-11-22 06:00:00;4;1;1;0;0;3;0;3;0;0;0
2020-11-22 06:15:00;1;1;1;0;0;3;1;3;0;0;0
2020-11-22 06:30:00;5;1;1;0;0;1;1;1;0;0;0
2020-11-22 06:45:00;5;0;0;0;0;2;0;2;0;0;0
2020-11-22 07:00:00;8;2;2;0;0;7;1;7;0;0;0
2020-11-22 07:15:00;3;0;0;0;0;9;0;9;0;0;0
2020-11-22 07:30:00;6;0;0;0;0;1;1;1;0;0;0
2020-11-22 07:45:00;6;0;0;0;0;3;1;3;0;0;0
