DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2019-09-04 00:00:00;1;1;0;2;2
2019-09-04 00:15:00;6;2;3;2;2
2019-09-04 00:30:00;0;0;1;1;1
2019-09-04 00:45:00;1;0;0;262;1
2019-09-04 01:00:00;5;0;3;0;1
2019-09-04 01:15:00;2;0;0;254;1
2019-09-04 01:30:00;0;0;0;5;1
2019-09-04 01:45:00;1;0;1;3;1
2019-09-04 02:00:00;0;0;1;1;1
2019-09-04 02:15:00;0;0;2;5;0
2019-09-04 02:30:00;1;0;0;1;0
2019-09-04 02:45:00;0;0;0;262;1
2019-09-04 03:00:00;1;0;0;3;2
2019-09-04 03:15:00;0;0;0;0;2
2019-09-04 03:30:00;1;0;0;0;1
2019-09-04 03:45:00;0;0;0;256;0
2019-09-04 04:00:00;3;0;0;3;2
2019-09-04 04:15:00;1;0;0;292;1
2019-09-04 04:30:00;1;0;3;257;3
2019-09-04 04:45:00;0;0;2;2;1
2019-09-04 05:00:00;3;0;1;3;1
2019-09-04 05:15:00;5;0;5;1;11
2019-09-04 05:30:00;8;2;6;2;10
2019-09-04 05:45:00;17;3;5;9;8
2019-09-04 06:00:00;11;3;10;5;14
2019-09-04 06:15:00;25;4;12;8;33
2019-09-04 06:30:00;22;4;18;18;32
2019-09-04 06:45:00;47;7;15;87;41
2019-09-04 07:00:00;54;11;274;258;55
2019-09-04 07:15:00;43;13;16;256;60
2019-09-04 07:30:00;53;17;22;258;56
2019-09-04 07:45:00;43;20;36;13;64
2019-09-04 08:00:00;43;14;25;27;49
2019-09-04 08:15:00;62;11;29;806;62
2019-09-04 08:30:00;51;17;23;254;56
2019-09-04 08:45:00;50;25;25;531;58
2019-09-04 09:00:00;42;8;19;259;45
2019-09-04 09:15:00;37;28;22;3;55
2019-09-04 09:30:00;39;21;24;280;57
2019-09-04 09:45:00;38;15;34;7;56
2019-09-04 10:00:00;37;16;19;27;39
2019-09-04 10:15:00;34;14;23;20;63
2019-09-04 10:30:00;32;10;28;26;51
2019-09-04 10:45:00;45;15;26;28;69
2019-09-04 11:00:00;34;17;16;27;54
2019-09-04 11:15:00;45;18;19;21;48
2019-09-04 11:30:00;48;19;19;21;67
2019-09-04 11:45:00;40;16;29;25;49
2019-09-04 12:00:00;45;12;24;24;63
2019-09-04 12:15:00;36;12;33;25;62
2019-09-04 12:30:00;45;9;25;25;48
2019-09-04 12:45:00;48;7;28;29;70
2019-09-04 13:00:00;42;8;28;18;42
2019-09-04 13:15:00;40;13;36;27;65
2019-09-04 13:30:00;44;6;34;32;43
2019-09-04 13:45:00;38;12;27;28;54
2019-09-04 14:00:00;35;8;26;23;53
2019-09-04 14:15:00;41;11;41;23;45
2019-09-04 14:30:00;53;11;17;20;67
2019-09-04 14:45:00;29;11;27;20;50
2019-09-04 15:00:00;40;9;19;20;50
2019-09-04 15:15:00;49;6;27;29;71
2019-09-04 15:30:00;44;9;28;29;79
2019-09-04 15:45:00;42;6;24;17;65
2019-09-04 16:00:00;61;7;25;27;110
2019-09-04 16:15:00;61;9;34;24;88
2019-09-04 16:30:00;37;18;30;30;90
2019-09-04 16:45:00;46;11;32;26;95
2019-09-04 17:00:00;50;8;28;16;85
2019-09-04 17:15:00;68;11;22;16;81
2019-09-04 17:30:00;58;9;27;19;70
2019-09-04 17:45:00;37;6;28;16;91
2019-09-04 18:00:00;43;10;29;19;71
2019-09-04 18:15:00;45;9;19;24;72
2019-09-04 18:30:00;20;11;22;25;65
2019-09-04 18:45:00;43;10;21;19;65
2019-09-04 19:00:00;32;3;19;17;58
2019-09-04 19:15:00;35;6;16;17;49
2019-09-04 19:30:00;44;6;12;21;46
2019-09-04 19:45:00;34;6;16;14;33
2019-09-04 20:00:00;45;7;10;7;35
2019-09-04 20:15:00;27;4;12;8;37
2019-09-04 20:30:00;26;3;10;12;36
2019-09-04 20:45:00;20;2;13;8;29
2019-09-04 21:00:00;37;5;10;8;26
2019-09-04 21:15:00;21;2;3;11;15
2019-09-04 21:30:00;22;2;8;13;26
2019-09-04 21:45:00;18;1;16;14;17
2019-09-04 22:00:00;21;4;22;11;14
2019-09-04 22:15:00;12;0;10;9;15
2019-09-04 22:30:00;19;1;9;7;10
2019-09-04 22:45:00;16;3;9;8;7
2019-09-04 23:00:00;11;4;5;10;5
2019-09-04 23:15:00;8;0;3;4;4
2019-09-04 23:30:00;5;1;6;4;8
2019-09-04 23:45:00;5;0;2;2;11
