DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-04-12 00:00:00;2;3;3;1;3;0;3;3
2020-04-12 00:15:00;5;4;3;0;2;0;4;1
2020-04-12 00:30:00;1;2;2;2;4;0;2;2
2020-04-12 00:45:00;1;7;7;1;1;0;4;5
2020-04-12 01:00:00;1;4;4;3;4;0;3;1
2020-04-12 01:15:00;0;1;1;1;1;0;1;1
2020-04-12 01:30:00;2;1;0;0;0;0;5;3
2020-04-12 01:45:00;1;2;2;0;1;0;2;2
2020-04-12 02:00:00;2;5;4;0;1;0;2;0
2020-04-12 02:15:00;0;2;2;0;0;0;6;2
2020-04-12 02:30:00;0;3;3;0;0;0;0;3
2020-04-12 02:45:00;0;3;3;0;0;0;0;0
2020-04-12 03:00:00;1;1;1;1;2;0;1;0
2020-04-12 03:15:00;2;2;2;0;0;0;0;1
2020-04-12 03:30:00;2;2;2;0;0;0;0;0
2020-04-12 03:45:00;1;1;0;0;0;0;0;0
2020-04-12 04:00:00;0;2;2;0;1;0;2;1
2020-04-12 04:15:00;1;1;1;0;1;0;2;1
2020-04-12 04:30:00;0;0;0;0;0;0;0;0
2020-04-12 04:45:00;1;2;2;0;1;0;1;2
2020-04-12 05:00:00;2;1;1;1;2;0;3;0
2020-04-12 05:15:00;5;1;1;1;2;0;2;1
2020-04-12 05:30:00;6;1;1;1;1;0;5;2
2020-04-12 05:45:00;1;5;5;3;3;0;9;2
2020-04-12 06:00:00;2;4;4;1;4;0;5;7
2020-04-12 06:15:00;6;5;6;1;3;0;5;4
2020-04-12 06:30:00;7;6;6;2;3;0;9;2
2020-04-12 06:45:00;1;4;5;3;5;0;9;0
2020-04-12 07:00:00;3;2;2;1;1;0;6;4
2020-04-12 07:15:00;5;2;2;1;1;0;9;4
2020-04-12 07:30:00;3;5;5;1;2;0;5;4
2020-04-12 07:45:00;5;11;11;0;5;0;7;5
2020-04-12 08:00:00;6;11;11;3;0;0;7;3
2020-04-12 08:15:00;7;14;13;0;6;0;7;4
2020-04-12 08:30:00;11;9;10;7;6;0;8;4
2020-04-12 08:45:00;7;13;13;2;5;0;20;7
2020-04-12 09:00:00;13;10;10;4;3;0;18;7
2020-04-12 09:15:00;9;9;9;5;8;0;15;6
2020-04-12 09:30:00;12;19;20;8;8;0;12;7
2020-04-12 09:45:00;10;13;13;5;10;0;20;8
2020-04-12 10:00:00;14;12;11;9;9;0;15;6
2020-04-12 10:15:00;14;18;20;11;7;0;21;10
2020-04-12 10:30:00;19;21;20;6;8;0;18;8
2020-04-12 10:45:00;12;21;18;10;11;0;21;9
2020-04-12 11:00:00;21;35;33;6;9;0;20;10
2020-04-12 11:15:00;19;22;21;9;10;0;22;8
2020-04-12 11:30:00;25;26;25;9;7;0;24;12
2020-04-12 11:45:00;20;36;37;8;14;0;23;8
2020-04-12 12:00:00;20;33;33;14;17;0;19;12
2020-04-12 12:15:00;31;25;26;10;13;0;18;13
2020-04-12 12:30:00;15;21;23;8;8;0;25;13
2020-04-12 12:45:00;12;26;23;6;9;0;28;15
2020-04-12 13:00:00;14;30;31;12;15;0;36;17
2020-04-12 13:15:00;21;19;18;7;15;0;23;11
2020-04-12 13:30:00;18;19;22;7;9;0;26;17
2020-04-12 13:45:00;23;25;22;14;13;0;28;17
2020-04-12 14:00:00;28;32;28;10;14;0;36;18
2020-04-12 14:15:00;20;25;25;8;10;0;30;16
2020-04-12 14:30:00;24;33;31;12;5;0;23;16
2020-04-12 14:45:00;26;34;34;9;13;0;25;12
2020-04-12 15:00:00;21;31;31;10;14;0;25;11
2020-04-12 15:15:00;25;20;21;14;14;0;26;15
2020-04-12 15:30:00;18;21;21;10;9;0;26;21
2020-04-12 15:45:00;22;25;25;8;8;0;25;13
2020-04-12 16:00:00;21;31;30;6;9;0;23;16
2020-04-12 16:15:00;22;24;24;6;8;0;18;18
2020-04-12 16:30:00;34;31;27;9;11;0;22;17
2020-04-12 16:45:00;21;32;34;10;10;0;36;15
2020-04-12 17:00:00;22;33;34;8;8;0;19;21
2020-04-12 17:15:00;26;28;27;9;8;0;26;11
2020-04-12 17:30:00;24;26;26;16;17;0;16;8
2020-04-12 17:45:00;30;33;33;9;15;0;31;15
2020-04-12 18:00:00;33;34;32;7;5;0;25;11
2020-04-12 18:15:00;22;30;30;4;11;0;25;23
2020-04-12 18:30:00;25;29;28;4;10;0;25;12
2020-04-12 18:45:00;25;36;34;7;13;0;25;13
2020-04-12 19:00:00;27;33;34;10;11;0;25;12
2020-04-12 19:15:00;20;27;25;9;5;0;24;19
2020-04-12 19:30:00;18;28;29;8;8;0;19;17
2020-04-12 19:45:00;18;28;28;6;7;0;23;12
2020-04-12 20:00:00;14;21;19;3;12;0;22;7
2020-04-12 20:15:00;7;18;17;5;3;0;18;6
2020-04-12 20:30:00;13;18;16;8;10;0;16;5
2020-04-12 20:45:00;8;21;22;5;6;0;14;4
2020-04-12 21:00:00;9;17;17;1;4;0;16;3
2020-04-12 21:15:00;6;15;16;2;3;0;8;4
2020-04-12 21:30:00;7;7;6;3;3;0;14;3
2020-04-12 21:45:00;7;12;12;3;5;0;6;2
2020-04-12 22:00:00;6;5;4;1;1;0;11;8
2020-04-12 22:15:00;3;7;8;1;2;0;5;3
2020-04-12 22:30:00;7;10;12;1;1;0;12;2
2020-04-12 22:45:00;2;5;5;0;3;0;4;4
2020-04-12 23:00:00;2;5;4;2;4;0;9;7
2020-04-12 23:15:00;3;5;5;2;2;0;5;3
2020-04-12 23:30:00;1;5;5;0;3;0;8;3
2020-04-12 23:45:00;2;3;2;1;3;0;1;0
