DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-04-06 00:00:00;7;1;4;5;8;3;4
2020-04-06 00:15:00;8;2;8;2;4;3;3
2020-04-06 00:30:00;12;5;5;0;1;6;2
2020-04-06 00:45:00;4;1;0;2;4;3;6
2020-04-06 01:00:00;8;1;4;2;2;1;3
2020-04-06 01:15:00;6;0;2;2;4;3;2
2020-04-06 01:30:00;5;2;6;0;2;0;2
2020-04-06 01:45:00;9;2;11;1;2;8;3
2020-04-06 02:00:00;4;1;6;1;2;3;4
2020-04-06 02:15:00;7;0;9;1;4;5;1
2020-04-06 02:30:00;2;0;8;1;2;3;6
2020-04-06 02:45:00;12;1;4;0;3;13;2
2020-04-06 03:00:00;3;0;1;0;1;4;3
2020-04-06 03:15:00;5;3;6;1;6;4;5
2020-04-06 03:30:00;7;1;3;1;4;5;0
2020-04-06 03:45:00;12;8;9;2;2;4;3
2020-04-06 04:00:00;3;2;5;0;1;6;5
2020-04-06 04:15:00;5;6;9;2;2;0;1
2020-04-06 04:30:00;5;5;10;4;2;2;3
2020-04-06 04:45:00;8;5;20;4;3;2;2
2020-04-06 05:00:00;18;11;30;6;1;0;0
2020-04-06 05:15:00;28;14;45;15;3;0;0
2020-04-06 05:30:00;25;14;71;24;0;0;1
2020-04-06 05:45:00;36;19;72;38;0;0;0
2020-04-06 06:00:00;48;15;70;29;1;0;1
2020-04-06 06:15:00;48;24;84;39;2;1;1
2020-04-06 06:30:00;71;38;123;48;6;0;0
2020-04-06 06:45:00;96;39;119;58;14;0;1
2020-04-06 07:00:00;99;50;91;49;8;0;0
2020-04-06 07:15:00;125;87;105;49;9;3;2
2020-04-06 07:30:00;103;49;126;57;7;0;0
2020-04-06 07:45:00;109;65;117;54;5;0;1
2020-04-06 08:00:00;89;61;97;51;11;0;0
2020-04-06 08:15:00;95;79;90;43;4;2;1
2020-04-06 08:30:00;91;56;96;50;14;1;0
2020-04-06 08:45:00;100;43;107;46;7;0;1
2020-04-06 09:00:00;93;64;89;41;8;3;1
2020-04-06 09:15:00;90;51;98;34;9;1;0
2020-04-06 09:30:00;96;63;102;40;3;1;0
2020-04-06 09:45:00;92;69;99;50;3;1;0
2020-04-06 10:00:00;96;78;102;46;7;1;0
2020-04-06 10:15:00;95;68;114;51;4;0;0
2020-04-06 10:30:00;89;61;128;49;8;0;0
2020-04-06 10:45:00;96;64;126;53;4;3;0
2020-04-06 11:00:00;103;106;113;39;12;2;1
2020-04-06 11:15:00;106;73;117;59;9;2;2
2020-04-06 11:30:00;103;60;120;47;2;1;2
2020-04-06 11:45:00;85;60;102;54;3;3;0
2020-04-06 12:00:00;89;72;119;49;6;2;6
2020-04-06 12:15:00;107;69;106;39;7;2;0
2020-04-06 12:30:00;79;69;112;45;9;4;2
2020-04-06 12:45:00;112;74;116;43;5;3;2
2020-04-06 13:00:00;89;82;126;47;6;3;1
2020-04-06 13:15:00;99;80;117;49;5;5;3
2020-04-06 13:30:00;89;72;120;52;3;2;2
2020-04-06 13:45:00;102;74;112;60;9;2;2
2020-04-06 14:00:00;96;72;130;58;8;0;2
2020-04-06 14:15:00;99;66;124;51;8;0;0
2020-04-06 14:30:00;97;76;121;57;6;1;2
2020-04-06 14:45:00;103;84;110;56;9;2;1
2020-04-06 15:00:00;101;69;106;30;7;3;2
2020-04-06 15:15:00;105;90;117;61;3;1;0
2020-04-06 15:30:00;98;88;121;54;4;4;3
2020-04-06 15:45:00;110;83;110;55;6;2;3
2020-04-06 16:00:00;111;83;132;51;4;4;7
2020-04-06 16:15:00;120;99;142;66;5;2;2
2020-04-06 16:30:00;133;90;123;58;3;4;0
2020-04-06 16:45:00;123;100;137;77;7;2;1
2020-04-06 17:00:00;129;87;116;59;1;1;3
2020-04-06 17:15:00;117;84;140;61;1;4;5
2020-04-06 17:30:00;102;88;95;43;7;2;1
2020-04-06 17:45:00;119;63;97;55;4;4;1
2020-04-06 18:00:00;92;62;89;30;7;2;2
2020-04-06 18:15:00;74;47;91;43;5;6;0
2020-04-06 18:30:00;66;56;85;40;3;1;2
2020-04-06 18:45:00;64;43;89;22;4;3;1
2020-04-06 19:00:00;50;49;75;24;6;2;1
2020-04-06 19:15:00;56;38;80;23;6;0;0
2020-04-06 19:30:00;39;32;61;25;2;0;0
2020-04-06 19:45:00;39;37;53;17;2;0;0
2020-04-06 20:00:00;41;33;57;16;3;1;0
2020-04-06 20:15:00;52;27;44;11;1;0;0
2020-04-06 20:30:00;30;21;36;17;4;0;0
2020-04-06 20:45:00;29;21;45;15;3;0;1
2020-04-06 21:00:00;21;18;30;7;0;0;0
2020-04-06 21:15:00;22;17;34;9;1;0;1
2020-04-06 21:30:00;23;11;28;5;1;0;0
2020-04-06 21:45:00;13;13;31;9;2;0;0
2020-04-06 22:00:00;23;15;19;3;2;0;2
2020-04-06 22:15:00;23;14;17;2;2;0;0
2020-04-06 22:30:00;14;4;12;2;0;0;0
2020-04-06 22:45:00;12;8;15;2;1;0;1
2020-04-06 23:00:00;9;6;9;3;0;0;2
2020-04-06 23:15:00;5;7;13;1;0;1;1
2020-04-06 23:30:00;13;5;4;2;5;4;2
2020-04-06 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
