DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-04-20 00:00:00;3;3;3;4;5;1;1
2020-04-20 00:15:00;11;5;10;2;3;7;1
2020-04-20 00:30:00;5;4;4;0;1;2;4
2020-04-20 00:45:00;8;4;3;1;3;1;8
2020-04-20 01:00:00;6;2;6;2;1;1;1
2020-04-20 01:15:00;11;2;5;2;5;4;3
2020-04-20 01:30:00;2;1;6;4;4;2;1
2020-04-20 01:45:00;6;2;9;0;3;7;1
2020-04-20 02:00:00;4;2;7;2;0;1;5
2020-04-20 02:15:00;9;3;4;2;5;3;2
2020-04-20 02:30:00;3;2;2;0;5;6;5
2020-04-20 02:45:00;5;1;7;2;4;5;6
2020-04-20 03:00:00;8;1;4;0;1;8;1
2020-04-20 03:15:00;8;2;5;4;6;3;3
2020-04-20 03:30:00;6;2;4;0;5;8;4
2020-04-20 03:45:00;10;3;14;2;3;5;3
2020-04-20 04:00:00;3;0;6;3;3;3;2
2020-04-20 04:15:00;4;4;11;1;1;2;2
2020-04-20 04:30:00;9;5;17;5;2;5;2
2020-04-20 04:45:00;10;6;14;4;0;2;1
2020-04-20 05:00:00;24;10;29;3;0;0;0
2020-04-20 05:15:00;21;13;50;21;2;0;2
2020-04-20 05:30:00;35;13;84;39;2;2;1
2020-04-20 05:45:00;43;18;89;46;2;1;0
2020-04-20 06:00:00;43;14;76;28;1;1;0
2020-04-20 06:15:00;55;25;113;53;1;0;0
2020-04-20 06:30:00;101;30;122;55;2;0;0
2020-04-20 06:45:00;99;51;138;78;7;1;2
2020-04-20 07:00:00;102;54;101;61;6;1;0
2020-04-20 07:15:00;118;66;120;62;12;0;1
2020-04-20 07:30:00;121;87;125;62;8;0;0
2020-04-20 07:45:00;134;79;128;64;9;1;0
2020-04-20 08:00:00;113;49;117;53;10;0;0
2020-04-20 08:15:00;107;61;103;67;7;2;0
2020-04-20 08:30:00;96;59;127;73;3;0;0
2020-04-20 08:45:00;107;65;121;60;19;2;2
2020-04-20 09:00:00;90;58;122;54;10;2;0
2020-04-20 09:15:00;105;81;117;54;8;2;2
2020-04-20 09:30:00;113;69;115;57;4;2;0
2020-04-20 09:45:00;98;69;126;57;8;0;1
2020-04-20 10:00:00;91;85;122;61;7;1;1
2020-04-20 10:15:00;103;88;113;57;7;0;0
2020-04-20 10:30:00;101;72;130;58;10;0;0
2020-04-20 10:45:00;116;92;146;68;13;3;1
2020-04-20 11:00:00;116;79;130;48;11;2;0
2020-04-20 11:15:00;106;89;121;54;7;2;1
2020-04-20 11:30:00;98;87;139;73;6;3;3
2020-04-20 11:45:00;103;90;138;65;9;4;1
2020-04-20 12:00:00;130;83;131;56;9;5;6
2020-04-20 12:15:00;107;85;136;70;3;3;2
2020-04-20 12:30:00;127;78;122;68;7;1;2
2020-04-20 12:45:00;107;73;121;69;11;3;2
2020-04-20 13:00:00;99;77;119;55;8;6;2
2020-04-20 13:15:00;105;90;152;80;9;1;1
2020-04-20 13:30:00;143;91;136;68;5;2;3
2020-04-20 13:45:00;147;92;138;75;15;1;1
2020-04-20 14:00:00;131;86;139;68;9;1;0
2020-04-20 14:15:00;127;92;131;73;10;2;1
2020-04-20 14:30:00;146;105;143;82;9;4;1
2020-04-20 14:45:00;122;99;159;84;8;2;2
2020-04-20 15:00:00;137;91;142;68;6;1;1
2020-04-20 15:15:00;108;85;154;68;8;0;2
2020-04-20 15:30:00;129;102;142;86;9;8;5
2020-04-20 15:45:00;137;92;163;69;4;3;2
2020-04-20 16:00:00;135;104;153;69;5;2;1
2020-04-20 16:15:00;138;99;164;87;7;2;2
2020-04-20 16:30:00;155;110;160;78;8;1;1
2020-04-20 16:45:00;155;95;164;82;7;2;2
2020-04-20 17:00:00;137;112;175;91;5;2;4
2020-04-20 17:15:00;138;123;144;78;7;2;4
2020-04-20 17:30:00;137;94;133;63;3;0;5
2020-04-20 17:45:00;115;84;117;55;7;1;0
2020-04-20 18:00:00;106;89;128;68;9;4;3
2020-04-20 18:15:00;103;78;116;61;6;3;1
2020-04-20 18:30:00;91;68;91;37;7;7;0
2020-04-20 18:45:00;76;60;110;48;6;3;3
2020-04-20 19:00:00;75;48;104;28;1;1;0
2020-04-20 19:15:00;84;52;91;28;2;3;2
2020-04-20 19:30:00;57;53;69;29;4;0;0
2020-04-20 19:45:00;67;45;56;16;3;0;1
2020-04-20 20:00:00;51;36;71;28;0;1;0
2020-04-20 20:15:00;45;50;61;15;9;0;0
2020-04-20 20:30:00;43;36;64;18;1;0;0
2020-04-20 20:45:00;35;27;53;22;7;0;1
2020-04-20 21:00:00;36;25;48;20;3;0;0
2020-04-20 21:15:00;42;18;47;15;1;1;2
2020-04-20 21:30:00;34;14;31;9;0;0;1
2020-04-20 21:45:00;30;15;23;5;2;0;0
2020-04-20 22:00:00;39;19;27;9;1;1;2
2020-04-20 22:15:00;36;23;27;5;2;0;2
2020-04-20 22:30:00;20;11;22;6;1;0;0
2020-04-20 22:45:00;15;14;14;7;0;0;1
2020-04-20 23:00:00;20;9;14;4;3;0;2
2020-04-20 23:15:00;5;5;12;2;1;2;4
2020-04-20 23:30:00;15;3;9;5;3;2;2
2020-04-20 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
