DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2019-11-16 00:00:00;54;8;11;3;5;5;6;60;0;0;0;0;0
2019-11-16 00:15:00;37;3;8;2;0;0;1;67;0;0;0;0;0
2019-11-16 00:30:00;27;9;10;2;1;1;2;52;0;0;0;0;0
2019-11-16 00:45:00;38;13;14;4;2;3;3;49;0;0;0;0;0
2019-11-16 01:00:00;27;3;10;5;1;1;2;48;0;0;0;0;0
2019-11-16 01:15:00;37;6;14;2;1;0;3;40;0;0;0;0;0
2019-11-16 01:30:00;22;6;8;3;1;1;0;26;0;0;0;0;0
2019-11-16 01:45:00;23;6;10;3;1;1;0;30;0;0;0;0;0
2019-11-16 02:00:00;14;2;5;0;3;3;2;28;0;0;0;0;0
2019-11-16 02:15:00;14;7;10;4;0;0;0;25;0;0;0;0;0
2019-11-16 02:30:00;17;4;6;2;0;0;0;20;0;0;0;0;0
2019-11-16 02:45:00;14;4;6;2;0;0;0;18;0;0;0;0;0
2019-11-16 03:00:00;13;4;6;4;0;0;0;11;0;0;0;0;0
2019-11-16 03:15:00;20;6;8;2;1;1;0;16;0;0;0;0;0
2019-11-16 03:30:00;7;3;1;0;1;2;3;7;0;0;0;0;0
2019-11-16 03:45:00;9;3;5;2;0;0;0;10;0;0;0;0;0
2019-11-16 04:00:00;12;6;5;1;0;0;0;9;0;0;0;0;0
2019-11-16 04:15:00;21;12;7;3;1;1;0;13;0;0;0;0;0
2019-11-16 04:30:00;8;5;9;4;0;0;0;9;0;0;0;0;0
2019-11-16 04:45:00;13;5;3;0;0;0;0;13;0;0;0;0;0
2019-11-16 05:00:00;13;1;4;1;0;0;0;13;0;0;0;0;0
2019-11-16 05:15:00;17;6;8;3;1;1;2;13;0;0;0;0;0
2019-11-16 05:30:00;31;4;6;3;1;2;0;25;0;0;0;0;0
2019-11-16 05:45:00;32;5;10;2;2;0;3;44;0;0;0;0;0
2019-11-16 06:00:00;25;10;12;7;5;5;2;23;0;0;0;0;0
2019-11-16 06:15:00;34;3;4;2;1;1;2;38;0;0;0;0;0
2019-11-16 06:30:00;39;3;5;2;2;2;1;44;0;0;0;0;0
2019-11-16 06:45:00;33;7;12;6;3;2;7;42;0;0;0;0;0
2019-11-16 07:00:00;36;6;8;3;2;2;1;36;0;0;0;0;0
2019-11-16 07:15:00;55;17;25;6;3;1;2;55;0;1;0;0;0
2019-11-16 07:30:00;71;9;14;7;2;6;3;47;0;1;0;0;0
2019-11-16 07:45:00;84;22;30;12;6;9;6;73;0;1;0;0;0
