DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-06-18 00:00:00;11;7;1;1;3;11;2
2020-06-18 00:15:00;7;4;1;1;3;15;3
2020-06-18 00:30:00;12;6;0;1;2;7;1
2020-06-18 00:45:00;6;8;1;2;5;7;1
2020-06-18 01:00:00;5;3;1;1;2;5;0
2020-06-18 01:15:00;6;3;0;2;2;9;3
2020-06-18 01:30:00;3;4;0;1;1;6;2
2020-06-18 01:45:00;5;5;0;0;0;5;1
2020-06-18 02:00:00;8;3;1;2;3;7;0
2020-06-18 02:15:00;8;9;0;2;4;8;3
2020-06-18 02:30:00;4;4;1;2;6;7;1
2020-06-18 02:45:00;5;3;0;4;4;4;2
2020-06-18 03:00:00;5;1;0;1;2;5;1
2020-06-18 03:15:00;3;5;0;1;0;4;2
2020-06-18 03:30:00;3;7;0;0;0;10;2
2020-06-18 03:45:00;7;3;0;1;2;7;6
2020-06-18 04:00:00;7;3;0;1;1;5;2
2020-06-18 04:15:00;9;5;1;0;1;11;5
2020-06-18 04:30:00;14;12;0;0;0;11;4
2020-06-18 05:00:00;26;16;1;5;7;39;28
2020-06-18 05:15:00;42;22;0;9;9;84;53
2020-06-18 05:30:00;51;50;1;9;13;97;83
2020-06-18 05:45:00;73;66;3;5;22;106;99
2020-06-18 06:00:00;117;96;4;8;14;85;90
2020-06-18 06:15:00;123;106;5;12;21;113;113
2020-06-18 06:30:00;93;110;7;10;27;164;155
2020-06-18 06:45:00;89;90;6;16;33;137;151
2020-06-18 07:00:00;64;67;5;12;26;146;155
2020-06-18 07:15:00;84;70;4;11;26;170;198
2020-06-18 07:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 07:45:00;89;65;2;14;37;168;167
2020-06-18 08:00:00;69;70;5;10;26;135;142
2020-06-18 08:15:00;60;72;6;21;31;104;123
2020-06-18 08:30:00;82;49;1;17;26;113;105
2020-06-18 08:45:00;80;72;9;13;13;83;88
2020-06-18 09:00:00;72;73;6;9;19;92;95
2020-06-18 09:15:00;86;66;1;13;28;97;93
2020-06-18 09:30:00;89;56;2;11;22;79;87
2020-06-18 09:45:00;96;84;6;14;22;95;97
2020-06-18 10:00:00;104;63;4;20;29;95;67
2020-06-18 10:15:00;105;62;2;11;23;82;76
2020-06-18 10:30:00;109;61;10;11;23;78;77
2020-06-18 10:45:00;120;84;4;15;24;77;92
2020-06-18 11:00:00;93;88;9;17;27;84;81
2020-06-18 11:15:00;126;79;14;11;32;99;87
2020-06-18 11:30:00;101;67;7;7;22;88;83
2020-06-18 11:45:00;111;75;9;17;29;76;82
2020-06-18 12:00:00;118;90;8;20;31;80;82
2020-06-18 12:15:00;134;102;10;18;31;81;85
2020-06-18 12:30:00;103;90;5;22;30;77;73
2020-06-18 12:45:00;117;89;8;14;33;83;85
2020-06-18 13:00:00;100;95;9;12;27;86;74
2020-06-18 13:15:00;107;78;8;12;21;110;95
2020-06-18 13:30:00;102;99;13;22;44;96;99
2020-06-18 13:45:00;133;103;2;13;25;113;107
2020-06-18 14:00:00;136;120;7;14;30;113;115
2020-06-18 14:15:00;184;157;10;22;37;91;97
2020-06-18 14:30:00;184;104;6;28;38;100;91
2020-06-18 14:45:00;154;116;6;15;39;91;104
2020-06-18 15:00:00;150;141;7;14;34;92;94
2020-06-18 15:15:00;177;123;11;19;38;86;102
2020-06-18 15:30:00;157;144;7;18;44;90;87
2020-06-18 15:45:00;168;154;5;21;41;106;89
2020-06-18 16:00:00;184;164;3;18;43;111;117
2020-06-18 16:15:00;125;110;5;18;43;104;115
2020-06-18 16:30:00;141;117;4;21;43;109;99
2020-06-18 16:45:00;113;131;8;19;54;110;119
2020-06-18 17:00:00;143;156;7;18;40;103;125
2020-06-18 17:15:00;169;149;13;40;48;94;89
2020-06-18 17:30:00;141;156;4;21;31;114;116
2020-06-18 17:45:00;150;108;12;17;49;93;96
2020-06-18 18:00:00;135;119;9;19;35;83;98
2020-06-18 18:15:00;125;106;5;19;32;83;91
2020-06-18 18:30:00;123;97;8;24;31;76;63
2020-06-18 18:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 19:00:00;94;78;5;13;30;64;55
2020-06-18 19:15:00;87;63;6;15;36;66;68
2020-06-18 19:30:00;91;47;4;11;21;59;60
2020-06-18 19:45:00;87;30;5;10;28;60;37
2020-06-18 20:00:00;68;58;8;16;30;54;41
2020-06-18 20:15:00;70;46;5;10;38;57;41
2020-06-18 20:30:00;49;27;4;10;19;48;34
2020-06-18 20:45:00;56;34;0;10;16;43;24
2020-06-18 21:00:00;57;27;5;14;22;45;32
2020-06-18 21:15:00;50;24;4;10;17;64;44
2020-06-18 21:30:00;32;19;3;11;22;49;24
2020-06-18 21:45:00;71;52;5;19;22;36;15
2020-06-18 22:00:00;78;48;4;14;18;30;29
2020-06-18 22:15:00;48;29;3;8;17;27;21
2020-06-18 22:30:00;26;10;1;8;13;28;20
2020-06-18 22:45:00;21;16;4;5;13;23;12
2020-06-18 23:00:00;25;13;2;3;7;18;11
2020-06-18 23:15:00;24;13;2;8;9;14;10
2020-06-18 23:30:00;9;12;3;5;10;12;9
2020-06-18 23:45:00;18;12;4;5;10;17;9
