DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2019-10-30 00:00:00;2;0;1;1;3
2019-10-30 00:15:00;7;2;5;2;2
2019-10-30 00:30:00;5;0;1;2;0
2019-10-30 00:45:00;2;0;1;0;3
2019-10-30 01:00:00;0;0;1;2;1
2019-10-30 01:15:00;2;0;0;3;2
2019-10-30 01:30:00;0;0;1;1;0
2019-10-30 01:45:00;1;0;0;1;1
2019-10-30 02:00:00;1;0;0;1;1
2019-10-30 02:15:00;1;0;1;1;0
2019-10-30 02:30:00;0;0;0;0;0
2019-10-30 02:45:00;1;0;0;0;1
2019-10-30 03:00:00;1;0;0;0;0
2019-10-30 03:15:00;0;2;0;1;1
2019-10-30 03:30:00;0;0;0;0;3
2019-10-30 03:45:00;1;0;0;0;1
2019-10-30 04:00:00;2;0;1;4;1
2019-10-30 04:15:00;1;0;1;2;2
2019-10-30 04:30:00;1;1;0;0;2
2019-10-30 04:45:00;3;0;2;4;3
2019-10-30 05:00:00;2;0;2;3;4
2019-10-30 05:15:00;6;0;3;4;3
2019-10-30 05:30:00;2;2;2;8;11
2019-10-30 05:45:00;11;1;2;12;11
2019-10-30 06:00:00;23;4;5;11;18
2019-10-30 06:15:00;27;4;11;19;30
2019-10-30 06:30:00;26;6;8;23;43
2019-10-30 06:45:00;38;7;11;23;39
2019-10-30 07:00:00;36;9;12;32;45
2019-10-30 07:15:00;36;4;11;24;42
2019-10-30 07:30:00;67;18;12;40;58
2019-10-30 07:45:00;56;17;20;38;62
2019-10-30 08:00:00;41;11;20;36;59
2019-10-30 08:15:00;40;18;17;43;57
2019-10-30 08:30:00;49;18;25;41;50
2019-10-30 08:45:00;52;21;22;41;60
2019-10-30 09:00:00;44;22;15;33;52
2019-10-30 09:15:00;33;14;25;34;59
2019-10-30 09:30:00;35;18;23;25;53
2019-10-30 09:45:00;43;20;28;39;80
2019-10-30 10:00:00;38;14;18;32;66
2019-10-30 10:15:00;46;15;24;36;73
2019-10-30 10:30:00;58;25;22;31;65
2019-10-30 10:45:00;56;15;27;33;66
2019-10-30 11:00:00;39;12;19;42;66
2019-10-30 11:15:00;38;13;19;29;71
2019-10-30 11:30:00;53;13;22;41;65
2019-10-30 11:45:00;59;19;23;38;78
2019-10-30 12:00:00;51;22;19;37;59
2019-10-30 12:15:00;50;17;24;39;59
2019-10-30 12:30:00;42;17;25;39;63
2019-10-30 12:45:00;34;7;31;35;65
2019-10-30 13:00:00;50;12;23;31;78
2019-10-30 13:15:00;50;6;27;41;75
2019-10-30 13:30:00;48;13;30;32;63
2019-10-30 13:45:00;50;8;20;35;75
2019-10-30 14:00:00;46;9;14;30;82
2019-10-30 14:15:00;43;13;22;29;70
2019-10-30 14:30:00;54;16;24;29;70
2019-10-30 14:45:00;47;15;26;39;75
2019-10-30 15:00:00;51;5;23;36;83
2019-10-30 15:15:00;65;12;21;32;72
2019-10-30 15:30:00;66;6;23;35;73
2019-10-30 15:45:00;69;8;20;31;86
2019-10-30 16:00:00;52;12;27;35;98
2019-10-30 16:15:00;77;8;17;28;107
2019-10-30 16:30:00;60;8;27;31;94
2019-10-30 16:45:00;58;10;16;32;77
2019-10-30 17:00:00;49;9;24;38;97
2019-10-30 17:15:00;60;9;21;28;106
2019-10-30 17:30:00;47;8;26;32;95
2019-10-30 17:45:00;59;16;20;31;81
2019-10-30 18:00:00;56;12;22;31;77
2019-10-30 18:15:00;33;13;21;21;67
2019-10-30 18:30:00;46;11;17;34;61
2019-10-30 18:45:00;50;22;22;31;67
2019-10-30 19:00:00;58;26;19;41;70
2019-10-30 19:15:00;42;13;9;21;37
2019-10-30 19:30:00;29;9;9;11;45
2019-10-30 19:45:00;32;8;12;15;43
2019-10-30 20:00:00;25;7;6;12;38
2019-10-30 20:15:00;28;2;10;20;26
2019-10-30 20:30:00;16;10;8;16;40
2019-10-30 20:45:00;19;3;13;11;33
2019-10-30 21:00:00;26;4;9;15;29
2019-10-30 21:15:00;22;1;6;16;29
2019-10-30 21:30:00;24;1;5;7;17
2019-10-30 21:45:00;26;4;6;17;46
2019-10-30 22:00:00;36;2;15;27;69
2019-10-30 22:15:00;17;4;9;11;23
2019-10-30 22:30:00;19;2;5;8;15
2019-10-30 22:45:00;15;1;4;7;7
2019-10-30 23:00:00;15;3;7;11;5
2019-10-30 23:15:00;4;0;5;3;7
2019-10-30 23:30:00;8;2;6;5;12
2019-10-30 23:45:00;5;1;5;2;9
