DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2019-11-01 00:00:00;12;10;0;0;0;0;0;0
2019-11-01 00:15:00;11;6;0;0;0;0;0;0
2019-11-01 00:30:00;9;11;0;0;0;0;0;0
2019-11-01 00:45:00;9;6;2;0;0;0;0;0
2019-11-01 01:00:00;9;8;1;0;0;0;0;0
2019-11-01 01:15:00;15;7;4;2;0;0;0;0
2019-11-01 01:30:00;9;4;4;4;0;0;0;0
2019-11-01 01:45:00;6;10;1;0;0;0;0;0
2019-11-01 02:00:00;7;4;1;1;0;0;0;0
2019-11-01 02:15:00;6;6;0;0;0;0;0;1
2019-11-01 02:30:00;5;11;2;1;0;0;0;0
2019-11-01 02:45:00;8;10;2;2;0;0;0;0
2019-11-01 03:00:00;5;3;1;1;0;0;0;0
2019-11-01 03:15:00;5;5;0;0;0;0;0;0
2019-11-01 03:30:00;2;3;1;0;0;0;0;0
2019-11-01 03:45:00;4;7;2;1;0;0;0;0
2019-11-01 04:00:00;6;6;2;1;0;0;0;0
2019-11-01 04:15:00;6;3;1;3;0;0;0;0
2019-11-01 04:30:00;7;5;3;0;0;0;0;0
2019-11-01 04:45:00;4;3;1;0;0;0;0;0
2019-11-01 05:00:00;5;6;0;0;0;0;0;0
2019-11-01 05:15:00;5;8;2;2;0;0;0;0
2019-11-01 05:30:00;3;6;1;1;0;0;0;0
2019-11-01 05:45:00;4;11;2;1;0;0;0;0
2019-11-01 06:00:00;7;11;0;0;0;0;0;0
2019-11-01 06:15:00;10;6;4;3;0;0;0;0
2019-11-01 06:30:00;3;10;0;0;0;0;0;0
2019-11-01 06:45:00;9;7;2;2;0;0;0;0
2019-11-01 07:00:00;6;10;2;1;0;0;0;0
2019-11-01 07:15:00;9;6;1;0;0;0;0;0
2019-11-01 07:30:00;6;6;0;0;0;0;0;0
2019-11-01 07:45:00;7;16;1;1;0;0;0;0
2019-11-01 08:00:00;8;15;1;1;0;0;0;0
2019-11-01 08:15:00;4;3;5;1;0;0;0;0
2019-11-01 08:30:00;13;14;3;3;0;0;0;0
2019-11-01 08:45:00;10;11;1;0;0;0;1;0
2019-11-01 09:00:00;16;13;2;2;0;0;0;0
2019-11-01 09:15:00;15;20;2;3;0;0;0;0
2019-11-01 09:30:00;12;15;3;1;0;0;0;0
2019-11-01 09:45:00;15;30;2;4;0;0;0;0
2019-11-01 10:00:00;23;19;2;3;0;0;0;0
2019-11-01 10:15:00;18;26;1;1;0;0;2;0
2019-11-01 10:30:00;24;21;0;0;0;0;1;0
2019-11-01 10:45:00;22;28;2;0;0;0;0;0
2019-11-01 11:00:00;33;15;1;1;0;0;0;0
2019-11-01 11:15:00;20;35;4;4;0;0;11;0
2019-11-01 11:30:00;46;27;1;1;0;0;0;0
2019-11-01 11:45:00;42;36;0;0;0;0;2;0
