DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-09-11 00:00:00;0;0;2;1;1;11;0;0;0;0;0;0;0;0
2020-09-11 00:15:00;1;0;5;0;0;12;0;0;0;0;0;0;0;0
2020-09-11 00:30:00;0;0;5;0;0;6;0;0;0;0;0;0;0;0
2020-09-11 00:45:00;1;0;8;1;1;9;0;0;0;0;0;0;0;0
2020-09-11 01:00:00;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-09-11 01:15:00;1;0;1;1;2;5;0;0;0;0;0;0;0;0
2020-09-11 01:30:00;1;0;1;0;0;3;0;0;0;0;0;0;0;0
2020-09-11 01:45:00;0;0;1;0;0;2;0;0;0;0;0;0;0;0
2020-09-11 02:00:00;0;0;2;0;0;4;0;0;0;0;0;0;0;0
2020-09-11 02:15:00;0;0;1;0;0;4;0;0;0;0;0;0;0;0
2020-09-11 02:30:00;0;0;3;0;0;1;0;0;0;0;0;0;0;0
2020-09-11 02:45:00;0;0;2;0;0;4;0;0;0;0;0;0;0;0
2020-09-11 03:00:00;1;0;4;0;0;6;0;0;0;0;0;0;0;0
2020-09-11 03:15:00;0;0;3;1;1;6;0;0;0;0;0;0;0;0
2020-09-11 03:30:00;0;0;5;0;0;1;0;0;0;0;0;0;0;0
2020-09-11 03:45:00;1;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-09-11 04:00:00;0;0;4;0;0;1;0;0;0;0;0;0;0;0
2020-09-11 04:15:00;0;0;12;0;0;4;0;0;0;0;0;0;0;0
2020-09-11 04:30:00;0;0;14;0;0;1;0;0;0;0;0;0;0;0
2020-09-11 04:45:00;0;0;23;2;3;11;0;0;0;0;0;0;0;0
2020-09-11 05:00:00;0;0;84;1;1;7;0;0;0;0;0;0;0;0
2020-09-11 05:15:00;3;0;140;2;2;8;0;0;0;0;0;0;0;0
2020-09-11 05:30:00;0;0;140;3;4;17;0;0;0;0;0;0;0;0
2020-09-11 05:45:00;0;0;136;5;9;60;0;0;0;0;0;0;0;0
2020-09-11 06:00:00;1;0;76;0;0;73;0;0;0;0;0;0;0;0
2020-09-11 06:15:00;3;0;146;7;9;61;0;3;0;0;0;0;0;0
2020-09-11 06:30:00;3;0;180;8;9;59;0;0;0;0;0;0;0;0
2020-09-11 06:45:00;2;0;211;12;12;73;0;0;0;0;0;0;0;0
2020-09-11 07:00:00;2;0;218;14;18;72;0;1;0;0;0;0;0;0
2020-09-11 07:15:00;2;0;230;16;23;72;0;7;0;0;1;0;3;0
2020-09-11 07:30:00;4;0;262;28;27;114;0;3;0;0;1;0;1;0
2020-09-11 07:45:00;5;0;236;13;16;114;0;2;0;0;0;0;0;0
2020-09-11 08:00:00;0;0;182;20;28;116;0;0;0;0;0;0;1;0
2020-09-11 08:15:00;1;0;194;13;19;100;0;0;0;0;2;0;1;0
2020-09-11 08:30:00;2;0;151;8;10;94;0;2;0;0;0;0;0;0
2020-09-11 08:45:00;2;0;130;13;16;80;0;0;0;0;2;0;0;0
2020-09-11 09:00:00;62;0;140;14;18;84;0;2;0;0;0;0;1;0
2020-09-11 09:15:00;4;0;119;7;8;84;0;3;0;0;0;0;4;0
2020-09-11 09:30:00;3;0;152;7;11;92;0;6;0;0;0;0;0;0
2020-09-11 09:45:00;3;0;140;9;19;114;0;1;0;0;2;0;0;0
2020-09-11 10:00:00;3;0;140;14;16;101;0;4;0;0;2;0;0;0
2020-09-11 10:15:00;5;0;130;10;13;117;0;0;0;0;1;0;0;0
2020-09-11 10:30:00;2;0;139;7;15;118;0;3;0;0;0;0;2;0
2020-09-11 10:45:00;2;0;134;11;15;138;0;2;0;0;0;0;0;0
2020-09-11 11:00:00;7;0;126;9;13;143;0;1;0;0;0;0;0;0
2020-09-11 11:15:00;3;0;131;13;17;150;0;1;0;0;0;0;1;0
2020-09-11 11:30:00;1;0;136;12;19;151;0;4;0;0;0;0;0;0
2020-09-11 11:45:00;1;0;158;8;14;173;0;7;0;0;1;0;1;0
2020-09-11 12:00:00;1;0;133;12;19;200;0;0;0;0;1;0;2;0
2020-09-11 12:15:00;6;0;142;11;15;203;0;2;0;0;0;0;0;0
2020-09-11 12:30:00;5;0;127;9;17;203;0;2;0;0;1;0;0;0
2020-09-11 12:45:00;2;0;145;49;23;228;0;3;0;0;2;0;1;0
2020-09-11 13:00:00;4;0;154;13;15;222;0;0;0;0;2;0;1;0
2020-09-11 13:15:00;0;0;196;17;19;202;0;6;0;0;0;0;1;0
2020-09-11 13:30:00;3;0;175;11;12;201;0;3;0;0;1;0;0;0
2020-09-11 13:45:00;4;0;165;15;16;174;0;1;0;0;0;0;1;0
2020-09-11 14:00:00;5;0;147;6;11;175;0;3;0;0;0;0;2;0
2020-09-11 14:15:00;3;0;128;16;23;236;0;7;0;0;0;0;1;0
2020-09-11 14:30:00;1;0;141;9;15;240;0;3;0;0;2;0;3;0
2020-09-11 14:45:00;5;0;139;10;13;253;0;3;0;0;2;0;1;0
2020-09-11 15:00:00;4;0;137;7;11;223;0;5;0;0;2;0;1;0
2020-09-11 15:15:00;1;0;133;15;21;210;0;4;0;0;2;0;0;0
2020-09-11 15:30:00;5;0;153;11;15;209;0;5;0;0;3;0;1;0
2020-09-11 15:45:00;4;0;160;13;19;206;0;2;0;0;1;0;2;0
2020-09-11 16:00:00;2;0;150;15;19;208;0;5;0;0;3;0;0;0
2020-09-11 16:15:00;3;0;156;7;16;215;0;5;0;0;0;0;2;0
2020-09-11 16:30:00;7;0;123;13;16;193;0;4;0;0;2;0;5;0
2020-09-11 16:45:00;2;0;126;12;18;179;0;4;0;0;0;0;0;0
