DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-02-17 00:00:00;6;4;2;8;10;1;9;6;6;5
2020-02-17 00:15:00;9;4;0;4;7;0;7;4;6;8
2020-02-17 00:30:00;5;1;0;2;2;1;3;2;1;4
2020-02-17 00:45:00;5;5;0;5;3;3;2;3;6;2
2020-02-17 01:00:00;6;3;0;3;6;0;6;3;2;6
2020-02-17 01:15:00;4;3;0;6;5;0;5;4;4;4
2020-02-17 01:30:00;2;1;1;2;1;0;0;2;2;2
2020-02-17 01:45:00;7;5;0;7;2;0;2;5;4;4
2020-02-17 02:00:00;3;4;0;3;1;1;1;1;3;2
2020-02-17 02:15:00;2;1;0;1;3;0;3;1;0;2
2020-02-17 02:30:00;1;1;0;1;0;1;0;0;1;1
2020-02-17 02:45:00;5;2;1;8;2;0;2;5;3;4
2020-02-17 03:00:00;4;2;1;0;2;0;2;0;1;2
2020-02-17 03:15:00;5;2;1;3;1;3;1;2;2;4
2020-02-17 03:30:00;2;2;1;0;4;0;3;0;2;3
2020-02-17 03:45:00;2;4;0;2;1;1;2;1;4;2
2020-02-17 04:00:00;4;4;0;1;2;1;1;0;6;4
2020-02-17 04:15:00;3;4;3;6;10;0;9;6;7;4
2020-02-17 04:30:00;9;8;0;9;12;1;12;6;9;8
2020-02-17 04:45:00;8;4;4;8;14;4;17;8;7;7
2020-02-17 05:00:00;18;8;2;14;26;10;27;19;12;18
2020-02-17 05:15:00;40;17;1;46;61;13;65;45;21;38
2020-02-17 05:30:00;39;19;1;44;67;18;69;46;24;35
2020-02-17 05:45:00;35;26;1;58;76;11;76;65;35;31
2020-02-17 06:00:00;30;22;2;46;60;16;67;57;28;24
2020-02-17 06:15:00;51;36;3;98;106;19;108;98;42;44
2020-02-17 06:30:00;42;43;7;129;130;28;137;126;45;40
2020-02-17 06:45:00;47;38;6;136;116;20;121;133;42;42
2020-02-17 07:00:00;69;44;5;169;133;17;143;156;46;60
2020-02-17 07:15:00;70;49;17;182;151;27;161;180;52;49
2020-02-17 07:30:00;76;41;17;175;126;42;131;163;37;63
2020-02-17 07:45:00;97;69;20;158;155;44;168;177;65;81
2020-02-17 08:00:00;80;47;16;106;122;24;124;120;55;64
2020-02-17 08:15:00;87;48;21;123;140;28;146;117;43;68
2020-02-17 08:30:00;69;52;13;127;124;19;127;129;59;56
2020-02-17 08:45:00;50;80;15;81;92;18;100;77;62;51
2020-02-17 09:00:00;50;56;12;68;66;25;75;67;48;41
2020-02-17 09:15:00;44;51;14;78;88;18;89;78;42;34
2020-02-17 09:30:00;53;71;11;79;79;28;93;63;62;48
2020-02-17 09:45:00;50;72;14;77;100;28;115;68;59;42
2020-02-17 10:00:00;58;72;18;69;75;9;78;64;67;51
2020-02-17 10:15:00;57;71;23;71;99;21;113;52;66;51
2020-02-17 10:30:00;63;77;17;83;100;19;107;81;75;48
2020-02-17 10:45:00;45;110;15;71;87;21;88;62;84;44
2020-02-17 11:00:00;54;83;9;57;60;18;59;56;73;45
2020-02-17 11:15:00;53;68;14;72;88;18;97;62;56;54
2020-02-17 11:30:00;63;77;16;57;75;21;79;60;77;59
2020-02-17 11:45:00;58;89;26;80;95;20;97;70;86;56
2020-02-17 12:00:00;74;109;20;54;72;15;77;49;106;58
2020-02-17 12:15:00;70;87;20;40;74;25;83;41;80;60
2020-02-17 12:30:00;55;81;11;58;88;23;92;59;74;55
2020-02-17 12:45:00;66;89;10;73;82;17;88;67;74;59
2020-02-17 13:00:00;64;100;11;64;83;29;92;56;83;63
2020-02-17 13:15:00;92;127;22;81;93;18;94;83;113;86
2020-02-17 13:30:00;66;105;20;84;107;33;119;85;80;71
2020-02-17 13:45:00;78;100;25;85;84;15;97;69;90;68
2020-02-17 14:00:00;70;84;9;74;85;17;86;68;69;62
2020-02-17 14:15:00;83;131;23;61;79;15;83;51;116;76
