DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-05-07 00:00:00;3;4;2;0;0;2;2;0
2020-05-07 00:15:00;6;4;1;2;2;6;14;8
2020-05-07 00:30:00;4;3;2;0;0;0;4;5
2020-05-07 00:45:00;3;4;3;0;0;1;9;5
2020-05-07 01:00:00;7;6;1;0;0;5;6;2
2020-05-07 01:15:00;2;2;0;1;1;1;3;0
2020-05-07 01:30:00;5;3;1;1;0;1;5;1
2020-05-07 01:45:00;7;2;0;0;0;3;6;1
2020-05-07 02:00:00;9;4;0;0;0;2;6;3
2020-05-07 02:15:00;7;2;0;1;1;1;3;2
2020-05-07 02:30:00;12;2;1;2;2;2;8;4
2020-05-07 02:45:00;6;1;1;0;0;5;8;3
2020-05-07 03:00:00;3;4;2;0;0;2;3;1
2020-05-07 03:15:00;4;5;1;1;1;4;7;6
2020-05-07 03:30:00;7;6;3;1;2;5;6;4
2020-05-07 03:45:00;9;6;4;0;0;1;11;6
2020-05-07 04:00:00;8;6;2;0;0;3;10;4
2020-05-07 04:15:00;18;6;2;1;1;4;11;4
2020-05-07 04:30:00;18;9;4;2;2;4;15;9
2020-05-07 04:45:00;23;8;1;2;2;10;15;7
2020-05-07 05:00:00;32;23;5;3;2;7;36;10
2020-05-07 05:15:00;39;31;6;5;4;15;41;18
2020-05-07 05:30:00;44;38;18;1;3;10;53;34
2020-05-07 05:45:00;73;58;21;3;5;21;56;32
2020-05-07 06:00:00;41;30;13;5;5;37;45;25
2020-05-07 06:15:00;72;50;24;5;6;57;63;41
2020-05-07 06:30:00;105;91;24;15;16;66;61;41
2020-05-07 06:45:00;131;127;20;17;18;96;73;56
2020-05-07 07:00:00;113;107;25;16;21;83;99;75
2020-05-07 07:15:00;108;114;20;18;17;91;103;85
2020-05-07 07:30:00;128;94;28;25;23;99;90;67
2020-05-07 07:45:00;130;130;31;25;27;97;95;58
2020-05-07 08:00:00;105;95;21;13;18;74;84;52
2020-05-07 08:15:00;98;92;22;16;21;60;75;69
2020-05-07 08:30:00;111;95;16;13;28;61;81;44
2020-05-07 08:45:00;128;113;22;16;36;64;78;59
2020-05-07 09:00:00;92;87;23;16;129;49;85;40
2020-05-07 09:15:00;118;100;28;11;14;53;106;71
2020-05-07 09:30:00;119;119;30;20;23;68;112;68
2020-05-07 09:45:00;121;106;23;15;23;60;102;68
2020-05-07 10:00:00;112;100;29;13;14;48;118;68
2020-05-07 10:15:00;125;105;26;17;24;56;105;79
2020-05-07 10:30:00;133;104;39;15;10;44;121;75
2020-05-07 10:45:00;113;101;22;14;10;48;130;76
2020-05-07 11:00:00;118;111;28;14;19;59;115;102
2020-05-07 11:15:00;123;121;21;19;15;58;123;70
2020-05-07 11:30:00;120;113;12;18;15;47;127;89
2020-05-07 11:45:00;109;120;20;14;23;62;140;98
2020-05-07 12:00:00;113;96;31;10;7;41;136;87
2020-05-07 12:15:00;101;100;29;13;14;45;122;80
2020-05-07 12:30:00;112;112;21;20;18;60;118;89
2020-05-07 12:45:00;123;120;30;17;18;66;122;83
2020-05-07 13:00:00;120;108;34;12;12;50;128;90
2020-05-07 13:15:00;115;115;36;20;18;65;127;84
2020-05-07 13:30:00;137;131;33;17;13;61;134;76
