DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2019-11-13 00:00:00;0;2;1;1;0;0;1;1;0;0
2019-11-13 00:15:00;1;3;3;1;1;0;2;0;0;0
2019-11-13 00:30:00;3;4;2;1;0;0;1;1;0;0
2019-11-13 00:45:00;2;2;2;0;4;3;1;1;0;0
2019-11-13 01:00:00;2;1;2;0;0;0;0;1;0;0
2019-11-13 01:15:00;3;4;3;1;0;1;1;1;0;0
2019-11-13 01:30:00;0;1;3;0;0;0;0;0;0;0
2019-11-13 01:45:00;0;0;0;0;0;0;0;0;0;0
2019-11-13 02:00:00;1;2;0;1;1;0;1;0;0;0
2019-11-13 02:15:00;2;1;0;0;0;0;0;0;0;0
2019-11-13 02:30:00;3;4;4;0;0;0;0;1;0;0
2019-11-13 02:45:00;1;0;1;0;1;1;0;0;0;0
2019-11-13 03:00:00;0;1;1;0;0;0;0;0;0;0
2019-11-13 03:15:00;4;2;1;0;0;0;0;0;0;0
2019-11-13 03:30:00;5;6;2;2;4;1;0;1;0;0
2019-11-13 03:45:00;8;6;4;2;2;0;0;0;0;0
2019-11-13 04:00:00;4;5;4;2;1;0;2;0;0;0
2019-11-13 04:15:00;7;6;3;1;1;0;0;0;0;0
2019-11-13 04:30:00;12;7;6;2;1;0;0;2;0;0
2019-11-13 04:45:00;31;12;18;2;2;2;1;4;0;0
2019-11-13 05:00:00;77;16;59;6;1;3;0;1;0;0
2019-11-13 05:15:00;87;20;151;5;1;3;1;2;0;0
2019-11-13 05:30:00;175;27;153;12;4;9;13;27;1;0
2019-11-13 05:45:00;140;43;76;14;19;6;89;76;1;0
2019-11-13 06:00:00;74;41;97;12;72;3;120;98;2;1
2019-11-13 06:15:00;87;37;125;6;23;1;44;30;0;0
2019-11-13 06:30:00;74;48;140;7;5;3;19;8;0;0
2019-11-13 06:45:00;87;42;133;7;5;4;7;10;2;2
2019-11-13 07:00:00;96;32;115;2;7;2;8;10;0;0
2019-11-13 07:15:00;69;31;107;8;9;7;8;7;1;3
2019-11-13 07:30:00;80;72;175;8;2;0;12;12;3;38
2019-11-13 07:45:00;78;69;143;13;8;6;10;8;0;3
2019-11-13 08:00:00;77;58;137;13;9;6;13;10;1;1
2019-11-13 08:15:00;83;64;114;7;6;7;16;13;0;0
2019-11-13 08:30:00;79;47;106;9;9;6;15;18;4;8
2019-11-13 08:45:00;56;53;72;7;5;5;13;4;1;0
2019-11-13 09:00:00;53;47;48;8;8;7;13;17;2;0
2019-11-13 09:15:00;43;41;64;7;4;3;13;9;0;0
2019-11-13 09:30:00;23;41;50;6;11;4;16;8;2;1
2019-11-13 09:45:00;39;43;50;5;3;4;8;11;2;0
2019-11-13 10:00:00;31;42;55;4;9;6;17;10;1;0
2019-11-13 10:15:00;31;38;68;6;4;2;15;12;1;0
2019-11-13 10:30:00;24;48;60;1;6;4;11;5;0;0
2019-11-13 10:45:00;32;38;63;7;11;4;9;11;1;1
2019-11-13 11:00:00;41;43;58;4;9;4;11;7;1;0
2019-11-13 11:15:00;27;48;57;1;9;3;20;6;2;0
2019-11-13 11:30:00;25;51;66;2;8;6;18;12;0;0
2019-11-13 11:45:00;42;49;84;3;11;3;12;14;0;1
2019-11-13 12:00:00;32;56;83;9;6;6;24;10;3;2
2019-11-13 12:15:00;38;49;96;6;11;5;14;19;2;2
2019-11-13 12:30:00;52;67;71;15;14;4;23;14;7;0
2019-11-13 12:45:00;53;50;86;7;9;4;27;17;1;1
2019-11-13 13:00:00;77;58;97;4;4;6;17;6;1;0
2019-11-13 13:15:00;115;53;111;8;5;4;24;17;5;15
2019-11-13 13:30:00;109;40;115;12;12;14;27;19;2;0
2019-11-13 13:45:00;89;57;113;10;10;7;38;35;4;1
2019-11-13 14:00:00;58;79;103;6;70;4;93;67;0;0
2019-11-13 14:15:00;24;82;72;6;84;1;171;88;1;1
2019-11-13 14:30:00;40;113;60;5;42;3;118;75;2;5
2019-11-13 14:45:00;25;91;59;8;36;5;57;33;0;0
2019-11-13 15:00:00;34;98;90;9;18;6;74;43;0;0
2019-11-13 15:15:00;41;98;57;11;24;2;52;38;22;5
2019-11-13 15:30:00;38;87;92;6;31;4;54;56;5;3
2019-11-13 15:45:00;36;85;76;6;20;3;48;28;3;5
2019-11-13 16:00:00;43;101;112;7;29;2;69;35;0;2
2019-11-13 16:15:00;44;91;89;8;26;9;46;34;3;13
2019-11-13 16:30:00;40;82;94;6;33;5;64;32;7;0
2019-11-13 16:45:00;28;73;90;7;17;5;42;28;0;0
2019-11-13 17:00:00;27;70;71;4;25;2;29;27;14;6
2019-11-13 17:15:00;51;61;67;6;16;1;40;28;2;13
2019-11-13 17:30:00;21;73;81;3;23;6;25;20;14;9
2019-11-13 17:45:00;23;58;57;6;19;1;30;22;1;4
2019-11-13 18:00:00;44;61;78;4;15;5;20;21;1;5
2019-11-13 18:15:00;26;45;58;4;12;5;12;17;0;2
2019-11-13 18:30:00;32;60;62;10;14;4;21;17;2;1
2019-11-13 18:45:00;22;43;52;2;9;3;8;15;0;0
2019-11-13 19:00:00;36;45;57;3;7;7;17;17;0;0
2019-11-13 19:15:00;25;42;39;3;7;4;11;7;0;0
2019-11-13 19:30:00;16;29;47;2;4;3;10;13;0;0
2019-11-13 19:45:00;14;25;41;6;3;3;6;5;0;0
2019-11-13 20:00:00;11;19;45;2;0;0;10;4;0;0
2019-11-13 20:15:00;23;24;25;1;0;2;2;4;0;0
2019-11-13 20:30:00;22;21;25;1;5;1;7;9;0;0
2019-11-13 20:45:00;37;24;46;3;2;0;7;8;0;0
2019-11-13 21:00:00;96;18;79;1;1;0;4;5;0;0
2019-11-13 21:15:00;138;14;140;4;3;7;2;10;0;0
2019-11-13 21:30:00;112;18;57;5;7;3;8;26;0;0
2019-11-13 21:45:00;49;34;23;6;37;2;43;46;0;0
2019-11-13 22:00:00;22;59;19;10;101;4;109;166;0;0
2019-11-13 22:15:00;21;29;8;12;58;3;27;31;0;0
2019-11-13 22:30:00;16;21;11;2;8;0;5;8;0;0
2019-11-13 22:45:00;5;7;10;2;2;0;2;5;0;0
2019-11-13 23:00:00;9;12;9;0;2;0;4;6;0;0
2019-11-13 23:15:00;10;8;8;3;0;0;1;1;0;0
2019-11-13 23:30:00;6;5;5;2;0;1;0;1;0;0
2019-11-13 23:45:00;5;7;4;3;1;0;1;2;0;0
