DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-02-04 00:00:00;0;1;0;2;2
2020-02-04 00:15:00;2;2;2;4;1
2020-02-04 00:30:00;2;0;1;2;0
2020-02-04 00:45:00;1;0;1;1;1
2020-02-04 01:00:00;0;0;0;1;1
2020-02-04 01:15:00;3;0;1;2;0
2020-02-04 01:30:00;0;0;0;1;0
2020-02-04 01:45:00;2;0;1;0;0
2020-02-04 02:00:00;0;0;0;2;1
2020-02-04 02:15:00;0;0;0;1;1
2020-02-04 02:30:00;1;0;0;1;1
2020-02-04 02:45:00;2;0;0;0;1
2020-02-04 03:00:00;1;0;0;0;0
2020-02-04 03:15:00;2;0;0;1;1
2020-02-04 03:30:00;1;0;0;1;5
2020-02-04 03:45:00;1;0;0;2;1
2020-02-04 04:00:00;3;0;0;1;0
2020-02-04 04:15:00;0;0;0;0;0
2020-02-04 04:30:00;3;1;1;3;3
2020-02-04 04:45:00;1;1;1;3;3
2020-02-04 05:00:00;5;0;1;4;2
2020-02-04 05:15:00;1;0;2;3;6
2020-02-04 05:30:00;9;2;0;4;11
2020-02-04 05:45:00;18;1;4;14;24
2020-02-04 06:00:00;16;4;3;8;20
2020-02-04 06:15:00;34;3;6;23;39
2020-02-04 06:30:00;23;3;9;22;35
2020-02-04 06:45:00;40;5;8;28;57
2020-02-04 07:00:00;54;13;7;29;68
2020-02-04 07:15:00;61;13;11;26;116
2020-02-04 07:30:00;69;14;26;50;159
2020-02-04 07:45:00;101;22;34;70;110
2020-02-04 08:00:00;99;24;30;65;69
2020-02-04 08:15:00;63;18;26;39;59
2020-02-04 08:30:00;36;16;8;23;49
2020-02-04 08:45:00;
2020-02-04 09:00:00;15;5;7;14;25
2020-02-04 09:15:00;45;12;16;41;59
2020-02-04 09:30:00;53;21;18;31;79
2020-02-04 09:45:00;20;8;7;12;34
2020-02-04 10:00:00;42;16;16;28;68
2020-02-04 10:15:00;42;17;14;23;54
2020-02-04 10:30:00;53;21;20;26;65
2020-02-04 10:45:00;38;12;19;28;43
2020-02-04 11:00:00;40;9;20;35;66
2020-02-04 11:15:00;31;14;16;39;50
2020-02-04 11:30:00;36;13;20;30;51
2020-02-04 11:45:00;39;14;10;23;40
2020-02-04 12:00:00;45;12;25;28;70
2020-02-04 12:15:00;53;7;22;22;65
2020-02-04 12:30:00;54;13;16;33;47
2020-02-04 12:45:00;33;14;20;40;60
2020-02-04 13:00:00;48;12;23;35;71
2020-02-04 13:15:00;52;12;19;40;61
2020-02-04 13:30:00;52;15;19;28;72
2020-02-04 13:45:00;54;14;19;28;59
2020-02-04 14:00:00;51;10;17;28;56
2020-02-04 14:15:00;50;8;21;49;83
2020-02-04 14:30:00;59;9;16;33;68
2020-02-04 14:45:00;55;10;17;36;81
2020-02-04 15:00:00;54;16;31;44;91
2020-02-04 15:15:00;63;10;19;35;56
2020-02-04 15:30:00;69;8;29;42;78
2020-02-04 15:45:00;60;10;20;43;88
2020-02-04 16:00:00;67;11;32;40;123
2020-02-04 16:15:00;78;13;34;42;89
2020-02-04 16:30:00;45;18;33;47;128
2020-02-04 16:45:00;64;11;37;49;110
2020-02-04 17:00:00;60;15;31;49;104
2020-02-04 17:15:00;53;13;31;52;125
2020-02-04 17:30:00;61;5;21;40;139
2020-02-04 17:45:00;56;15;15;31;90
2020-02-04 18:00:00;65;17;15;29;90
2020-02-04 18:15:00;52;11;21;23;82
2020-02-04 18:30:00;47;10;10;19;67
2020-02-04 18:45:00;64;12;14;17;80
2020-02-04 19:00:00;53;31;14;35;53
2020-02-04 19:15:00;40;16;8;19;47
2020-02-04 19:30:00;24;5;6;14;45
2020-02-04 19:45:00;35;5;10;18;41
2020-02-04 20:00:00;26;6;12;23;33
2020-02-04 20:15:00;29;4;12;21;27
2020-02-04 20:30:00;34;5;12;18;30
2020-02-04 20:45:00;26;5;5;12;20
2020-02-04 21:00:00;22;3;7;15;30
2020-02-04 21:15:00;19;1;7;19;21
2020-02-04 21:30:00;25;2;3;8;20
2020-02-04 21:45:00;20;0;2;8;11
2020-02-04 22:00:00;32;5;15;8;56
2020-02-04 22:15:00;17;1;7;8;34
2020-02-04 22:30:00;22;0;6;14;10
2020-02-04 22:45:00;10;0;3;7;7
2020-02-04 23:00:00;16;5;8;12;9
2020-02-04 23:15:00;7;0;3;3;12
2020-02-04 23:30:00;4;0;2;7;3
