DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-06-05 00:00:00;7;8;0;6;4;3;6;2;10;5
2020-06-05 00:15:00;8;6;0;8;5;3;5;9;5;10
2020-06-05 00:30:00;3;2;0;4;3;1;3;3;2;1
2020-06-05 00:45:00;7;2;3;3;5;0;5;4;3;7
2020-06-05 01:00:00;5;2;0;5;5;1;4;4;1;4
2020-06-05 01:15:00;4;2;0;7;7;1;5;3;2;4
2020-06-05 01:30:00;1;2;1;6;4;1;4;7;1;1
2020-06-05 01:45:00;1;3;1;3;4;0;5;2;3;0
2020-06-05 02:00:00;2;1;0;1;3;2;3;1;0;1
2020-06-05 02:15:00;3;2;1;2;2;0;2;1;2;2
2020-06-05 02:30:00;2;3;2;2;3;0;2;2;2;4
2020-06-05 02:45:00;5;4;0;4;2;2;4;3;4;5
2020-06-05 03:00:00;2;2;1;1;1;1;2;1;3;2
2020-06-05 03:15:00;1;0;0;2;5;1;4;2;0;1
2020-06-05 03:30:00;5;3;0;3;3;0;4;4;2;2
2020-06-05 03:45:00;4;1;2;0;1;0;1;0;2;6
2020-06-05 04:00:00;5;2;3;1;1;0;1;2;0;4
2020-06-05 04:15:00;6;7;2;1;3;1;4;0;6;5
2020-06-05 04:30:00;6;5;0;7;9;1;8;7;3;6
2020-06-05 04:45:00;19;6;3;10;17;2;17;9;8;19
2020-06-05 05:00:00;23;11;1;10;20;5;23;8;12;22
2020-06-05 05:15:00;22;11;1;40;56;12;61;40;15;21
2020-06-05 05:30:00;28;17;1;25;53;19;56;43;17;23
2020-06-05 05:45:00;43;28;5;43;49;14;51;44;28;37
2020-06-05 06:00:00;41;31;3;28;45;9;46;27;31;34
2020-06-05 06:15:00;47;37;3;57;57;25;66;63;42;47
2020-06-05 06:30:00;44;32;3;61;74;22;74;72;35;44
2020-06-05 06:45:00;50;25;6;78;78;15;74;81;25;43
2020-06-05 07:00:00;48;44;3;48;79;20;83;57;46;31
2020-06-05 07:15:00;51;39;9;62;70;17;73;66;42;46
2020-06-05 07:30:00;47;38;7;66;84;24;81;60;44;40
2020-06-05 07:45:00;49;38;15;71;79;32;87;78;38;43
2020-06-05 08:00:00;42;61;14;57;73;24;78;58;56;30
2020-06-05 08:15:00;49;36;11;58;71;22;75;62;38;41
2020-06-05 08:30:00;54;31;11;49;67;26;76;48;38;44
2020-06-05 08:45:00;66;46;14;55;72;18;79;55;50;54
2020-06-05 09:00:00;54;35;10;40;66;17;68;43;34;46
2020-06-05 09:15:00;44;33;11;56;76;18;82;56;38;42
2020-06-05 09:30:00;55;42;24;45;69;23;76;44;45;45
2020-06-05 09:45:00;62;50;20;61;54;24;68;54;45;56
2020-06-05 10:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 10:15:00;60;51;12;63;80;25;88;64;57;47
2020-06-05 10:30:00;60;47;18;54;71;30;77;56;53;62
2020-06-05 10:45:00;62;41;17;60;71;21;80;56;41;61
2020-06-05 11:00:00;59;47;14;64;80;23;78;69;50;50
2020-06-05 11:15:00;70;66;13;63;73;21;78;51;70;58
2020-06-05 11:45:00;69;55;20;65;76;22;82;64;52;65
2020-06-05 12:00:00;88;70;15;56;82;25;92;64;77;77
