DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-07-21 00:00:00;4;3;1;2;3;5;5;3;2;3;0;0
2020-07-21 00:15:00;8;7;0;1;2;7;9;5;3;3;0;0
2020-07-21 00:30:00;5;6;1;3;2;5;11;3;3;2;0;0
2020-07-21 00:45:00;3;2;0;0;2;3;5;3;2;2;0;0
2020-07-21 01:00:00;3;2;2;0;2;5;5;2;4;2;0;0
2020-07-21 01:15:00;6;2;0;0;1;4;7;3;7;3;0;0
2020-07-21 01:30:00;5;1;0;1;1;6;3;2;3;4;0;0
2020-07-21 01:45:00;5;6;0;0;0;3;4;2;4;6;0;0
2020-07-21 02:00:00;1;1;0;1;1;3;0;0;1;0;0;0
2020-07-21 02:15:00;3;2;0;0;0;6;5;2;3;0;0;0
2020-07-21 02:30:00;3;2;0;1;1;2;3;1;1;1;0;0
2020-07-21 02:45:00;6;4;2;2;5;5;5;2;3;1;0;0
2020-07-21 03:00:00;7;7;0;1;1;1;6;6;1;1;0;0
2020-07-21 03:15:00;4;1;0;0;0;3;1;1;1;0;0;0
2020-07-21 03:30:00;0;1;1;0;1;3;6;3;0;1;0;0
2020-07-21 03:45:00;2;0;0;0;1;2;2;2;1;1;0;0
2020-07-21 04:00:00;2;1;0;0;0;3;3;0;2;0;0;0
2020-07-21 04:15:00;5;5;0;3;3;4;3;1;2;3;0;0
2020-07-21 04:30:00;8;7;3;1;4;7;7;2;4;2;0;0
2020-07-21 04:45:00;7;8;1;2;4;9;9;3;9;7;0;0
2020-07-21 05:00:00;15;8;2;5;7;20;20;7;13;2;0;0
2020-07-21 05:15:00;46;17;1;9;7;34;22;7;18;4;0;0
2020-07-21 05:30:00;53;22;0;6;5;40;35;16;40;2;0;0
2020-07-21 05:45:00;44;23;4;7;11;49;59;26;35;16;0;0
2020-07-21 06:00:00;55;27;2;8;14;52;55;33;35;18;4;1
2020-07-21 06:15:00;44;25;6;13;12;79;91;46;52;22;3;0
2020-07-21 06:30:00;69;40;0;17;18;91;105;48;71;21;3;1
2020-07-21 06:45:00;57;37;1;11;15;143;138;75;75;31;2;3
2020-07-21 07:00:00;78;39;6;11;18;138;114;85;53;59;3;2
2020-07-21 07:15:00;75;42;5;20;24;162;133;104;55;39;5;2
2020-07-21 07:30:00;77;38;2;27;25;194;104;111;68;25;4;14
