DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2019-11-06 00:00:00;16;4;3;1;0;1;16;3;0;0;0
2019-11-06 00:15:00;16;4;3;2;0;3;12;3;0;3;0
2019-11-06 00:30:00;8;4;0;2;0;2;12;3;0;2;0
2019-11-06 00:45:00;8;6;1;1;1;3;6;1;0;2;0
2019-11-06 01:00:00;6;1;0;1;0;1;16;2;0;0;0
2019-11-06 01:15:00;8;5;0;2;1;4;14;6;0;1;0
2019-11-06 01:30:00;4;4;2;0;0;1;12;1;0;2;0
2019-11-06 01:45:00;4;5;2;0;0;2;2;0;0;0;0
2019-11-06 02:00:00;7;4;2;1;0;1;6;1;0;0;0
2019-11-06 02:15:00;5;4;0;0;0;1;6;0;0;0;0
2019-11-06 02:30:00;4;5;1;1;0;2;8;4;1;0;0
2019-11-06 02:45:00;8;2;0;1;0;2;8;0;0;0;0
2019-11-06 03:00:00;4;3;0;0;0;0;11;1;0;0;0
2019-11-06 03:15:00;5;6;0;2;0;3;8;3;0;1;0
2019-11-06 03:30:00;6;7;1;3;0;3;10;1;0;1;0
2019-11-06 03:45:00;3;3;1;2;0;5;7;1;0;1;0
2019-11-06 04:00:00;5;8;1;0;0;1;10;0;0;0;0
2019-11-06 04:15:00;16;4;2;0;0;4;15;5;0;0;0
2019-11-06 04:30:00;10;12;2;2;0;3;30;8;0;2;0
2019-11-06 04:45:00;19;13;3;2;2;6;43;24;1;1;0
2019-11-06 05:00:00;27;8;6;1;0;7;82;73;0;2;0
2019-11-06 05:15:00;35;21;13;9;1;21;128;123;2;4;0
2019-11-06 05:30:00;41;34;29;10;0;13;127;124;1;8;0
2019-11-06 05:45:00;103;42;41;19;5;29;135;150;0;7;0
2019-11-06 06:00:00;127;57;51;15;2;24;143;141;1;2;0
2019-11-06 06:15:00;137;53;42;31;9;45;158;169;2;6;0
2019-11-06 06:30:00;91;54;54;40;17;58;141;145;1;6;2
2019-11-06 06:45:00;94;53;58;44;27;72;150;144;5;14;2
2019-11-06 07:00:00;73;35;36;58;37;89;124;143;3;16;2
2019-11-06 07:15:00;98;39;57;75;45;106;142;170;4;25;1
2019-11-06 07:30:00;115;44;72;55;29;73;139;151;3;32;1
2019-11-06 07:45:00;106;49;74;39;22;63;146;155;8;15;7
2019-11-06 08:00:00;88;57;58;34;22;58;113;120;2;16;1
2019-11-06 08:15:00;95;46;47;36;16;58;103;116;1;13;0
2019-11-06 08:30:00;78;47;43;43;13;56;121;133;3;8;2
2019-11-06 08:45:00;106;43;41;33;8;48;102;135;4;6;1
2019-11-06 09:00:00;92;45;32;30;11;39;86;101;2;11;2
2019-11-06 09:15:00;85;43;54;29;8;40;103;96;1;10;0
2019-11-06 09:30:00;113;40;39;33;4;42;89;106;0;11;1
2019-11-06 09:45:00;96;46;46;26;7;38;98;82;1;6;0
2019-11-06 10:00:00;108;33;38;28;4;37;105;97;5;5;2
2019-11-06 10:15:00;90;34;41;18;3;26;94;92;0;7;2
2019-11-06 10:30:00;101;39;32;24;4;30;92;83;1;17;2
2019-11-06 10:45:00;108;45;48;19;4;26;86;85;3;10;4
2019-11-06 11:00:00;124;50;19;25;3;26;96;89;0;8;1
2019-11-06 11:15:00;95;46;46;12;1;14;97;78;1;7;2
2019-11-06 11:30:00;132;45;59;14;6;22;107;78;2;9;1
2019-11-06 11:45:00;126;38;55;15;2;20;96;93;1;7;3
2019-11-06 12:00:00;121;52;47;9;2;11;111;81;0;7;1
2019-11-06 12:15:00;120;49;60;27;6;29;99;81;3;10;0
2019-11-06 12:30:00;132;60;50;23;3;28;105;85;1;16;2
2019-11-06 12:45:00;123;54;55;17;4;18;102;100;1;15;1
2019-11-06 13:00:00;139;61;59;9;4;15;112;114;3;16;2
2019-11-06 13:15:00;117;51;47;21;1;25;120;125;0;10;2
2019-11-06 13:30:00;167;61;62;14;3;19;141;140;5;12;2
2019-11-06 13:45:00;127;69;66;20;6;29;117;112;1;15;1
