DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2019-12-19 00:00:00;8;8;2;1;0;10;1;0;0;0;0
2019-12-19 00:15:00;11;4;2;2;0;3;1;0;0;0;0
2019-12-19 00:30:00;12;7;3;2;0;3;4;0;0;0;0
2019-12-19 00:45:00;9;9;2;3;0;6;3;0;0;0;0
2019-12-19 01:00:00;4;1;0;0;0;3;0;0;0;0;0
2019-12-19 01:15:00;9;5;2;1;0;3;0;0;0;0;0
2019-12-19 01:30:00;8;6;2;4;0;1;1;0;0;0;0
2019-12-19 01:45:00;10;1;0;0;0;4;0;0;0;0;0
2019-12-19 02:00:00;7;6;0;3;0;6;1;0;0;0;0
2019-12-19 02:15:00;4;2;0;0;0;2;0;0;0;0;0
2019-12-19 02:30:00;7;2;2;0;0;3;0;0;0;0;0
2019-12-19 02:45:00;2;0;0;0;0;2;0;0;0;0;0
2019-12-19 03:00:00;3;1;2;1;0;4;2;0;0;0;0
2019-12-19 03:15:00;3;2;0;0;0;3;1;0;0;0;0
2019-12-19 03:30:00;2;2;0;1;0;9;1;0;0;0;0
2019-12-19 03:45:00;9;5;1;1;0;3;0;0;0;0;0
2019-12-19 04:00:00;10;4;0;1;0;7;2;0;0;0;0
2019-12-19 04:15:00;4;7;2;0;0;4;1;0;0;0;0
2019-12-19 04:30:00;11;5;3;1;0;10;1;0;0;0;0
2019-12-19 04:45:00;17;10;1;5;0;6;4;0;0;0;0
2019-12-19 05:00:00;21;12;0;3;0;16;1;0;0;0;0
2019-12-19 05:15:00;29;20;4;26;0;44;4;0;0;0;0
2019-12-19 05:30:00;38;36;6;22;0;73;11;0;0;0;0
2019-12-19 05:45:00;51;49;11;19;0;105;9;0;0;0;0
2019-12-19 06:00:00;61;56;7;45;0;119;11;0;0;0;0
2019-12-19 06:15:00;57;49;8;22;0;111;9;0;0;0;0
2019-12-19 06:30:00;61;56;7;21;0;134;15;3;0;0;0
2019-12-19 06:45:00;67;67;13;21;0;111;14;0;0;0;0
2019-12-19 07:00:00;55;55;10;34;0;116;18;0;0;0;0
2019-12-19 07:15:00;70;63;9;42;0;130;15;0;0;0;0
2019-12-19 07:30:00;73;72;17;47;0;127;22;0;0;0;0
2019-12-19 07:45:00;82;101;13;61;0;128;22;0;0;0;0
2019-12-19 08:00:00;80;85;12;42;0;128;32;0;0;0;0
2019-12-19 08:15:00;73;69;22;39;0;129;22;0;1;0;0
2019-12-19 08:30:00;86;75;14;37;0;132;35;0;0;0;0
2019-12-19 08:45:00;81;59;22;37;0;104;25;0;0;0;0
2019-12-19 09:00:00;104;93;22;40;0;112;23;1;0;0;0
2019-12-19 09:15:00;83;84;23;47;0;137;18;3;0;0;0
2019-12-19 09:30:00;91;89;22;51;0;128;26;15;0;0;0
2019-12-19 09:45:00;96;86;18;51;0;136;31;8;0;0;0
2019-12-19 10:00:00;101;80;26;41;0;117;27;0;0;0;0
2019-12-19 10:15:00;98;79;21;38;0;105;40;0;0;0;0
2019-12-19 10:30:00;111;98;29;55;0;91;38;7;1;0;0
2019-12-19 10:45:00;108;112;28;48;0;113;34;0;4;3;0
2019-12-19 11:00:00;140;115;30;50;0;112;33;0;0;0;0
2019-12-19 11:15:00;106;101;27;53;0;127;42;3;4;0;0
2019-12-19 11:30:00;115;111;31;46;0;104;32;0;0;0;0
2019-12-19 11:45:00;112;105;20;43;0;124;37;3;0;0;0
2019-12-19 12:00:00;127;109;29;50;0;99;32;3;0;0;1
2019-12-19 12:15:00;133;128;39;46;0;119;37;0;0;0;0
2019-12-19 12:30:00;129;124;33;53;0;111;35;0;3;0;0
2019-12-19 12:45:00;132;125;25;60;0;101;35;6;1;0;0
2019-12-19 13:00:00;136;128;21;45;0;114;24;0;0;1;0
2019-12-19 13:15:00;124;131;29;49;0;95;26;4;4;0;0
2019-12-19 13:30:00;125;127;28;51;0;128;38;14;0;0;0
2019-12-19 13:45:00;129;108;21;61;0;107;26;0;16;7;0
2019-12-19 14:00:00;132;132;33;62;0;121;33;0;0;0;0
2019-12-19 14:15:00;175;163;29;68;0;117;35;0;0;0;0
2019-12-19 14:30:00;177;183;25;53;0;108;54;0;0;0;0
2019-12-19 14:45:00;153;160;36;49;0;103;34;0;0;0;0
2019-12-19 15:00:00;163;168;33;56;0;96;33;0;0;0;0
2019-12-19 15:15:00;158;171;22;65;0;108;26;0;0;0;1
2019-12-19 15:30:00;165;169;28;54;0;103;33;1;0;0;0
2019-12-19 15:45:00;150;154;33;56;0;98;23;1;1;0;0
2019-12-19 16:00:00;161;157;29;46;0;125;30;2;0;0;0
2019-12-19 16:15:00;159;146;33;54;0;123;45;3;1;0;1
2019-12-19 16:30:00;149;143;35;50;0;125;38;0;2;0;0
2019-12-19 16:45:00;156;147;29;71;0;112;22;2;0;0;0
2019-12-19 17:00:00;132;131;32;48;0;120;30;0;0;0;0
2019-12-19 17:15:00;143;124;40;49;0;126;25;0;2;0;0
2019-12-19 17:30:00;128;121;18;44;0;116;29;11;1;0;0
2019-12-19 17:45:00;132;119;33;56;0;90;25;6;2;0;0
2019-12-19 18:00:00;109;100;32;45;0;91;31;1;20;0;0
2019-12-19 18:15:00;111;113;31;51;0;98;28;0;0;0;0
2019-12-19 18:30:00;90;83;20;38;0;73;30;0;0;0;0
2019-12-19 18:45:00;79;71;21;32;0;68;18;5;0;0;0
2019-12-19 19:00:00;84;75;27;25;0;63;22;1;0;1;0
2019-12-19 19:15:00;85;68;17;39;0;64;21;0;3;0;0
2019-12-19 19:30:00;74;65;20;20;0;51;13;0;0;6;0
2019-12-19 19:45:00;76;64;21;34;0;42;16;0;0;0;0
2019-12-19 20:00:00;63;60;21;27;0;53;17;0;0;0;0
2019-12-19 20:15:00;82;83;23;30;0;43;18;0;0;0;0
2019-12-19 20:30:00;51;35;16;16;0;45;13;0;0;0;0
2019-12-19 20:45:00;47;46;17;14;0;44;11;0;0;0;0
2019-12-19 21:00:00;49;35;13;22;0;39;11;0;0;0;0
2019-12-19 21:15:00;49;33;13;20;0;41;7;0;0;0;0
2019-12-19 21:30:00;45;32;13;14;0;38;7;0;0;0;0
2019-12-19 21:45:00;50;40;14;30;0;30;12;0;0;0;0
2019-12-19 22:00:00;69;46;9;16;0;27;12;0;0;0;0
2019-12-19 22:15:00;45;31;8;11;0;23;4;0;0;0;0
2019-12-19 22:30:00;34;31;6;9;0;23;10;0;0;0;0
2019-12-19 22:45:00;28;24;7;11;0;14;6;0;0;0;0
2019-12-19 23:00:00;43;21;6;9;0;12;5;0;0;0;0
2019-12-19 23:15:00;15;9;6;4;0;12;5;0;0;0;0
2019-12-19 23:30:00;14;22;6;4;0;15;5;0;0;0;0
2019-12-19 23:45:00;13;14;6;9;0;18;3;0;1;0;0
