DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2019-10-08 00:00:00;1;8;8;2;2;3;3;4
2019-10-08 00:15:00;1;8;8;2;2;4;9;3
2019-10-08 00:30:00;2;4;4;0;2;4;3;4
2019-10-08 00:45:00;2;3;3;0;3;5;5;6
2019-10-08 01:00:00;3;6;5;3;4;0;1;2
2019-10-08 01:15:00;0;2;2;0;0;0;0;3
2019-10-08 01:30:00;1;1;1;1;3;2;4;6
2019-10-08 01:45:00;0;3;2;1;1;0;0;0
2019-10-08 02:00:00;0;1;1;1;1;1;2;1
2019-10-08 02:15:00;0;1;2;2;3;2;5;2
2019-10-08 02:30:00;0;2;2;0;0;2;0;0
2019-10-08 02:45:00;1;5;5;1;1;1;0;2
2019-10-08 03:00:00;5;3;3;0;1;1;1;3
2019-10-08 03:15:00;2;3;4;2;5;4;5;3
2019-10-08 03:30:00;1;6;6;1;3;0;1;1
2019-10-08 03:45:00;5;4;5;1;3;2;2;0
2019-10-08 04:00:00;5;5;6;2;4;0;2;0
2019-10-08 04:15:00;5;7;7;2;1;1;2;0
2019-10-08 04:30:00;4;10;10;1;2;4;2;2
2019-10-08 04:45:00;12;17;18;7;10;9;7;4
2019-10-08 05:00:00;23;55;58;8;14;9;22;5
2019-10-08 05:15:00;84;119;120;7;14;17;29;14
2019-10-08 05:30:00;78;100;101;8;23;21;50;14
2019-10-08 05:45:00;88;89;89;37;41;29;58;41
2019-10-08 06:00:00;64;63;66;31;42;21;49;37
2019-10-08 06:15:00;95;90;91;29;53;25;38;29
2019-10-08 06:30:00;141;110;110;12;22;26;67;38
2019-10-08 06:45:00;125;108;107;13;32;34;62;53
2019-10-08 07:00:00;171;138;146;9;12;33;72;45
2019-10-08 07:15:00;176;114;112;9;21;33;63;52
2019-10-08 07:30:00;206;124;118;27;46;72;105;87
2019-10-08 07:45:00;219;130;123;18;37;52;102;75
2019-10-08 08:00:00;187;105;109;20;22;35;91;63
2019-10-08 08:15:00;146;100;98;21;44;37;80;69
2019-10-08 08:30:00;146;103;101;13;65;36;94;51
2019-10-08 08:45:00;116;92;88;14;21;30;67;67
2019-10-08 09:00:00;100;86;82;16;21;37;69;58
2019-10-08 09:15:00;66;73;73;17;27;27;59;44
2019-10-08 09:30:00;68;70;67;10;20;32;62;56
2019-10-08 09:45:00;64;55;53;17;18;36;77;55
2019-10-08 10:00:00;74;61;60;16;24;25;65;46
2019-10-08 10:15:00;79;76;78;17;35;26;83;58
2019-10-08 10:30:00;63;61;62;15;30;24;67;47
2019-10-08 10:45:00;75;77;75;20;33;39;70;47
2019-10-08 11:00:00;73;56;54;13;25;20;63;33
2019-10-08 11:15:00;75;88;89;17;21;34;81;50
2019-10-08 11:30:00;91;78;72;13;19;31;91;51
2019-10-08 11:45:00;82;68;66;9;19;19;85;53
2019-10-08 12:00:00;88;62;60;18;24;31;72;52
2019-10-08 12:15:00;97;59;58;24;39;24;89;38
2019-10-08 12:30:00;97;80;78;20;33;28;65;46
2019-10-08 12:45:00;77;76;74;27;33;26;83;70
2019-10-08 13:00:00;99;104;102;25;38;39;87;67
2019-10-08 13:15:00;88;103;102;16;20;33;78;62
2019-10-08 13:30:00;107;108;111;24;29;29;87;45
2019-10-08 13:45:00;135;102;100;18;32;29;94;66
2019-10-08 14:00:00;108;104;104;23;35;36;94;63
2019-10-08 14:15:00;90;61;57;42;53;38;85;74
2019-10-08 14:30:00;89;58;56;36;97;47;94;62
2019-10-08 14:45:00;100;72;68;26;45;47;95;73
2019-10-08 15:00:00;114;68;69;32;46;41;107;88
2019-10-08 15:15:00;93;71;70;31;39;35;104;82
2019-10-08 15:30:00;97;75;76;29;36;62;113;92
2019-10-08 15:45:00;106;81;75;28;44;46;98;85
2019-10-08 16:00:00;118;85;82;32;46;69;114;107
2019-10-08 16:15:00;149;101;100;33;43;76;115;95
2019-10-08 16:30:00;127;85;83;24;40;51;124;91
2019-10-08 16:45:00;119;74;76;26;66;60;103;87
2019-10-08 17:00:00;124;83;76;18;22;53;116;89
2019-10-08 17:15:00;112;80;79;21;69;48;116;96
2019-10-08 17:30:00;120;77;69;28;45;57;118;83
2019-10-08 17:45:00;124;75;72;34;53;45;109;97
2019-10-08 18:00:00;78;58;54;34;40;39;120;88
2019-10-08 18:15:00;86;66;65;19;21;20;95;70
2019-10-08 18:30:00;106;75;74;19;32;35;90;71
2019-10-08 18:45:00;79;60;59;17;22;22;84;70
2019-10-08 19:00:00;74;59;58;8;24;30;74;49
2019-10-08 19:15:00;69;61;60;18;30;31;67;44
2019-10-08 19:30:00;61;41;41;17;23;19;58;32
2019-10-08 19:45:00;52;54;53;16;17;20;52;36
2019-10-08 20:00:00;43;50;49;10;17;23;40;37
2019-10-08 20:15:00;54;47;44;10;13;14;47;27
2019-10-08 20:30:00;41;41;42;11;15;12;43;27
2019-10-08 20:45:00;48;64;64;9;22;17;29;20
2019-10-08 21:00:00;62;78;78;10;9;10;37;21
2019-10-08 21:15:00;67;72;73;5;9;13;40;20
2019-10-08 21:30:00;56;61;62;7;11;12;49;25
2019-10-08 21:45:00;28;39;41;20;28;14;50;32
2019-10-08 22:00:00;27;28;30;38;43;16;62;48
2019-10-08 22:15:00;21;35;32;17;26;12;35;25
2019-10-08 22:30:00;14;32;34;8;18;7;27;17
2019-10-08 22:45:00;20;22;22;6;11;6;19;12
2019-10-08 23:00:00;11;18;16;3;5;8;11;13
2019-10-08 23:15:00;8;17;17;2;2;6;13;10
2019-10-08 23:30:00;13;18;19;1;1;3;10;6
2019-10-08 23:45:00;7;8;9;2;7;3;16;7
