DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-01-24 00:00:00;0;10;3;0;2;7;1;4;6;2;7;4;3
2020-01-24 00:15:00;0;9;5;1;6;6;0;4;2;1;3;1;6
2020-01-24 00:30:00;0;3;5;4;2;5;2;8;3;1;6;9;3
2020-01-24 00:45:00;0;6;1;0;0;7;1;4;0;0;1;4;4
2020-01-24 01:00:00;0;6;3;1;3;8;2;9;4;1;5;8;1
2020-01-24 01:15:00;0;10;2;1;1;3;0;5;3;1;4;2;0
2020-01-24 01:30:00;0;5;4;1;1;5;1;1;1;0;4;1;2
2020-01-24 01:45:00;0;1;2;0;2;2;0;1;1;1;4;5;0
2020-01-24 02:00:00;0;2;3;2;3;3;2;2;0;0;0;3;1
2020-01-24 02:15:00;0;1;1;1;1;3;1;5;0;1;0;2;3
2020-01-24 02:30:00;0;4;0;0;2;2;1;2;0;0;6;3;0
2020-01-24 02:45:00;0;1;2;1;1;3;0;4;0;0;5;6;3
2020-01-24 03:00:00;0;3;3;0;0;3;0;3;0;2;2;4;1
2020-01-24 03:15:00;0;3;0;0;1;5;0;1;0;0;2;1;0
2020-01-24 03:30:00;0;2;0;0;3;3;1;0;0;0;4;5;2
2020-01-24 03:45:00;0;5;2;0;3;5;2;2;1;1;2;2;0
2020-01-24 04:00:00;0;6;1;0;1;6;1;2;2;0;6;2;2
2020-01-24 04:15:00;0;3;6;1;3;2;1;6;2;2;5;3;2
2020-01-24 04:30:00;0;10;3;1;6;11;3;6;3;0;20;8;5
2020-01-24 04:45:00;0;4;1;1;3;14;5;18;4;0;27;24;9
2020-01-24 05:00:00;0;14;7;2;3;16;5;27;16;1;61;54;11
2020-01-24 05:15:00;0;11;8;2;7;21;10;44;29;7;69;87;14
2020-01-24 05:30:00;0;21;13;2;24;49;12;57;52;3;79;85;22
2020-01-24 05:45:00;0;26;24;4;36;76;21;56;58;4;70;74;32
2020-01-24 06:00:00;0;33;35;3;57;84;30;61;56;5;57;68;17
2020-01-24 06:15:00;0;44;29;3;27;61;22;73;55;3;71;83;19
2020-01-24 06:30:00;0;32;31;2;28;53;16;117;124;4;79;81;37
2020-01-24 06:45:00;0;32;26;5;30;58;18;109;125;3;72;83;45
2020-01-24 07:00:00;0;37;40;4;32;49;12;105;133;5;77;82;48
2020-01-24 07:15:00;0;38;39;6;36;72;8;137;193;8;85;79;40
2020-01-24 07:30:00;0;51;55;8;47;69;24;162;173;7;98;97;85
2020-01-24 07:45:00;0;64;61;11;58;64;25;94;99;11;77;84;58
2020-01-24 08:00:00;0;60;50;5;51;65;19;109;108;6;73;79;66
2020-01-24 08:15:00;0;52;42;9;43;60;12;76;80;13;67;65;61
2020-01-24 08:30:00;0;70;50;5;55;53;24;80;92;14;78;81;58
2020-01-24 08:45:00;0;50;44;4;41;57;19;79;72;9;62;64;42
2020-01-24 09:00:00;0;44;32;15;35;38;12;70;58;11;40;49;44
2020-01-24 09:15:00;0;57;47;7;38;51;21;64;53;6;53;41;37
2020-01-24 09:30:00;0;56;42;8;49;46;15;60;63;3;54;41;57
2020-01-24 09:45:00;0;77;55;13;42;64;22;66;61;23;54;46;46
2020-01-24 10:00:00;0;53;43;11;51;65;10;56;46;15;56;46;42
2020-01-24 10:15:00;0;64;54;6;40;63;21;64;42;12;64;48;40
2020-01-24 10:30:00;0;58;42;10;49;60;26;57;42;12;58;52;37
2020-01-24 10:45:00;0;60;60;13;46;54;16;56;47;7;56;50;45
2020-01-24 11:00:00;0;70;62;9;40;55;22;62;43;9;59;57;46
2020-01-24 11:15:00;0;63;68;12;44;59;26;71;50;23;64;61;44
2020-01-24 11:30:00;0;85;71;12;54;63;21;70;55;4;63;59;44
2020-01-24 11:45:00;0;84;63;9;48;65;23;84;53;13;76;73;44
2020-01-24 12:00:00;0;99;112;9;74;87;31;84;86;15;71;66;58
2020-01-24 12:15:00;0;96;98;10;74;104;27;88;69;17;67;57;50
2020-01-24 12:30:00;0;80;101;14;59;89;34;62;45;10;65;69;53
2020-01-24 12:45:00;0;106;109;12;52;90;18;90;73;14;76;68;59
2020-01-24 13:00:00;0;117;121;13;47;71;37;73;53;10;72;96;53
2020-01-24 13:15:00;0;123;136;19;69;93;41;82;68;14;86;115;61
