DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2019-10-29 00:00:00;3;2;10;1;4;4;2;0;1;3;0;0;0;0
2019-10-29 00:15:00;8;2;12;4;4;3;3;0;1;3;0;0;0;0
2019-10-29 00:30:00;2;4;14;0;6;6;3;0;1;3;0;0;0;0
2019-10-29 00:45:00;6;5;7;4;5;3;1;0;1;1;0;0;0;0
2019-10-29 01:00:00;2;3;8;2;3;3;1;0;1;1;0;0;0;0
2019-10-29 01:15:00;3;2;5;1;9;6;1;0;1;0;0;0;0;0
2019-10-29 01:30:00;2;1;6;0;2;2;0;0;1;3;0;0;0;0
2019-10-29 01:45:00;4;0;3;0;4;3;3;0;4;2;0;0;0;0
2019-10-29 02:00:00;0;0;1;0;7;2;1;0;1;4;0;0;0;0
2019-10-29 02:15:00;0;1;3;0;6;4;3;2;3;0;0;0;0;0
2019-10-29 02:30:00;2;2;4;0;3;6;0;0;0;1;0;0;0;0
2019-10-29 02:45:00;1;4;6;0;4;3;0;1;2;2;0;0;0;0
2019-10-29 03:00:00;2;0;5;1;2;4;1;0;0;5;0;0;0;0
2019-10-29 03:15:00;1;2;2;0;4;3;2;0;5;3;0;0;0;0
2019-10-29 03:30:00;3;1;7;1;4;3;2;0;2;0;0;0;0;0
2019-10-29 03:45:00;2;3;5;0;5;3;0;0;0;2;0;0;0;0
2019-10-29 04:00:00;5;3;3;0;2;3;1;0;1;1;0;0;0;0
2019-10-29 04:15:00;6;5;7;1;7;3;0;0;2;4;0;0;0;0
2019-10-29 04:30:00;5;6;13;0;11;11;2;1;3;2;0;0;0;0
2019-10-29 04:45:00;10;14;9;2;8;2;2;1;8;9;0;0;0;0
2019-10-29 05:00:00;33;43;17;4;11;6;5;1;4;11;0;0;0;0
2019-10-29 05:15:00;77;70;40;8;16;18;6;5;7;10;0;0;0;0
2019-10-29 05:30:00;69;64;52;28;28;24;19;11;22;24;0;0;0;0
2019-10-29 05:45:00;69;47;45;39;23;25;20;8;32;39;0;0;0;0
2019-10-29 06:00:00;60;30;48;31;31;26;21;3;38;48;0;0;0;0
2019-10-29 06:15:00;115;63;56;45;38;51;28;10;35;56;0;0;0;0
2019-10-29 06:30:00;115;71;87;76;53;61;32;15;28;33;0;0;0;0
2019-10-29 06:45:00;115;61;81;66;42;38;26;15;30;18;0;0;0;0
2019-10-29 07:00:00;122;75;88;71;55;55;25;15;34;27;0;0;0;0
2019-10-29 07:15:00;127;75;100;85;59;57;41;20;37;36;0;0;0;0
2019-10-29 07:30:00;112;73;80;64;61;46;34;22;36;34;0;0;0;0
2019-10-29 07:45:00;111;65;82;73;62;58;48;26;44;40;0;0;0;0
2019-10-29 08:00:00;116;65;74;64;66;56;41;27;36;45;0;0;0;0
2019-10-29 08:15:00;90;51;86;61;58;51;37;13;39;39;0;0;0;0
2019-10-29 08:30:00;121;56;87;67;58;60;44;16;37;33;0;0;0;0
2019-10-29 08:45:00;91;58;95;66;69;79;34;17;51;43;0;0;0;0
2019-10-29 09:00:00;77;30;78;51;57;73;33;17;41;41;0;0;0;0
2019-10-29 09:15:00;56;40;69;47;52;58;29;12;33;39;0;0;0;0
2019-10-29 09:30:00;62;33;86;74;65;64;37;14;29;35;0;0;0;0
2019-10-29 09:45:00;62;31;86;56;54;50;34;17;51;38;0;0;0;0
2019-10-29 10:00:00;64;48;107;69;66;76;34;10;48;39;0;0;0;0
2019-10-29 10:15:00;64;37;107;58;72;70;36;18;40;35;0;0;0;0
2019-10-29 10:30:00;65;51;109;55;74;56;28;16;44;41;0;0;0;0
2019-10-29 10:45:00;66;38;98;55;62;64;38;14;39;54;0;0;0;0
2019-10-29 11:00:00;67;44;88;69;89;65;47;27;43;34;0;0;0;0
2019-10-29 11:15:00;64;37;103;66;87;60;41;15;34;47;0;0;0;0
2019-10-29 11:30:00;53;38;98;54;69;76;41;29;42;45;0;0;0;0
2019-10-29 11:45:00;68;43;90;67;77;75;29;13;54;43;0;0;0;0
2019-10-29 12:00:00;56;36;74;48;58;56;43;18;51;45;0;0;0;0
2019-10-29 12:15:00;58;38;92;59;74;55;36;20;44;56;0;0;0;0
2019-10-29 12:30:00;50;45;86;51;91;80;39;14;51;59;0;0;0;0
2019-10-29 12:45:00;67;49;89;61;69;67;37;23;46;44;0;0;0;0
2019-10-29 13:00:00;66;43;67;46;66;53;30;15;43;37;0;0;0;0
2019-10-29 13:15:00;96;64;109;61;79;67;35;13;53;52;0;0;0;0
2019-10-29 13:30:00;68;43;83;54;77;53;36;17;39;50;0;0;0;0
2019-10-29 13:45:00;109;54;93;71;84;67;49;25;58;53;0;0;0;0
2019-10-29 14:00:00;74;46;78;59;76;72;45;20;62;69;0;0;0;0
2019-10-29 14:15:00;68;51;95;61;87;71;40;22;74;66;0;0;0;0
2019-10-29 14:30:00;65;39;96;53;72;76;38;20;79;87;0;0;0;0
2019-10-29 14:45:00;57;39;82;54;87;79;45;22;54;64;0;0;0;0
2019-10-29 15:00:00;48;41;85;63;71;69;38;26;70;73;0;0;0;0
2019-10-29 15:15:00;57;42;95;77;79;66;47;27;68;81;0;0;0;0
2019-10-29 15:30:00;74;37;101;72;84;82;42;19;75;77;0;0;0;0
2019-10-29 15:45:00;68;47;111;83;75;85;60;35;69;68;0;0;0;0
2019-10-29 16:00:00;59;39;91;55;85;77;53;34;79;77;0;0;0;0
2019-10-29 16:15:00;65;41;114;60;67;70;56;26;91;89;0;0;0;0
2019-10-29 16:30:00;66;46;93;68;79;79;57;25;76;75;0;0;0;0
2019-10-29 16:45:00;64;39;94;59;91;75;48;30;78;71;0;0;0;0
2019-10-29 17:00:00;74;58;108;69;66;66;65;54;66;63;0;0;0;0
2019-10-29 17:15:00;60;36;104;73;87;87;49;31;92;60;0;0;0;0
2019-10-29 17:30:00;61;45;95;65;83;68;54;30;70;72;0;0;0;0
2019-10-29 17:45:00;61;43;97;70;99;76;55;22;69;59;0;0;0;0
2019-10-29 18:00:00;76;44;98;61;88;71;39;28;60;54;0;0;0;0
2019-10-29 18:15:00;60;43;87;71;86;78;51;31;60;55;0;0;0;0
2019-10-29 18:30:00;47;29;84;56;81;72;33;20;50;52;0;0;0;0
2019-10-29 18:45:00;46;25;82;53;85;97;35;14;48;47;0;0;0;0
2019-10-29 19:00:00;42;27;77;49;80;76;29;18;45;46;0;0;0;0
2019-10-29 19:15:00;44;28;86;44;71;65;32;18;31;39;0;0;0;0
2019-10-29 19:30:00;35;22;63;35;59;54;31;16;31;30;0;0;0;0
2019-10-29 19:45:00;40;28;52;30;61;47;28;12;26;25;0;0;0;0
2019-10-29 20:00:00;31;24;58;32;75;54;27;14;25;27;0;0;0;0
2019-10-29 20:15:00;41;24;46;20;61;51;26;9;26;13;0;0;0;0
2019-10-29 20:30:00;30;18;44;22;49;46;23;5;18;18;0;0;0;0
2019-10-29 20:45:00;34;29;42;15;50;39;14;9;18;21;0;0;0;0
2019-10-29 21:00:00;46;35;41;16;29;18;18;3;17;21;0;0;0;0
2019-10-29 21:15:00;55;46;50;23;34;32;21;6;14;15;0;0;0;0
2019-10-29 21:30:00;36;28;35;13;41;23;14;3;17;19;0;0;0;0
2019-10-29 21:45:00;31;21;39;19;34;23;18;8;39;42;0;0;0;0
2019-10-29 22:00:00;21;11;46;21;54;29;16;6;64;56;0;0;0;0
2019-10-29 22:15:00;23;14;39;19;40;21;14;4;41;38;0;0;0;0
2019-10-29 22:30:00;14;15;34;16;41;25;6;1;14;14;0;0;0;0
2019-10-29 22:45:00;16;18;32;19;32;18;11;0;6;5;0;0;0;0
2019-10-29 23:00:00;8;7;19;8;18;20;4;1;13;6;0;0;0;0
2019-10-29 23:15:00;7;9;18;9;15;9;3;2;6;7;0;0;0;0
2019-10-29 23:30:00;9;11;19;6;9;7;3;0;3;9;0;0;0;0
2019-10-29 23:45:00;5;5;14;3;16;11;4;1;3;2;0;0;0;0
