DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-03-20 00:00:00;2;4;1;0;0;0;0;5;3;2;2;3;7;1;1;0;0
2020-03-20 00:15:00;3;12;5;0;0;1;1;15;31;3;1;6;4;1;0;0;0
2020-03-20 00:30:00;5;7;2;0;0;0;0;1;2;3;1;7;5;1;5;0;0
2020-03-20 00:45:00;5;6;3;0;0;0;0;6;4;3;1;4;7;2;0;1;0
2020-03-20 01:00:00;5;4;2;0;0;0;0;1;4;3;0;6;3;1;0;0;0
2020-03-20 01:15:00;4;7;1;0;0;0;0;3;3;2;0;5;2;5;0;0;0
2020-03-20 01:30:00;4;6;1;0;0;2;0;6;1;3;0;1;1;0;1;0;0
2020-03-20 01:45:00;7;0;0;0;0;0;0;1;0;1;0;4;2;0;0;0;0
2020-03-20 02:00:00;4;5;1;0;0;0;0;1;3;4;0;2;2;1;0;0;0
2020-03-20 02:15:00;8;3;0;0;0;0;0;5;0;3;0;2;2;1;0;1;0
2020-03-20 02:30:00;8;6;2;0;0;0;0;2;3;3;1;2;0;0;0;0;0
2020-03-20 02:45:00;3;6;0;0;1;0;0;3;5;4;1;2;2;0;0;1;0
2020-03-20 03:00:00;6;4;1;0;1;0;0;2;2;2;0;4;4;2;0;0;0
2020-03-20 03:15:00;1;3;0;0;0;0;0;5;4;2;0;2;7;2;2;0;0
2020-03-20 03:30:00;5;5;1;0;0;0;0;5;3;0;1;5;4;0;0;3;0
2020-03-20 03:45:00;5;2;1;0;0;0;0;4;1;2;0;6;6;1;0;0;0
2020-03-20 04:00:00;7;9;1;0;0;0;0;7;7;4;0;6;2;2;2;1;0
2020-03-20 04:15:00;11;16;1;1;0;1;0;6;9;7;1;7;2;0;0;0;0
2020-03-20 04:30:00;8;12;9;1;0;0;0;13;6;5;2;4;3;0;0;3;0
2020-03-20 04:45:00;21;24;10;1;0;1;0;10;9;3;1;14;3;0;5;2;0
2020-03-20 05:00:00;6;48;24;1;0;0;0;9;9;8;3;13;7;3;25;2;0
2020-03-20 05:15:00;26;42;58;0;0;0;1;8;15;7;6;27;11;7;5;1;0
2020-03-20 05:30:00;43;49;46;0;0;1;0;21;29;17;12;35;15;6;4;0;0
2020-03-20 05:45:00;65;51;56;0;0;0;0;55;55;20;15;27;13;9;2;1;0
2020-03-20 06:00:00;41;51;40;2;0;0;1;81;46;20;22;29;16;7;3;4;0
2020-03-20 06:15:00;65;62;69;1;0;0;0;47;52;18;17;31;30;15;11;5;0
2020-03-20 06:30:00;86;70;60;6;0;1;2;38;40;28;13;42;63;22;26;8;0
2020-03-20 06:45:00;100;70;69;9;0;1;0;40;45;18;14;55;36;27;11;15;0
2020-03-20 07:00:00;63;80;72;7;0;1;0;27;39;22;11;45;42;24;11;8;0
2020-03-20 07:15:00;70;68;67;3;0;0;3;42;56;36;23;43;39;30;20;13;0
2020-03-20 07:30:00;46;72;70;11;0;1;0;52;53;25;18;49;53;36;21;15;0
2020-03-20 07:45:00;59;60;51;5;1;0;3;53;51;16;16;51;40;18;23;12;0
2020-03-20 08:00:00;63;56;65;4;1;2;1;54;48;25;16;36;41;23;19;7;0
2020-03-20 08:15:00;60;54;43;2;0;0;0;45;44;17;15;45;43;34;4;7;0
2020-03-20 08:30:00;52;45;53;7;2;1;0;49;58;27;20;40;31;26;14;5;0
2020-03-20 08:45:00;65;62;57;7;1;1;1;45;59;24;13;44;39;27;22;14;0
2020-03-20 09:00:00;61;77;42;2;1;1;3;78;62;25;22;35;29;24;9;9;0
2020-03-20 09:15:00;66;64;48;4;2;2;3;69;57;26;16;34;42;25;8;6;0
2020-03-20 09:30:00;58;82;56;4;0;1;3;60;61;22;17;54;31;25;7;11;0
2020-03-20 09:45:00;50;85;70;6;0;1;2;55;73;26;15;47;37;31;15;10;0
2020-03-20 10:00:00;58;51;55;1;0;0;5;54;65;32;23;44;37;29;12;3;0
2020-03-20 10:15:00;59;69;53;5;0;1;1;59;70;28;27;40;31;29;10;7;0
2020-03-20 10:30:00;57;70;59;5;0;0;2;68;63;40;24;57;40;31;16;9;0
2020-03-20 10:45:00;47;82;60;6;3;2;0;98;74;33;21;51;33;27;15;7;0
2020-03-20 11:00:00;87;61;46;5;0;0;4;111;79;29;14;62;40;29;6;4;0
2020-03-20 11:15:00;66;68;51;5;1;2;6;50;71;29;22;61;33;32;24;10;0
2020-03-20 11:30:00;67;74;71;4;0;1;1;71;93;36;30;59;39;41;26;8;0
2020-03-20 11:45:00;65;77;63;2;2;6;5;65;78;32;26;61;31;35;22;3;0
2020-03-20 12:00:00;55;78;66;6;0;2;2;79;86;27;26;61;42;34;29;10;0
2020-03-20 12:15:00;57;77;66;3;1;3;2;108;120;39;38;53;31;27;24;7;0
2020-03-20 12:30:00;70;81;54;4;2;6;8;114;107;33;23;57;39;32;7;6;0
2020-03-20 12:45:00;72;66;62;1;1;10;6;72;85;26;23;54;52;37;11;5;0
2020-03-20 13:00:00;78;85;65;3;3;8;5;79;89;37;29;51;56;42;35;5;0
2020-03-20 13:15:00;68;96;97;4;0;11;2;72;86;35;29;70;41;31;22;5;0
2020-03-20 13:30:00;96;98;103;4;0;5;3;84;92;39;31;64;47;44;13;8;0
2020-03-20 13:45:00;71;91;91;6;2;7;5;92;125;46;32;73;46;34;23;8;0
2020-03-20 14:00:00;81;96;92;7;0;5;6;144;99;45;46;73;47;42;16;11;0
