DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2019-08-19 00:00:00;4;0;2;254;3
2019-08-19 00:15:00;4;2;3;266;5
2019-08-19 00:30:00;3;0;0;4;2
2019-08-19 00:45:00;0;0;0;262;4
2019-08-19 01:00:00;1;0;0;1;2
2019-08-19 01:15:00;0;1;1;255;1
2019-08-19 01:30:00;1;0;0;0;1
2019-08-19 01:45:00;2;0;0;0;0
2019-08-19 02:00:00;0;0;0;5;2
2019-08-19 02:15:00;3;0;0;514;1
2019-08-19 02:30:00;2;0;0;15;2
2019-08-19 02:45:00;0;0;0;508;0
2019-08-19 03:00:00;0;0;0;259;0
2019-08-19 03:15:00;0;0;0;258;1
2019-08-19 03:30:00;0;0;0;1;1
2019-08-19 03:45:00;0;0;0;261;1
2019-08-19 04:00:00;2;0;0;3;0
2019-08-19 04:15:00;0;0;0;0;0
2019-08-19 04:30:00;2;0;0;0;1
2019-08-19 04:45:00;1;0;2;276;2
2019-08-19 05:00:00;5;0;0;3;2
2019-08-19 05:15:00;4;0;3;0;1
2019-08-19 05:30:00;9;1;6;6;11
2019-08-19 05:45:00;9;0;5;4;11
2019-08-19 06:00:00;9;2;5;13;7
2019-08-19 06:15:00;12;3;14;9;12
2019-08-19 06:30:00;22;6;9;11;32
2019-08-19 06:45:00;32;3;15;260;28
2019-08-19 07:00:00;29;6;11;5;33
2019-08-19 07:15:00;35;13;22;7;31
2019-08-19 07:30:00;45;13;19;16;37
2019-08-19 07:45:00;51;15;15;20;43
2019-08-19 08:00:00;31;8;20;270;35
2019-08-19 08:15:00;34;16;22;20;44
2019-08-19 08:30:00;33;18;20;21;46
2019-08-19 08:45:00;40;24;24;20;54
2019-08-19 09:00:00;45;15;21;266;37
2019-08-19 09:15:00;43;14;13;17;46
2019-08-19 09:30:00;36;15;22;19;47
2019-08-19 09:45:00;40;15;20;24;54
2019-08-19 10:00:00;26;14;11;24;53
2019-08-19 10:15:00;37;14;24;263;56
2019-08-19 10:30:00;37;11;20;19;53
2019-08-19 10:45:00;33;14;21;258;56
2019-08-19 11:00:00;34;23;28;264;47
2019-08-19 11:15:00;32;10;21;274;53
2019-08-19 11:30:00;39;17;21;527;63
2019-08-19 11:45:00;33;15;31;268;59
2019-08-19 12:00:00;32;19;29;6;43
2019-08-19 12:15:00;46;15;28;24;53
2019-08-19 12:30:00;38;9;23;263;55
2019-08-19 12:45:00;28;10;21;24;56
2019-08-19 13:00:00;36;14;17;22;32
2019-08-19 13:15:00;33;7;30;14;53
2019-08-19 13:30:00;44;15;34;20;53
2019-08-19 13:45:00;35;12;21;521;48
2019-08-19 14:00:00;25;11;23;4;48
2019-08-19 14:15:00;32;10;20;23;60
2019-08-19 14:30:00;29;16;24;35;55
2019-08-19 14:45:00;37;12;21;16;48
2019-08-19 15:00:00;30;16;28;22;48
2019-08-19 15:15:00;42;13;33;29;63
2019-08-19 15:30:00;49;18;14;22;62
2019-08-19 15:45:00;32;12;28;20;71
2019-08-19 16:00:00;30;15;29;38;93
2019-08-19 16:15:00;55;8;35;28;73
2019-08-19 16:30:00;41;10;33;18;90
2019-08-19 16:45:00;44;8;32;23;72
2019-08-19 17:00:00;38;11;35;17;74
2019-08-19 17:15:00;49;7;25;31;57
2019-08-19 17:30:00;42;12;31;21;78
2019-08-19 17:45:00;30;7;24;19;78
2019-08-19 18:00:00;44;7;26;303;63
2019-08-19 18:15:00;33;6;25;297;64
2019-08-19 18:30:00;34;10;19;257;57
2019-08-19 18:45:00;31;9;8;525;41
2019-08-19 19:00:00;27;5;13;10;45
2019-08-19 19:15:00;33;1;16;520;37
2019-08-19 19:30:00;24;11;9;6;23
2019-08-19 19:45:00;13;5;20;516;29
2019-08-19 20:00:00;26;4;10;258;30
2019-08-19 20:15:00;25;4;8;266;24
2019-08-19 20:30:00;28;4;12;3;29
2019-08-19 20:45:00;11;2;13;519;26
2019-08-19 21:00:00;13;4;6;6;28
2019-08-19 21:15:00;19;2;6;508;18
2019-08-19 21:30:00;15;1;6;9;13
2019-08-19 21:45:00;14;1;10;8;15
2019-08-19 22:00:00;14;4;4;11;15
2019-08-19 22:15:00;8;2;1;8;6
2019-08-19 22:30:00;15;0;2;10;15
2019-08-19 22:45:00;5;1;6;254;5
2019-08-19 23:00:00;11;3;6;266;2
2019-08-19 23:15:00;6;1;2;0;4
2019-08-19 23:30:00;5;1;2;10;5
2019-08-19 23:45:00;6;1;2;2;4
