DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2021-01-03 00:00:00;1;1;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2021-01-03 00:15:00;2;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 00:30:00;4;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 00:45:00;1;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 01:00:00;2;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2021-01-03 01:15:00;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 01:30:00;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 01:45:00;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 02:00:00;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 02:15:00;0;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 02:30:00;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 03:00:00;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 03:15:00;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 03:30:00;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 03:45:00;1;2;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 04:00:00;5;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 04:15:00;3;2;3;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2021-01-03 04:30:00;4;6;5;7;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2021-01-03 04:45:00;2;4;2;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2021-01-03 05:00:00;13;5;7;8;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 05:15:00;8;11;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 05:30:00;9;18;11;19;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2021-01-03 05:45:00;7;9;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 06:00:00;14;8;6;12;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 06:15:00;6;12;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 06:30:00;14;12;6;14;4;4;4;4;4;0;0;0;0;0;0;0;0;0;0
2021-01-03 06:45:00;6;8;4;9;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 07:00:00;11;10;10;15;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 07:15:00;16;17;10;21;2;3;3;3;3;0;0;0;0;0;0;0;0;0;0
2021-01-03 07:30:00;12;20;8;24;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 07:45:00;12;16;10;15;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 08:00:00;20;17;6;20;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 08:15:00;25;12;5;17;9;9;10;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-03 08:30:00;19;26;5;34;9;11;10;5;5;0;0;0;0;0;0;0;0;0;0
2021-01-03 08:45:00;35;20;9;23;4;6;6;3;3;0;0;0;0;0;0;0;0;0;0
2021-01-03 09:00:00;34;37;9;36;10;9;8;2;2;2;0;0;0;0;0;0;0;0;0
2021-01-03 09:15:00;33;31;7;31;5;5;6;4;4;2;0;0;0;0;0;0;0;0;0
2021-01-03 09:30:00;33;40;6;36;9;9;8;3;3;1;0;0;0;0;0;0;0;0;0
2021-01-03 09:45:00;42;39;9;48;14;15;14;5;4;1;0;0;0;0;0;0;0;0;0
2021-01-03 10:00:00;38;44;12;50;9;9;8;10;9;6;0;1;0;0;0;0;0;0;0
2021-01-03 10:15:00;52;37;9;36;8;11;11;3;3;5;0;0;0;0;0;0;0;0;0
2021-01-03 10:30:00;60;30;10;32;13;14;14;2;3;1;0;5;0;0;0;0;0;0;0
2021-01-03 10:45:00;63;43;15;40;13;14;14;8;8;1;0;2;0;0;0;0;0;0;0
2021-01-03 11:00:00;65;57;14;42;8;17;10;4;3;0;0;2;0;0;0;0;0;0;0
2021-01-03 11:15:00;77;58;14;59;12;16;16;4;4;2;0;1;0;0;0;0;0;0;0
2021-01-03 11:30:00;90;47;11;43;11;12;12;11;11;1;0;1;0;0;0;0;0;0;0
2021-01-03 11:45:00;50;60;11;54;7;7;8;6;6;2;0;0;0;0;0;0;0;0;0
2021-01-03 12:00:00;73;46;18;47;12;75;14;11;11;0;0;0;0;0;0;0;0;0;0
2021-01-03 12:15:00;73;61;15;52;12;9;11;5;6;0;0;0;0;0;0;0;0;0;0
2021-01-03 12:30:00;64;60;6;53;13;11;14;7;7;0;0;0;0;0;0;0;0;0;0
2021-01-03 12:45:00;88;87;14;74;14;16;17;5;5;2;0;0;0;0;0;0;0;0;0
2021-01-03 13:00:00;87;48;17;46;15;13;13;4;4;1;0;1;0;0;0;0;0;0;0
2021-01-03 13:15:00;63;61;14;58;8;12;13;2;2;0;0;0;0;0;0;0;0;0;0
2021-01-03 13:30:00;78;85;11;71;10;11;12;9;9;1;0;2;0;0;0;0;0;0;0
2021-01-03 13:45:00;92;87;12;74;11;15;15;8;8;3;0;2;0;0;0;0;0;0;0
2021-01-03 14:00:00;96;91;20;75;10;18;17;8;8;1;0;0;0;0;0;0;0;0;0
2021-01-03 14:15:00;94;86;21;70;19;18;19;4;4;4;0;1;0;0;0;0;0;0;0
2021-01-03 14:30:00;93;92;21;73;15;16;18;6;6;3;0;1;0;0;0;0;0;0;0
