DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-05-07 00:00:00;4;6;5;4;5;0;0;0;0;0;0;0
2020-05-07 00:15:00;4;11;10;8;2;0;0;0;0;0;0;0
2020-05-07 00:30:00;1;4;3;3;2;0;0;0;0;0;0;0
2020-05-07 00:45:00;0;4;4;6;4;0;0;0;0;0;0;0
2020-05-07 01:00:00;0;2;3;5;2;0;0;0;0;0;0;0
2020-05-07 01:15:00;0;2;6;3;4;0;0;0;0;0;0;0
2020-05-07 01:30:00;1;3;4;3;3;0;0;0;0;0;0;0
2020-05-07 01:45:00;2;4;3;3;1;0;0;0;0;0;0;0
2020-05-07 02:00:00;0;3;1;2;2;0;0;0;0;0;0;0
2020-05-07 02:15:00;0;1;3;2;2;0;0;0;0;0;0;0
2020-05-07 02:30:00;1;3;3;1;2;0;0;0;0;0;0;0
2020-05-07 02:45:00;0;3;2;2;1;0;0;0;0;0;0;0
2020-05-07 03:00:00;0;3;2;2;2;0;0;0;0;0;0;0
2020-05-07 03:15:00;0;2;1;0;1;0;0;0;0;0;0;0
2020-05-07 03:30:00;0;1;2;1;0;0;0;0;0;0;0;0
2020-05-07 03:45:00;0;2;5;2;0;0;0;0;0;0;0;0
2020-05-07 04:00:00;0;2;1;2;2;0;0;0;0;0;0;0
2020-05-07 04:15:00;0;2;3;4;1;0;0;0;0;0;0;0
2020-05-07 04:30:00;0;5;8;5;1;0;0;0;0;0;0;0
2020-05-07 04:45:00;3;11;12;6;7;0;0;0;0;0;0;0
2020-05-07 05:00:00;2;17;10;8;5;0;0;0;0;0;0;0
2020-05-07 05:15:00;3;26;17;30;13;0;0;0;0;0;0;0
2020-05-07 05:30:00;8;32;17;25;21;0;0;0;0;0;0;0
2020-05-07 05:45:00;3;35;21;52;37;0;0;0;0;0;0;0
2020-05-07 06:00:00;4;35;29;30;24;0;0;0;0;0;0;0
2020-05-07 06:15:00;4;52;36;63;45;0;0;0;0;0;0;0
2020-05-07 06:30:00;4;37;41;73;72;0;1;0;0;1;1;3
2020-05-07 06:45:00;3;54;29;77;79;1;0;0;0;0;0;0
2020-05-07 07:00:00;2;44;45;84;89;2;1;0;0;9;0;0
2020-05-07 07:15:00;4;41;38;110;123;2;5;0;0;12;0;0
2020-05-07 07:30:00;16;58;39;86;107;2;2;0;0;6;2;0
2020-05-07 07:45:00;10;59;39;81;87;1;2;0;0;14;0;0
2020-05-07 08:00:00;5;48;31;52;71;0;8;0;0;0;3;4
2020-05-07 08:15:00;15;44;46;71;54;1;2;0;0;0;1;0
2020-05-07 08:30:00;5;41;27;70;54;1;0;0;0;4;3;0
2020-05-07 08:45:00;11;47;33;47;51;1;0;0;0;0;6;0
2020-05-07 09:00:00;6;40;37;12;65;2;1;0;0;1;0;0
2020-05-07 09:15:00;8;41;37;26;99;1;1;0;0;60;1;1
2020-05-07 09:30:00;9;53;42;28;99;1;1;0;0;0;4;1
2020-05-07 09:45:00;8;69;50;38;74;3;3;0;0;1;6;0
2020-05-07 10:00:00;11;53;37;50;35;5;0;0;0;0;6;0
2020-05-07 10:15:00;9;46;49;52;33;0;2;0;0;8;4;1
2020-05-07 10:30:00;9;58;52;47;44;1;1;0;0;4;1;1
2020-05-07 10:45:00;5;44;46;44;38;2;1;0;0;11;1;0
2020-05-07 11:00:00;11;58;59;69;46;0;1;0;0;1;4;8
2020-05-07 11:15:00;11;45;46;71;46;3;1;0;0;5;4;3
2020-05-07 11:30:00;10;68;49;52;37;3;2;0;0;13;0;6
2020-05-07 11:45:00;16;67;68;37;36;1;5;0;0;5;5;5
2020-05-07 12:00:00;8;61;66;56;46;0;3;0;0;53;6;10
2020-05-07 12:15:00;10;78;69;52;35;6;0;0;0;39;5;2
2020-05-07 12:30:00;12;55;46;53;38;4;2;0;0;18;6;1
2020-05-07 12:45:00;6;86;74;45;25;2;3;0;0;14;3;1
2020-05-07 13:00:00;10;91;76;49;40;7;2;0;0;2;2;0
2020-05-07 13:15:00;15;84;65;35;48;0;1;0;0;2;4;3
2020-05-07 13:30:00;8;71;74;64;57;1;3;0;0;1;4;2
2020-05-07 13:45:00;9;62;61;70;57;2;7;0;0;21;2;36
2020-05-07 14:00:00;9;67;70;52;51;2;1;0;0;1;4;0
2020-05-07 14:15:00;12;81;83;60;60;1;4;0;0;4;3;0
2020-05-07 14:30:00;12;63;59;59;51;8;5;0;0;24;6;26
2020-05-07 14:45:00;9;68;67;48;73;1;5;0;0;5;8;0
2020-05-07 15:00:00;6;64;114;53;47;2;1;0;0;2;4;9
2020-05-07 15:15:00;9;81;75;57;47;4;4;0;0;5;13;2
2020-05-07 15:30:00;11;83;87;53;59;2;1;0;0;0;14;50
2020-05-07 15:45:00;16;81;76;56;49;1;15;0;0;23;8;0
2020-05-07 16:00:00;13;88;91;71;60;7;1;0;0;25;5;10
2020-05-07 16:15:00;18;99;84;68;56;3;1;0;0;4;13;36
2020-05-07 16:30:00;12;90;83;52;57;0;5;0;0;0;7;47
2020-05-07 16:45:00;6;103;94;63;62;0;1;0;0;5;7;4
2020-05-07 17:00:00;12;105;103;63;52;0;2;0;0;0;5;7
2020-05-07 17:15:00;13;100;96;62;45;3;5;0;0;11;6;30
2020-05-07 17:30:00;14;80;71;56;39;2;1;0;0;2;6;6
2020-05-07 17:45:00;17;79;80;52;48;3;2;0;0;6;3;0
2020-05-07 18:00:00;17;78;78;49;29;3;5;0;0;13;13;30
2020-05-07 18:15:00;9;72;88;58;35;3;0;0;0;16;1;0
2020-05-07 18:30:00;7;66;58;48;37;6;8;0;0;69;4;4
2020-05-07 18:45:00;11;52;46;48;38;0;3;0;0;12;1;15
2020-05-07 19:00:00;9;52;51;40;31;6;1;0;0;8;0;0
2020-05-07 19:15:00;11;57;48;39;32;4;7;0;0;8;2;9
2020-05-07 19:30:00;13;45;40;41;26;6;3;0;0;2;5;0
2020-05-07 19:45:00;14;40;34;34;24;1;3;0;0;9;2;0
2020-05-07 20:00:00;6;49;45;35;26;5;1;0;0;3;5;8
2020-05-07 20:15:00;5;40;42;36;18;0;6;0;0;21;5;4
2020-05-07 20:30:00;6;28;30;23;21;2;2;0;0;20;2;0
2020-05-07 20:45:00;7;32;28;28;20;0;1;0;0;3;0;0
2020-05-07 21:00:00;6;18;23;16;15;0;1;0;0;0;3;0
2020-05-07 21:15:00;7;31;27;24;21;0;2;0;0;3;1;2
2020-05-07 21:30:00;8;16;19;19;7;0;0;0;0;0;0;2
2020-05-07 21:45:00;3;16;24;14;12;0;0;0;0;0;4;0
2020-05-07 22:00:00;4;26;15;22;17;0;1;0;0;1;0;0
2020-05-07 22:15:00;4;24;20;27;9;0;0;0;0;0;1;3
2020-05-07 22:30:00;0;13;16;17;8;0;0;0;0;0;0;1
2020-05-07 22:45:00;0;11;19;10;9;0;0;0;0;0;0;0
2020-05-07 23:00:00;0;8;12;20;5;0;0;0;0;0;0;0
2020-05-07 23:15:00;3;9;14;8;9;0;0;0;0;0;0;0
2020-05-07 23:30:00;0;6;9;12;6;0;0;0;0;0;0;0
2020-05-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
