DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-05-28 00:00:00;0;2;3;2;3;0;0;0;0;0;0;0
2020-05-28 00:15:00;1;5;10;10;3;0;0;0;0;0;0;0
2020-05-28 00:30:00;1;3;6;7;8;0;0;0;0;0;0;0
2020-05-28 00:45:00;2;5;4;3;3;0;0;0;0;0;0;0
2020-05-28 01:00:00;1;3;3;8;3;0;0;0;0;0;0;0
2020-05-28 01:15:00;1;1;3;2;2;0;0;0;0;0;0;0
2020-05-28 01:30:00;0;3;2;3;3;0;0;0;0;0;0;0
2020-05-28 01:45:00;0;3;2;4;2;0;0;0;0;0;0;0
2020-05-28 02:00:00;0;7;7;2;2;0;0;0;0;0;0;0
2020-05-28 02:15:00;1;3;2;3;2;0;0;0;0;0;0;0
2020-05-28 02:30:00;1;1;2;2;0;0;0;0;0;0;0;0
2020-05-28 02:45:00;0;3;3;2;1;0;0;0;0;0;0;0
2020-05-28 03:00:00;2;4;5;1;0;0;0;0;0;0;0;0
2020-05-28 03:15:00;3;1;2;3;1;0;0;0;0;0;0;0
2020-05-28 03:30:00;0;4;3;0;2;0;0;0;0;0;0;0
2020-05-28 03:45:00;0;0;3;2;2;0;0;0;0;0;0;0
2020-05-28 04:00:00;0;3;1;1;1;0;0;0;0;0;0;0
2020-05-28 04:15:00;0;3;2;6;1;0;0;0;0;0;0;0
2020-05-28 04:30:00;0;7;8;4;5;0;0;0;0;0;0;0
2020-05-28 04:45:00;3;7;10;12;6;0;0;0;0;0;0;0
2020-05-28 05:00:00;0;17;13;13;9;0;0;0;0;0;0;0
2020-05-28 05:15:00;2;26;16;32;17;0;0;0;0;0;0;0
2020-05-28 05:30:00;6;33;27;33;23;0;0;0;0;0;0;0
2020-05-28 05:45:00;3;40;28;55;41;0;0;0;0;0;0;0
2020-05-28 06:00:00;11;30;37;40;34;0;0;0;0;0;0;0
2020-05-28 06:15:00;8;43;49;47;48;0;0;0;0;0;0;0
2020-05-28 06:30:00;1;12;14;8;41;0;0;0;0;0;0;0
2020-05-28 06:45:00;8;42;42;73;94;2;0;0;0;0;7;1
2020-05-28 07:00:00;6;50;43;97;107;0;7;0;0;0;0;0
2020-05-28 07:15:00;2;49;40;107;115;3;12;0;0;19;0;0
2020-05-28 07:30:00;19;49;41;108;106;0;0;0;0;0;5;33
2020-05-28 07:45:00;8;74;68;100;91;1;3;0;0;56;2;2
2020-05-28 08:00:00;18;72;62;81;68;1;3;0;0;0;2;8
2020-05-28 08:15:00;7;49;38;68;61;3;4;0;0;8;1;0
2020-05-28 08:30:00;10;48;37;65;59;2;2;0;0;3;3;1
2020-05-28 08:45:00;11;58;45;69;43;4;2;0;0;10;1;1
2020-05-28 09:00:00;7;53;39;61;41;2;2;0;0;2;6;0
2020-05-28 09:15:00;11;46;55;59;50;1;2;0;0;9;4;0
2020-05-28 09:30:00;6;60;56;54;67;4;1;0;0;2;8;11
2020-05-28 09:45:00;8;56;52;31;96;0;5;0;0;8;5;1
2020-05-28 10:00:00;6;53;81;61;54;4;4;0;0;9;6;10
2020-05-28 10:15:00;15;54;70;59;54;2;1;0;0;4;6;5
2020-05-28 10:30:00;13;66;52;74;58;1;3;0;0;8;14;16
2020-05-28 10:45:00;18;56;53;62;47;2;4;0;0;8;15;6
2020-05-28 11:00:00;12;57;68;61;54;2;7;0;0;10;4;4
2020-05-28 11:15:00;7;70;55;67;46;0;2;0;0;0;7;19
2020-05-28 11:30:00;9;87;73;47;48;3;3;0;0;13;17;14
2020-05-28 11:45:00;10;71;61;57;50;0;1;0;0;0;13;5
2020-05-28 12:00:00;19;74;62;65;54;1;7;0;0;4;11;1
2020-05-28 12:15:00;6;72;56;58;44;3;2;0;0;15;7;7
2020-05-28 12:30:00;9;73;62;51;40;2;4;0;4;29;8;13
2020-05-28 12:45:00;8;64;93;59;49;3;4;0;4;6;2;0
2020-05-28 13:00:00;14;90;94;65;64;4;5;0;0;69;7;0
2020-05-28 13:15:00;11;76;69;68;47;2;2;0;0;3;0;0
2020-05-28 13:30:00;12;75;79;79;71;0;2;0;0;0;8;6
2020-05-28 13:45:00;8;81;56;76;83;0;1;0;0;1;6;0
2020-05-28 14:00:00;9;84;76;70;62;1;0;0;0;0;1;6
2020-05-28 14:15:00;7;91;73;70;67;13;0;0;0;14;2;13
2020-05-28 14:30:00;15;94;80;59;56;3;2;0;0;17;7;15
2020-05-28 14:45:00;12;89;83;78;68;3;0;0;0;4;3;2
2020-05-28 15:00:00;14;95;101;65;60;2;3;0;0;44;7;16
2020-05-28 15:15:00;7;105;96;75;53;5;2;0;0;8;3;2
2020-05-28 15:30:00;11;85;92;74;64;4;5;0;0;19;14;0
2020-05-28 15:45:00;16;91;97;65;71;1;6;0;0;39;11;0
2020-05-28 16:00:00;13;114;91;75;58;9;3;0;0;15;3;5
2020-05-28 16:15:00;7;92;86;73;65;1;4;0;0;18;8;16
2020-05-28 16:30:00;13;105;119;70;73;12;7;0;0;8;6;11
2020-05-28 16:45:00;7;108;103;75;82;7;4;0;1;13;4;8
2020-05-28 17:00:00;19;114;105;66;74;3;5;0;0;20;8;7
2020-05-28 17:15:00;9;99;117;69;71;5;4;0;0;9;9;6
2020-05-28 17:30:00;8;89;94;79;68;2;1;0;0;19;2;8
2020-05-28 17:45:00;11;78;86;61;67;2;5;0;0;9;4;0
2020-05-28 18:00:00;16;86;67;64;49;0;6;0;0;0;3;16
2020-05-28 18:15:00;13;82;72;55;44;4;5;0;0;40;2;14
2020-05-28 18:30:00;17;54;65;47;42;4;1;0;0;8;8;11
2020-05-28 18:45:00;10;66;60;50;50;2;2;0;0;12;5;2
2020-05-28 19:00:00;7;55;51;40;32;8;0;0;0;4;9;28
2020-05-28 19:15:00;8;58;52;55;42;1;2;0;0;68;2;2
2020-05-28 19:30:00;9;39;42;47;37;2;3;0;0;21;0;0
2020-05-28 19:45:00;5;42;46;40;32;5;8;0;0;33;2;23
2020-05-28 20:00:00;11;50;46;40;33;0;3;0;0;3;3;24
2020-05-28 20:15:00;6;54;38;32;31;2;3;0;0;19;0;0
2020-05-28 20:30:00;4;38;32;29;23;3;0;0;0;14;0;0
2020-05-28 20:45:00;4;32;34;34;19;2;3;0;1;2;0;0
2020-05-28 21:00:00;12;33;32;19;13;2;1;0;0;5;1;0
2020-05-28 21:15:00;2;26;27;25;14;1;1;0;0;2;0;0
2020-05-28 21:30:00;11;23;15;29;18;1;1;0;0;4;1;2
2020-05-28 21:45:00;5;32;20;20;19;2;3;0;0;18;0;0
2020-05-28 22:00:00;6;45;37;19;17;2;2;0;0;0;1;1
2020-05-28 22:15:00;5;39;29;28;24;0;1;0;0;3;0;0
2020-05-28 22:30:00;5;22;18;26;10;4;0;0;0;2;0;0
2020-05-28 22:45:00;4;9;7;15;14;0;0;0;0;0;0;0
2020-05-28 23:00:00;2;15;12;13;7;0;0;0;0;0;0;0
2020-05-28 23:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-05-28 23:30:00;2;6;8;6;6;0;0;0;0;0;0;0
2020-05-28 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
