DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-12-10 00:00:00;0;1;0;0;0;8;0;0;8;2;0;0;0;0;0;0;0
2020-12-10 00:15:00;0;3;5;1;1;5;1;0;6;1;0;0;0;0;0;0;0
2020-12-10 00:30:00;3;5;1;1;1;1;1;0;2;0;0;0;0;0;0;0;0
2020-12-10 00:45:00;0;2;2;0;0;7;1;0;8;1;0;1;0;0;0;0;0
2020-12-10 01:00:00;1;3;0;0;0;5;0;0;3;1;0;0;0;0;0;0;0
2020-12-10 01:15:00;0;1;1;1;1;1;1;0;3;0;0;1;0;0;0;0;0
2020-12-10 01:30:00;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0
2020-12-10 01:45:00;0;1;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0
2020-12-10 02:00:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 02:15:00;0;2;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-12-10 02:30:00;1;3;1;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-12-10 02:45:00;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-12-10 03:00:00;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-12-10 03:15:00;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 03:30:00;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 03:45:00;0;4;0;0;0;6;0;0;4;1;0;0;0;0;0;0;0
2020-12-10 04:00:00;0;6;3;0;0;5;0;0;4;3;0;0;255;0;0;0;0
2020-12-10 04:15:00;1;3;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-12-10 04:30:00;2;4;2;0;0;13;0;0;14;5;1;4;0;0;0;0;0
2020-12-10 04:45:00;3;15;1;1;1;10;1;0;11;2;0;1;1;0;0;0;0
2020-12-10 05:00:00;6;17;4;0;0;3;0;0;3;0;1;5;0;0;0;0;0
2020-12-10 05:15:00;2;21;7;0;1;12;1;1;12;1;1;8;0;0;0;0;0
2020-12-10 05:30:00;10;46;18;1;0;15;1;0;15;1;2;8;0;0;0;0;0
2020-12-10 05:45:00;18;30;12;3;1;26;3;0;28;4;6;5;0;0;0;0;0
2020-12-10 06:00:00;10;37;10;4;7;37;6;2;41;4;3;5;0;0;0;0;0
2020-12-10 06:15:00;9;31;21;5;2;54;4;1;59;3;1;5;0;0;0;0;0
2020-12-10 06:30:00;13;45;34;3;1;96;4;0;99;4;4;14;0;0;0;0;0
2020-12-10 06:45:00;12;62;29;6;4;72;8;3;66;11;4;12;0;0;0;0;0
2020-12-10 07:00:00;8;63;38;4;3;111;5;1;111;4;4;7;0;0;0;0;0
2020-12-10 07:15:00;6;59;51;4;8;103;4;7;95;12;10;12;0;0;0;0;0
2020-12-10 07:30:00;8;56;48;10;6;114;7;2;123;10;4;13;0;0;0;0;0
2020-12-10 07:45:00;9;65;58;10;3;124;10;1;126;11;14;15;0;0;0;0;0
2020-12-10 08:00:00;17;53;43;4;2;81;4;2;77;7;8;10;0;0;0;0;0
2020-12-10 08:15:00;7;49;21;4;3;84;5;2;82;4;2;7;0;0;0;0;0
2020-12-10 08:30:00;6;54;42;5;1;70;4;0;70;6;3;7;0;0;0;0;0
2020-12-10 08:45:00;10;54;37;3;3;75;6;2;84;3;3;17;0;0;0;0;0
2020-12-10 09:00:00;2;52;34;4;2;59;6;2;61;1;5;8;0;0;0;0;0
2020-12-10 09:15:00;10;55;35;2;1;78;2;0;78;2;3;7;1;0;0;0;0
2020-12-10 09:30:00;12;54;38;2;2;71;2;3;68;3;2;8;0;0;0;0;0
2020-12-10 09:45:00;9;58;39;2;3;61;2;2;65;5;5;11;0;0;0;0;0
2020-12-10 10:00:00;6;58;42;8;4;66;8;2;69;6;10;17;0;0;0;0;0
2020-12-10 10:15:00;9;82;43;1;1;59;3;1;55;1;8;7;0;0;0;0;0
2020-12-10 10:30:00;9;83;45;2;3;43;2;1;46;4;3;7;0;0;0;0;0
2020-12-10 10:45:00;15;79;63;8;7;44;9;3;49;6;3;8;0;0;0;0;0
2020-12-10 11:00:00;5;83;46;1;0;66;1;0;63;4;9;11;0;0;0;0;0
2020-12-10 11:15:00;15;71;51;5;1;43;5;0;41;6;9;5;2;0;0;0;0
2020-12-10 11:30:00;10;91;60;3;1;64;7;0;64;4;5;11;0;0;0;0;0
2020-12-10 11:45:00;12;90;53;6;0;55;7;1;55;3;9;11;0;0;0;0;0
2020-12-10 12:00:00;14;70;57;0;1;52;0;1;53;2;1;2;0;0;0;0;0
2020-12-10 12:15:00;10;74;55;28;3;58;3;2;61;7;2;8;0;0;0;0;0
2020-12-10 12:30:00;9;90;51;2;2;57;2;2;51;5;3;6;0;0;0;0;0
2020-12-10 12:45:00;16;87;45;1;1;57;3;0;60;5;5;8;0;0;0;0;0
2020-12-10 13:00:00;21;77;60;3;1;54;3;0;54;2;13;9;3;0;0;0;0
2020-12-10 13:15:00;12;92;63;4;2;47;5;1;52;4;7;8;2;0;0;0;0
2020-12-10 13:30:00;12;91;57;2;0;65;1;0;64;2;8;11;0;0;0;0;0
2020-12-10 13:45:00;14;79;47;4;1;64;4;1;71;4;8;6;2;0;0;0;0
2020-12-10 14:00:00;18;81;56;5;1;61;5;1;65;3;12;11;0;0;0;0;0
2020-12-10 14:15:00;15;98;60;2;2;63;2;2;62;2;7;17;0;0;0;0;0
2020-12-10 14:30:00;12;91;67;5;2;59;5;1;60;5;6;13;1;0;0;0;0
2020-12-10 14:45:00;23;103;53;3;2;65;4;2;61;5;8;16;1;0;0;0;0
2020-12-10 15:00:00;18;105;56;2;0;68;4;0;70;3;12;15;3;0;0;0;0
2020-12-10 15:15:00;10;92;89;8;7;61;5;3;61;8;9;12;0;0;0;0;0
2020-12-10 15:30:00;19;141;58;3;3;57;3;2;54;2;11;16;0;0;0;0;0
2020-12-10 15:45:00;14;121;70;1;3;77;1;3;73;3;12;12;0;0;0;0;0
2020-12-10 16:00:00;22;131;110;3;0;65;4;0;60;5;23;23;0;0;0;0;0
2020-12-10 16:15:00;11;130;96;9;5;71;7;4;71;7;20;26;0;0;0;0;0
2020-12-10 16:30:00;11;125;101;5;2;77;6;2;76;7;25;11;1;0;0;0;0
2020-12-10 16:45:00;9;118;82;4;2;78;4;3;83;7;21;7;0;0;0;0;0
2020-12-10 17:00:00;5;137;103;5;3;73;5;0;73;3;7;8;0;0;0;0;0
2020-12-10 17:15:00;13;134;86;7;6;75;9;5;78;8;12;10;0;0;0;0;0
2020-12-10 17:30:00;11;111;79;8;2;69;5;1;71;5;7;4;0;0;0;0;0
2020-12-10 17:45:00;10;105;55;7;3;57;6;2;61;5;6;10;1;0;0;0;0
2020-12-10 18:00:00;15;98;75;6;0;54;6;0;53;8;5;11;2;0;0;0;0
2020-12-10 18:15:00;11;97;56;2;0;55;1;0;53;0;4;5;0;0;0;0;0
2020-12-10 18:30:00;9;77;53;2;0;58;2;0;64;3;2;9;1;0;0;0;0
2020-12-10 18:45:00;2;60;27;3;2;30;3;2;31;3;4;8;2;0;0;0;0
2020-12-10 19:00:00;4;68;46;0;0;47;0;0;44;2;3;5;0;0;0;0;0
2020-12-10 19:15:00;5;72;21;5;5;33;9;2;37;9;1;5;0;0;0;0;0
2020-12-10 19:30:00;6;39;9;2;0;34;3;0;32;2;1;4;0;0;0;0;0
2020-12-10 19:45:00;3;41;22;0;0;23;0;0;24;0;0;2;0;0;0;0;0
2020-12-10 20:00:00;6;31;14;1;0;22;1;0;21;1;1;2;0;0;0;0;0
