DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2019-12-24 00:00:00;2;7;6;2;4;12;2;1;10;8;0;0;1;3;2;0;0;0;0;1;0
2019-12-24 00:15:00;4;13;3;2;0;3;1;1;14;6;1;1;1;3;0;0;0;0;0;0;0
2019-12-24 00:30:00;6;9;2;3;2;8;1;0;7;12;0;1;1;5;2;0;0;0;0;0;0
2019-12-24 00:45:00;6;11;0;2;3;4;0;0;5;7;0;1;5;3;0;0;0;0;0;0;0
2019-12-24 01:00:00;1;11;3;5;1;4;1;2;8;6;2;1;4;3;0;0;0;0;0;0;0
2019-12-24 01:15:00;6;7;2;2;2;6;0;1;9;6;1;2;2;1;1;0;0;0;0;0;0
2019-12-24 01:30:00;5;8;5;0;2;3;0;0;5;1;0;0;3;6;1;0;0;0;0;0;0
2019-12-24 01:45:00;1;5;4;0;5;1;1;0;7;5;2;0;3;1;0;0;0;0;0;0;0
2019-12-24 02:00:00;1;6;1;0;1;1;1;1;9;6;1;0;1;3;0;0;0;0;0;0;0
2019-12-24 02:15:00;0;4;3;3;1;1;0;0;2;6;1;0;1;10;2;0;0;0;0;0;0
2019-12-24 02:30:00;3;7;1;0;1;1;0;1;3;4;1;0;2;2;1;0;0;0;0;0;0
2019-12-24 02:45:00;3;6;1;2;0;1;0;0;3;5;2;1;1;2;1;0;0;0;0;0;0
2019-12-24 03:00:00;1;5;2;0;0;1;1;1;4;3;0;1;4;6;2;0;0;0;0;0;0
2019-12-24 03:15:00;7;3;1;0;1;2;1;0;4;0;0;0;5;2;2;0;0;0;0;0;0
2019-12-24 03:30:00;2;1;2;2;0;4;0;0;0;5;1;0;2;2;0;0;0;0;0;0;0
2019-12-24 03:45:00;2;4;0;3;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0
2019-12-24 04:00:00;2;10;2;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
2019-12-24 04:15:00;3;2;0;0;1;1;0;0;5;0;0;0;2;2;1;0;0;0;0;0;0
2019-12-24 04:30:00;1;9;2;0;1;1;1;0;3;3;1;1;4;1;0;0;0;0;0;0;0
2019-12-24 04:45:00;0;7;2;1;5;20;2;0;1;5;1;0;0;4;0;0;0;0;0;0;0
2019-12-24 05:00:00;3;12;1;1;1;0;0;0;7;4;2;0;4;2;2;0;0;0;0;0;0
2019-12-24 05:15:00;4;9;2;1;3;3;0;0;8;5;1;4;1;4;1;0;0;0;0;0;0
2019-12-24 05:30:00;7;23;5;5;3;8;3;1;12;6;2;2;5;3;0;0;0;0;0;0;0
2019-12-24 05:45:00;13;17;3;1;3;9;2;0;5;6;5;1;4;1;0;0;0;0;0;0;0
2019-12-24 06:00:00;1;15;3;0;4;16;3;0;5;11;8;1;6;6;0;0;0;0;0;3;0
2019-12-24 06:15:00;5;18;8;3;12;4;3;1;10;6;6;3;7;4;0;0;0;0;0;0;0
2019-12-24 06:30:00;5;20;8;2;6;6;5;2;7;5;6;5;2;6;4;0;0;0;0;0;0
2019-12-24 06:45:00;7;15;7;4;11;4;2;0;14;12;12;7;9;6;3;3;0;0;0;0;0
2019-12-24 07:00:00;7;21;10;5;4;2;4;0;11;10;9;2;14;7;1;0;0;0;0;0;0
2019-12-24 07:15:00;7;23;9;4;11;7;4;0;10;10;8;4;9;6;1;0;0;0;0;0;0
2019-12-24 07:30:00;9;24;8;7;14;14;9;1;11;10;5;7;14;4;4;0;0;0;0;0;0
2019-12-24 07:45:00;8;35;12;9;12;12;16;5;20;23;13;18;19;9;4;0;0;0;0;0;0
2019-12-24 08:00:00;15;33;17;7;14;12;12;1;18;10;10;8;23;8;6;0;0;0;0;0;0
2019-12-24 08:15:00;8;48;12;11;18;13;16;4;16;13;14;15;24;12;5;0;0;0;0;0;0
2019-12-24 08:30:00;9;53;31;11;23;14;6;4;25;18;19;16;29;12;10;0;0;0;0;0;0
2019-12-24 08:45:00;13;53;27;18;19;13;15;4;21;19;15;10;38;12;7;0;0;0;0;0;0
2019-12-24 09:00:00;13;66;38;15;29;20;19;3;36;28;13;22;40;9;12;0;0;0;0;0;0
2019-12-24 09:15:00;8;79;38;21;30;19;21;9;37;40;21;29;34;8;8;1;0;0;0;0;0
