DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-07-02 00:00:00;9;8;8;1;1;9;10;2;0;5;3
2020-07-02 00:15:00;13;12;3;3;1;14;8;1;0;1;1
2020-07-02 00:30:00;9;3;4;5;6;11;8;1;1;1;0
2020-07-02 00:45:00;11;6;0;2;1;9;7;1;1;1;0
2020-07-02 01:00:00;1;8;0;2;2;12;4;2;2;2;1
2020-07-02 01:15:00;5;7;2;3;2;16;8;1;0;0;0
2020-07-02 01:30:00;10;3;1;1;2;4;5;1;1;1;0
2020-07-02 01:45:00;12;6;0;1;1;3;1;0;0;0;0
2020-07-02 02:00:00;6;4;0;0;1;5;5;0;0;2;1
2020-07-02 02:15:00;8;7;0;0;0;8;5;2;1;2;0
2020-07-02 02:30:00;12;6;2;1;1;6;1;0;1;1;1
2020-07-02 02:45:00;5;3;1;0;1;4;1;1;0;3;2
2020-07-02 03:00:00;6;7;1;1;1;5;4;0;0;1;0
2020-07-02 03:15:00;8;6;0;1;2;8;6;2;0;0;0
2020-07-02 03:30:00;7;5;0;1;1;13;4;0;0;0;0
2020-07-02 03:45:00;3;5;0;4;4;11;5;0;0;2;1
2020-07-02 04:00:00;11;9;1;3;4;11;7;0;0;0;0
2020-07-02 04:15:00;12;8;1;2;1;7;6;0;1;0;0
2020-07-02 04:30:00;9;9;0;2;6;19;8;2;2;4;1
2020-07-02 04:45:00;21;13;1;4;2;48;29;0;0;3;2
2020-07-02 05:00:00;28;24;6;12;5;83;80;1;1;6;4
2020-07-02 05:15:00;32;29;7;14;10;137;140;2;4;15;11
2020-07-02 05:30:00;42;55;14;25;10;111;114;3;8;23;11
2020-07-02 05:45:00;104;106;23;23;17;112;106;8;12;21;8
2020-07-02 06:00:00;99;125;24;36;14;84;99;7;6;22;9
2020-07-02 06:15:00;94;90;23;32;14;111;109;3;9;26;8
2020-07-02 06:30:00;64;68;24;45;27;121;131;11;17;25;12
2020-07-02 06:45:00;70;85;24;50;24;113;149;13;9;24;9
2020-07-02 07:00:00;59;76;20;56;26;119;140;18;21;26;14
2020-07-02 07:15:00;68;77;17;66;26;121;141;27;18;39;15
2020-07-02 07:30:00;72;75;19;84;24;135;143;34;22;34;15
2020-07-02 07:45:00;81;92;15;72;35;124;148;23;37;51;17
2020-07-02 08:00:00;79;85;23;60;28;103;108;20;29;41;19
2020-07-02 08:15:00;76;80;23;102;29;113;119;21;17;34;19
2020-07-02 08:30:00;76;79;19;86;24;101;96;15;23;45;20
2020-07-02 08:45:00;74;77;15;101;22;98;95;25;19;45;18
2020-07-02 09:00:00;75;83;25;43;24;68;77;26;21;30;10
2020-07-02 09:15:00;81;95;21;60;27;71;84;21;28;44;19
2020-07-02 09:30:00;69;82;25;55;20;86;97;20;25;46;16
2020-07-02 09:45:00;75;84;21;48;26;76;79;29;30;58;26
2020-07-02 10:00:00;73;69;20;89;16;73;74;18;25;51;15
2020-07-02 10:15:00;83;94;22;56;20;70;58;20;26;67;29
2020-07-02 10:30:00;77;101;25;53;18;78;74;21;29;64;32
2020-07-02 10:45:00;80;96;30;55;18;67;67;18;33;61;22
2020-07-02 11:00:00;78;96;31;56;27;74;78;24;47;48;19
2020-07-02 11:15:00;77;81;24;50;16;64;79;25;31;48;22
2020-07-02 11:30:00;86;101;29;56;6;72;61;27;33;67;31
2020-07-02 11:45:00;80;103;30;35;19;64;74;31;31;59;20
2020-07-02 12:00:00;82;88;20;25;11;63;78;23;29;64;14
2020-07-02 12:15:00;85;118;29;43;14;86;76;22;32;51;16
2020-07-02 12:30:00;90;99;34;41;18;85;77;28;23;59;20
2020-07-02 12:45:00;91;98;23;59;30;70;84;28;26;50;26
2020-07-02 13:00:00;80;92;24;46;24;91;82;20;37;52;13
2020-07-02 13:15:00;80;124;33;37;17;104;104;16;31;65;22
2020-07-02 13:30:00;98;111;24;56;20;121;132;22;22;48;21
2020-07-02 13:45:00;105;101;37;49;18;118;101;18;29;40;16
2020-07-02 14:00:00;122;135;33;56;31;100;90;26;20;61;25
2020-07-02 14:15:00;160;181;34;46;22;89;89;24;26;47;18
