DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-12-08 09:45:00;15;28;25;20;55;30;23;24;0;2;0;0;0;0
2020-12-08 10:00:00;18;22;20;17;48;26;23;20;0;0;1;0;0;0
2020-12-08 10:15:00;21;21;15;17;56;33;24;17;0;1;0;0;0;0
2020-12-08 10:30:00;14;14;14;16;59;28;22;14;6;1;1;0;0;0
2020-12-08 10:45:00;19;18;20;14;64;18;17;20;3;0;0;0;0;0
2020-12-08 11:00:00;25;18;12;16;61;25;21;16;0;0;0;0;0;0
2020-12-08 11:15:00;21;18;12;15;43;25;19;15;0;1;0;0;0;0
2020-12-08 11:30:00;30;17;18;15;44;26;17;21;1;0;0;0;0;0
2020-12-08 11:45:00;33;21;16;18;44;25;22;24;4;1;0;0;0;0
2020-12-08 12:00:00;30;14;14;15;52;23;20;20;1;1;0;0;0;0
2020-12-08 12:15:00;21;16;19;15;64;30;21;21;1;0;0;0;0;0
2020-12-08 12:30:00;32;16;14;9;56;28;22;23;2;1;0;0;0;0
2020-12-08 12:45:00;30;11;11;10;40;26;19;22;1;3;0;0;0;0
2020-12-08 13:00:00;34;17;16;8;58;33;26;22;3;0;0;0;0;2
2020-12-08 13:15:00;34;22;17;18;73;22;18;17;1;2;1;0;0;0
2020-12-08 13:30:00;42;10;12;11;65;23;19;17;0;5;0;0;0;0
2020-12-08 13:45:00;62;16;13;16;71;29;24;21;0;0;0;0;0;0
2020-12-08 14:00:00;53;17;16;10;64;30;25;19;3;3;0;0;0;0
2020-12-08 14:15:00;46;19;19;14;54;38;28;23;1;1;6;0;0;0
2020-12-08 14:30:00;43;22;20;19;64;30;28;18;2;4;0;0;0;0
2020-12-08 14:45:00;64;15;16;12;67;32;25;23;0;0;0;0;0;0
2020-12-08 15:00:00;66;9;9;11;55;27;22;22;6;2;0;0;1;0
2020-12-08 15:15:00;53;20;17;12;62;40;29;18;0;1;0;0;1;0
2020-12-08 15:30:00;68;16;15;15;87;28;22;20;2;3;0;0;0;0
2020-12-08 15:45:00;63;8;7;7;82;34;22;19;0;4;0;0;1;0
2020-12-08 16:00:00;67;13;16;14;67;45;40;20;2;0;0;0;0;0
2020-12-08 16:15:00;69;21;18;16;83;40;27;18;3;1;1;0;0;1
2020-12-08 16:30:00;65;18;15;14;76;53;39;29;5;9;0;0;5;0
2020-12-08 16:45:00;73;17;13;16;98;31;23;18;2;5;0;0;0;2
2020-12-08 17:00:00;49;19;16;18;81;20;14;16;2;1;0;0;3;0
2020-12-08 17:15:00;59;12;7;8;80;30;26;26;0;1;0;0;0;0
2020-12-08 17:30:00;51;16;12;14;72;22;16;20;3;4;0;0;3;0
2020-12-08 17:45:00;55;5;4;4;60;29;19;20;1;2;0;0;0;2
2020-12-08 18:00:00;59;7;6;4;39;25;18;18;1;1;0;0;1;0
2020-12-08 18:15:00;39;12;10;7;46;27;16;17;0;1;0;0;0;0
2020-12-08 18:30:00;26;10;10;9;44;17;14;17;5;0;0;0;0;0
2020-12-08 18:45:00;36;8;8;8;45;18;13;16;0;2;0;0;0;0
2020-12-08 19:00:00;33;7;4;5;32;18;13;16;0;4;0;0;2;0
2020-12-08 19:15:00;19;3;3;5;29;9;9;11;1;1;0;0;0;0
2020-12-08 19:30:00;19;3;1;2;26;16;14;14;2;0;0;0;0;0
2020-12-08 19:45:00;20;7;6;5;30;13;10;11;0;1;0;0;0;0
2020-12-08 20:00:00;17;2;2;2;26;15;11;12;0;0;0;0;0;0
2020-12-08 20:15:00;17;3;3;3;24;18;12;11;0;0;0;0;0;0
2020-12-08 20:30:00;21;4;4;6;19;13;12;13;0;0;0;0;0;0
2020-12-08 20:45:00;14;5;5;5;17;6;5;6;0;0;0;0;0;0
2020-12-08 21:00:00;8;4;4;4;18;9;10;10;0;0;0;0;0;0
2020-12-08 21:15:00;8;3;3;3;15;6;4;4;0;0;0;0;0;0
2020-12-08 21:30:00;8;4;3;3;13;5;5;5;0;0;0;0;0;0
2020-12-08 21:45:00;15;1;2;1;10;3;3;3;0;0;0;0;0;0
2020-12-08 22:00:00;11;3;2;2;7;2;5;4;0;0;0;0;0;0
2020-12-08 22:15:00;23;3;3;3;6;7;7;8;0;0;0;0;0;0
2020-12-08 22:30:00;12;4;2;2;5;5;5;6;0;0;0;0;0;0
2020-12-08 22:45:00;9;1;1;1;8;4;3;3;0;0;0;0;0;0
2020-12-08 23:00:00;9;2;1;1;6;3;1;1;0;0;0;0;0;0
2020-12-08 23:15:00;3;1;1;1;4;1;1;1;0;0;0;0;0;0
2020-12-08 23:30:00;1;2;2;2;3;2;1;3;0;0;0;0;0;0
