DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-12-22 00:00:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-22 00:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 00:30:00;6;5;1;1;0;1;0;1;0;0;0;0;0;0
2020-12-22 00:45:00;0;1;1;1;2;0;0;0;0;0;0;0;0;0
2020-12-22 01:00:00;1;1;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-22 01:15:00;3;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-22 01:30:00;4;0;0;0;1;1;1;1;0;0;0;0;0;0
2020-12-22 01:45:00;1;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-12-22 02:00:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-22 02:15:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-22 02:30:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 02:45:00;0;0;0;0;5;0;0;0;0;0;0;0;0;0
2020-12-22 03:00:00;0;0;0;0;1;1;1;1;0;0;0;0;0;0
2020-12-22 03:15:00;1;0;0;0;1;1;1;1;0;0;0;0;0;0
2020-12-22 03:30:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-22 03:45:00;1;0;0;0;1;1;1;1;0;0;0;0;0;0
2020-12-22 04:00:00;2;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-22 04:15:00;0;0;0;0;2;1;1;1;0;0;0;0;0;0
2020-12-22 04:30:00;2;0;0;0;5;1;0;0;0;0;0;0;0;0
2020-12-22 04:45:00;4;1;1;1;3;1;1;1;0;0;0;0;0;0
2020-12-22 05:00:00;7;1;1;1;4;3;3;3;0;0;0;0;0;0
2020-12-22 05:15:00;10;3;2;1;7;5;5;7;0;0;0;0;0;0
2020-12-22 05:30:00;12;4;3;1;27;5;6;259;0;0;0;0;0;0
2020-12-22 05:45:00;16;1;1;1;15;3;4;6;0;0;0;0;0;0
2020-12-22 06:00:00;11;6;4;3;15;9;8;9;0;0;0;0;0;0
2020-12-22 06:15:00;10;2;3;4;18;10;7;7;0;0;0;0;0;0
2020-12-22 06:30:00;25;4;4;5;31;20;19;18;0;0;0;0;0;0
2020-12-22 06:45:00;23;5;4;3;27;13;12;10;0;0;0;0;0;0
2020-12-22 07:00:00;19;7;5;5;37;13;10;12;0;0;0;0;0;0
2020-12-22 07:15:00;37;11;10;10;39;18;18;14;0;2;0;0;0;0
2020-12-22 07:30:00;34;2;3;3;53;19;13;15;0;0;0;0;0;0
2020-12-22 07:45:00;39;7;7;3;53;31;22;22;1;4;0;0;0;0
2020-12-22 08:00:00;35;10;8;8;33;28;22;24;0;1;0;0;0;0
2020-12-22 08:15:00;42;9;9;8;56;25;16;21;0;1;0;0;0;0
2020-12-22 08:30:00;46;5;5;4;41;22;20;26;2;0;0;0;0;0
2020-12-22 08:45:00;39;11;10;7;53;30;23;20;0;2;0;0;0;0
2020-12-22 09:00:00;44;9;6;7;56;30;25;28;0;2;0;0;0;0
2020-12-22 09:15:00;35;9;7;6;49;27;24;24;3;0;0;0;0;0
2020-12-22 09:30:00;45;6;7;6;48;24;20;24;1;0;0;0;0;0
2020-12-22 09:45:00;69;19;17;15;67;32;26;17;0;1;0;0;0;0
2020-12-22 10:00:00;58;16;11;8;61;33;28;19;1;0;0;0;0;0
2020-12-22 10:15:00;66;15;12;12;68;39;31;26;2;3;1;0;0;0
2020-12-22 10:30:00;81;12;11;11;73;43;28;23;0;2;0;0;0;0
2020-12-22 10:45:00;72;15;13;13;86;39;27;22;4;1;0;0;0;0
2020-12-22 11:00:00;61;9;11;9;53;48;32;27;0;1;0;0;0;0
2020-12-22 11:15:00;76;10;9;10;70;44;30;23;2;0;0;0;0;0
2020-12-22 11:30:00;58;7;4;5;84;38;31;27;0;1;0;0;0;0
