DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-12-29 09:30:00;42;8;7;7;35;20;18;16;0;1;0;0;0;0
2020-12-29 09:45:00;48;8;6;5;44;27;24;27;0;1;0;0;0;1
2020-12-29 10:00:00;46;8;7;7;55;28;26;22;2;0;0;0;0;0
2020-12-29 10:15:00;38;9;8;4;38;16;15;14;0;4;0;0;0;0
2020-12-29 10:30:00;43;10;10;9;54;22;20;23;2;4;0;0;3;0
2020-12-29 10:45:00;67;10;9;11;42;35;29;29;3;1;0;0;0;0
2020-12-29 11:00:00;52;13;13;12;64;22;18;20;1;2;0;0;0;0
2020-12-29 11:15:00;58;10;9;8;36;27;23;24;0;2;0;0;0;0
2020-12-29 11:30:00;57;4;4;5;56;30;25;23;0;3;0;0;0;0
2020-12-29 11:45:00;41;8;7;4;51;16;14;14;0;2;0;0;0;0
2020-12-29 12:00:00;47;14;11;9;43;24;21;21;0;1;0;0;5;0
2020-12-29 12:15:00;34;5;6;6;39;23;20;17;0;2;0;0;0;0
2020-12-29 12:30:00;44;6;6;6;41;19;18;20;2;4;0;0;0;0
2020-12-29 12:45:00;44;7;6;7;45;13;12;13;4;0;0;0;0;0
2020-12-29 13:00:00;48;11;10;9;49;33;26;29;0;2;0;0;0;0
2020-12-29 13:15:00;64;8;6;6;63;25;25;21;0;4;0;0;0;0
2020-12-29 13:30:00;50;6;6;6;42;23;20;18;3;1;0;0;0;0
2020-12-29 13:45:00;47;14;12;10;47;22;18;15;2;3;2;0;1;0
2020-12-29 14:00:00;60;10;6;6;67;23;18;18;0;2;0;0;24;0
2020-12-29 14:15:00;62;12;11;7;58;31;26;23;6;0;1;0;0;1
2020-12-29 14:30:00;65;11;9;7;57;27;24;16;1;2;0;0;2;0
2020-12-29 14:45:00;58;18;16;9;55;30;27;25;1;5;0;0;0;0
2020-12-29 15:00:00;57;9;8;5;50;20;19;21;1;1;0;0;2;0
2020-12-29 15:15:00;46;11;10;6;55;23;19;19;3;1;0;0;0;2
2020-12-29 15:30:00;66;12;9;8;51;23;19;19;3;0;0;0;0;0
2020-12-29 15:45:00;55;7;8;4;33;16;16;19;1;3;0;0;0;0
2020-12-29 16:00:00;62;7;7;7;61;28;21;24;0;0;1;0;0;1
2020-12-29 16:15:00;76;12;12;10;58;21;13;20;1;1;0;0;0;0
2020-12-29 16:30:00;50;10;10;9;54;23;17;21;1;0;0;0;0;0
2020-12-29 16:45:00;72;12;13;11;50;28;25;30;0;8;0;0;0;0
2020-12-29 17:00:00;47;8;8;6;47;31;22;22;1;2;0;0;0;0
2020-12-29 17:15:00;38;8;7;9;45;16;14;19;1;1;0;0;1;0
2020-12-29 17:30:00;39;7;5;6;52;24;18;16;4;4;0;0;1;0
2020-12-29 17:45:00;44;11;12;9;37;20;13;20;0;0;0;0;0;0
2020-12-29 18:00:00;30;8;8;6;43;27;18;19;0;0;0;0;0;0
2020-12-29 18:15:00;33;10;10;11;30;17;14;15;0;0;0;0;0;0
2020-12-29 18:30:00;37;6;5;6;22;23;16;17;1;0;0;0;2;0
2020-12-29 18:45:00;50;6;6;7;40;17;16;16;0;0;0;0;0;0
2020-12-29 19:00:00;27;9;7;10;37;14;14;7;0;0;0;0;0;0
2020-12-29 19:15:00;28;8;5;6;21;20;13;15;0;0;0;0;0;0
2020-12-29 19:30:00;22;7;7;7;27;10;11;10;0;0;0;0;0;0
2020-12-29 19:45:00;23;6;6;4;22;14;13;13;0;0;0;0;2;0
2020-12-29 20:00:00;23;3;3;3;11;9;9;10;0;0;0;0;0;0
2020-12-29 20:15:00;22;2;2;1;9;9;7;7;0;0;0;0;0;0
2020-12-29 20:30:00;28;4;3;5;16;14;14;17;0;0;0;0;0;0
2020-12-29 20:45:00;25;5;7;6;15;12;10;7;0;0;0;0;0;0
2020-12-29 21:00:00;3;4;3;5;7;5;3;3;0;0;0;0;0;0
2020-12-29 21:15:00;8;1;1;1;4;5;4;4;0;0;0;0;0;0
2020-12-29 21:30:00;4;0;0;0;7;2;2;2;0;0;0;0;0;0
2020-12-29 21:45:00;3;0;0;0;4;1;0;0;0;0;0;0;0;0
2020-12-29 22:00:00;4;0;0;0;0;3;1;1;0;0;0;0;0;0
2020-12-29 22:15:00;3;4;4;4;1;3;2;2;0;0;0;0;0;0
2020-12-29 22:30:00;1;0;0;0;3;2;2;2;0;0;0;0;0;0
2020-12-29 22:45:00;6;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-12-29 23:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-29 23:15:00;2;1;1;2;0;2;0;0;0;0;0;0;0;0
2020-12-29 23:30:00;1;0;0;0;3;1;1;1;0;0;0;0;0;0
