DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-12-15 00:00:00;4;1;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-15 00:15:00;4;0;1;1;4;1;1;1;0;0;0;0;0;0
2020-12-15 00:30:00;3;1;1;4;0;2;0;0;0;0;0;0;0;0
2020-12-15 00:45:00;0;1;1;0;1;0;0;0;0;0;0;0;0;0
2020-12-15 01:00:00;1;0;0;0;2;1;1;1;0;0;0;0;0;0
2020-12-15 01:15:00;4;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-15 01:30:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 01:45:00;4;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-15 02:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 02:30:00;2;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-15 02:45:00;0;0;0;0;5;0;0;0;0;0;0;0;0;0
2020-12-15 03:00:00;1;0;0;0;1;1;1;2;0;0;0;0;0;0
2020-12-15 03:15:00;3;0;0;0;1;1;1;1;0;0;0;0;0;0
2020-12-15 03:30:00;0;1;1;1;2;1;0;0;0;0;0;0;0;0
2020-12-15 03:45:00;1;1;1;0;0;1;1;1;0;0;0;0;0;0
2020-12-15 04:00:00;3;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-15 04:15:00;1;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-15 04:30:00;7;0;0;0;1;1;1;1;0;0;0;0;0;0
2020-12-15 04:45:00;3;1;1;1;7;3;3;2;0;0;0;0;0;0
2020-12-15 05:00:00;8;1;0;0;9;6;4;5;0;0;0;0;0;0
2020-12-15 05:15:00;14;6;3;3;21;8;5;4;0;0;0;0;0;0
2020-12-15 05:30:00;16;2;1;0;31;11;8;7;0;0;0;0;0;0
2020-12-15 05:45:00;26;5;5;2;30;9;10;8;0;0;0;0;0;0
2020-12-15 06:00:00;31;7;3;2;25;6;6;5;0;0;0;0;0;0
2020-12-15 06:15:00;42;3;4;4;33;12;10;5;0;0;0;0;0;0
2020-12-15 06:30:00;37;10;9;4;56;23;19;14;0;0;0;0;0;0
2020-12-15 06:45:00;46;6;5;5;34;19;15;12;0;0;0;0;0;0
2020-12-15 07:00:00;38;17;10;11;57;29;15;19;0;0;0;0;0;0
2020-12-15 07:15:00;51;9;10;7;74;32;22;22;1;1;0;0;0;0
2020-12-15 07:30:00;56;15;13;8;98;46;31;19;6;3;1;0;0;9
2020-12-15 07:45:00;59;16;15;14;96;37;27;20;2;1;0;0;0;2
2020-12-15 08:00:00;47;9;10;4;61;34;27;23;0;2;0;0;0;0
2020-12-15 08:15:00;54;13;12;7;84;41;32;27;0;2;0;0;0;0
2020-12-15 08:30:00;46;12;11;13;52;28;22;17;0;4;0;0;0;1
2020-12-15 08:45:00;45;13;10;11;56;31;23;21;2;1;0;0;0;0
2020-12-15 09:00:00;50;11;10;13;52;29;21;19;2;0;0;0;0;0
2020-12-15 09:15:00;59;10;10;9;77;30;21;21;6;0;0;0;0;0
2020-12-15 09:30:00;63;19;15;12;81;41;31;19;0;0;0;0;0;0
2020-12-15 09:45:00;66;7;7;5;63;37;26;24;1;2;0;0;0;0
2020-12-15 10:00:00;50;13;11;9;75;36;27;20;0;4;0;0;0;0
2020-12-15 10:15:00;59;8;10;9;54;35;28;17;1;0;0;0;0;0
2020-12-15 10:30:00;57;11;9;11;62;36;30;28;0;3;0;0;0;0
2020-12-15 10:45:00;72;17;12;9;64;40;33;19;0;1;0;0;0;0
2020-12-15 11:00:00;67;11;10;8;67;31;23;23;4;0;0;0;0;0
2020-12-15 11:15:00;82;10;11;11;74;30;23;21;2;3;0;0;0;1
2020-12-15 11:30:00;67;19;18;16;64;24;18;21;4;0;0;0;0;0
2020-12-15 11:45:00;75;14;15;12;76;33;32;24;1;1;0;0;0;0
2020-12-15 12:00:00;75;11;10;9;72;27;27;22;1;3;0;0;0;0
2020-12-15 12:15:00;71;8;9;8;46;33;26;26;2;4;0;0;1;0
2020-12-15 12:30:00;59;9;5;5;75;38;29;18;2;0;0;0;0;0
2020-12-15 12:45:00;62;8;7;7;42;33;29;17;2;4;0;0;0;0
2020-12-15 13:00:00;82;14;13;8;69;35;29;23;1;5;0;0;0;0
2020-12-15 13:15:00;84;13;14;10;72;33;26;24;2;0;2;0;0;4
2020-12-15 13:30:00;67;5;7;6;79;46;43;26;3;1;1;0;0;0
2020-12-15 13:45:00;83;10;6;6;75;35;29;35;1;1;0;0;0;0
2020-12-15 14:00:00;65;8;8;8;72;37;33;24;0;1;0;0;0;1
2020-12-15 14:15:00;88;12;14;9;63;36;26;22;1;6;0;0;5;0
2020-12-15 14:30:00;67;9;10;9;60;27;19;16;2;0;0;0;0;0
2020-12-15 14:45:00;73;12;13;12;77;29;25;22;3;4;0;0;0;0
2020-12-15 15:00:00;99;16;14;12;60;31;23;24;3;0;1;0;0;2
2020-12-15 15:15:00;83;19;19;14;88;35;26;29;3;2;10;0;0;0
2020-12-15 15:30:00;83;11;11;12;54;39;30;24;0;1;0;0;2;0
2020-12-15 15:45:00;75;13;12;9;88;35;23;27;0;1;0;0;0;0
2020-12-15 16:00:00;90;11;14;9;78;30;25;17;0;4;0;0;0;4
2020-12-15 16:15:00;91;19;19;22;104;35;28;25;1;2;0;0;0;0
2020-12-15 16:30:00;93;14;9;11;89;36;31;26;1;3;0;0;0;0
2020-12-15 16:45:00;85;11;11;11;80;34;32;25;7;2;0;0;0;0
2020-12-15 17:00:00;80;8;7;7;101;40;28;35;0;6;0;0;0;0
2020-12-15 17:15:00;93;7;7;9;67;35;27;19;0;1;1;0;0;0
2020-12-15 17:30:00;98;10;7;8;93;46;35;35;5;2;2;0;0;0
