DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-07-07 00:00:00;6;8;0;6;5;2;5;2;9;5
2020-07-07 00:15:00;8;12;1;6;7;0;7;5;11;7
2020-07-07 00:30:00;8;5;0;7;6;0;7;6;5;5
2020-07-07 00:45:00;3;2;0;7;6;2;6;5;1;4
2020-07-07 01:00:00;3;3;0;8;1;1;1;4;3;3
2020-07-07 01:15:00;5;2;0;6;7;0;8;4;2;4
2020-07-07 01:30:00;5;6;0;6;3;0;3;4;8;5
2020-07-07 01:45:00;5;1;0;4;5;1;5;1;2;4
2020-07-07 02:00:00;3;3;1;5;1;1;1;5;3;2
2020-07-07 02:15:00;1;1;0;1;1;1;2;0;2;1
2020-07-07 02:30:00;3;0;1;2;3;1;3;1;1;3
2020-07-07 02:45:00;7;2;1;2;1;0;1;1;1;5
2020-07-07 03:00:00;4;3;0;2;2;0;2;0;3;4
2020-07-07 03:15:00;3;6;0;1;0;1;0;0;6;3
2020-07-07 03:30:00;1;1;0;0;2;0;1;0;1;1
2020-07-07 03:45:00;2;2;1;1;3;0;3;1;2;1
2020-07-07 04:00:00;5;3;2;0;4;2;4;1;2;4
2020-07-07 04:15:00;5;2;1;3;6;0;6;3;3;5
2020-07-07 04:30:00;3;2;1;1;3;1;3;1;4;2
2020-07-07 04:45:00;15;8;7;7;12;3;13;7;11;19
2020-07-07 05:00:00;16;13;3;17;23;6;23;13;14;14
2020-07-07 05:15:00;24;19;3;28;46;5;48;30;19;20
2020-07-07 05:30:00;38;18;4;41;45;18;52;45;25;34
2020-07-07 05:45:00;45;26;3;57;56;17;63;57;32;44
2020-07-07 06:00:00;42;36;8;49;55;12;57;44;39;30
2020-07-07 06:15:00;55;47;9;86;88;16;91;79;53;46
2020-07-07 06:30:00;56;42;4;117;106;17;105;111;42;52
2020-07-07 06:45:00;58;36;2;124;104;14;98;118;41;52
2020-07-07 07:00:00;56;54;9;129;109;24;112;122;53;53
2020-07-07 07:15:00;64;39;10;153;120;22;123;131;41;51
2020-07-07 07:30:00;63;59;10;154;149;24;153;148;63;52
2020-07-07 07:45:00;71;61;18;137;105;42;122;127;59;65
2020-07-07 08:00:00;47;48;14;93;105;35;110;86;50;34
2020-07-07 08:15:00;59;39;14;109;86;29;106;97;42;47
2020-07-07 08:30:00;62;33;11;95;99;22;104;85;34;50
2020-07-07 08:45:00;49;39;12;78;81;24;96;73;45;42
2020-07-07 09:00:00;54;37;9;79;74;21;82;68;35;47
2020-07-07 09:15:00;59;64;12;61;57;15;66;63;61;47
