DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2019-10-30 00:00:00;13;17;10;15;8;1;1;1;0;1;0
2019-10-30 00:15:00;12;20;11;14;10;1;0;6;0;1;2
2019-10-30 00:30:00;12;16;15;19;5;3;0;2;0;1;0
2019-10-30 00:45:00;11;13;7;6;8;2;1;5;0;2;1
2019-10-30 01:00:00;8;10;8;9;3;3;0;5;0;0;3
2019-10-30 01:15:00;8;8;6;6;3;0;0;4;0;2;1
2019-10-30 01:30:00;9;9;8;13;7;0;0;1;0;0;1
2019-10-30 01:45:00;9;11;5;2;4;1;0;1;0;1;1
2019-10-30 02:00:00;10;10;7;9;0;1;1;1;0;0;1
2019-10-30 02:15:00;5;7;5;2;0;2;0;0;0;0;0
2019-10-30 02:30:00;7;7;7;4;4;1;0;2;0;1;1
2019-10-30 02:45:00;6;7;7;11;4;1;0;0;0;1;0
2019-10-30 03:00:00;7;10;10;10;2;1;0;0;0;1;2
2019-10-30 03:15:00;3;5;5;10;9;1;1;2;0;0;2
2019-10-30 03:30:00;9;10;5;5;1;0;12;1;0;2;3
2019-10-30 03:45:00;16;23;10;3;4;3;0;0;0;0;0
2019-10-30 04:00:00;9;10;8;9;1;0;0;2;0;2;0
2019-10-30 04:15:00;19;21;5;4;3;3;1;1;0;4;2
2019-10-30 04:30:00;23;26;15;15;12;2;0;6;0;3;5
2019-10-30 04:45:00;36;40;28;13;7;4;1;4;0;2;2
2019-10-30 05:00:00;57;66;66;19;15;12;10;7;0;8;10
2019-10-30 05:15:00;73;82;67;29;23;19;44;9;0;13;22
2019-10-30 05:30:00;94;105;104;34;25;21;8;20;0;20;22
2019-10-30 05:45:00;97;109;80;55;41;17;6;23;0;19;26
2019-10-30 06:00:00;95;121;93;53;48;21;5;36;0;13;25
2019-10-30 06:15:00;136;159;106;67;45;21;13;31;0;26;37
2019-10-30 06:30:00;142;163;130;79;63;30;20;38;0;25;43
2019-10-30 06:45:00;137;159;141;105;74;47;30;33;0;30;36
2019-10-30 07:00:00;116;144;130;126;77;39;11;30;0;22;42
2019-10-30 07:15:00;120;142;139;112;79;41;24;41;0;36;47
2019-10-30 07:30:00;134;158;132;129;88;46;43;43;0;31;58
2019-10-30 07:45:00;120;148;134;135;100;36;33;49;0;29;53
2019-10-30 08:00:00;138;158;123;117;94;40;23;34;0;29;41
2019-10-30 08:15:00;124;150;134;151;91;46;25;33;0;34;36
2019-10-30 08:30:00;135;165;158;107;82;38;17;45;0;23;30
2019-10-30 08:45:00;130;177;131;120;83;53;25;45;0;39;40
2019-10-30 09:00:00;121;144;113;106;81;32;22;36;0;35;40
2019-10-30 09:15:00;123;156;125;101;104;27;14;44;0;34;25
2019-10-30 09:30:00;103;136;108;139;89;24;8;42;0;23;28
2019-10-30 09:45:00;126;159;132;126;90;28;13;60;0;27;29
2019-10-30 10:00:00;121;150;103;116;102;25;11;58;0;31;26
2019-10-30 10:15:00;113;138;117;117;88;27;13;51;0;30;35
2019-10-30 10:30:00;131;170;111;124;106;27;10;43;0;24;22
2019-10-30 10:45:00;124;167;111;145;99;43;47;60;0;30;24
2019-10-30 11:00:00;123;162;115;138;114;25;16;44;0;22;31
2019-10-30 11:15:00;117;160;116;118;87;27;12;53;0;27;29
2019-10-30 11:30:00;127;159;111;119;111;26;10;50;0;21;20
2019-10-30 11:45:00;118;173;127;153;118;33;14;51;0;26;28
2019-10-30 12:00:00;132;176;114;109;93;38;9;65;0;27;27
2019-10-30 12:15:00;99;140;92;121;88;24;11;45;0;20;24
2019-10-30 12:30:00;96;140;109;129;110;28;15;61;0;27;29
2019-10-30 12:45:00;129;172;135;124;115;37;19;52;0;26;24
2019-10-30 13:00:00;121;151;127;117;103;24;13;60;0;31;45
