DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2019-12-26 00:00:00;11;2;2;3;4;4;13;7
2019-12-26 00:15:00;9;4;4;1;6;8;13;5
2019-12-26 00:30:00;6;4;6;3;7;3;11;3
2019-12-26 00:45:00;6;8;7;6;5;7;14;7
2019-12-26 01:00:00;8;4;2;5;5;2;4;3
2019-12-26 01:15:00;11;4;4;4;3;8;8;3
2019-12-26 01:30:00;5;2;1;3;4;5;10;3
2019-12-26 01:45:00;2;5;4;3;0;5;12;3
2019-12-26 02:00:00;11;3;5;8;4;0;5;1
2019-12-26 02:15:00;5;1;3;1;3;6;14;6
2019-12-26 02:30:00;3;0;1;1;1;2;2;0
2019-12-26 02:45:00;5;4;1;3;2;3;7;5
2019-12-26 03:00:00;5;4;1;4;6;2;6;4
2019-12-26 03:15:00;4;5;2;4;2;7;7;1
2019-12-26 03:30:00;1;1;0;0;1;0;2;1
2019-12-26 03:45:00;5;7;2;0;2;2;6;2
2019-12-26 04:00:00;8;6;1;3;3;3;6;1
2019-12-26 04:15:00;4;5;3;3;3;4;9;3
2019-12-26 04:30:00;5;1;0;4;4;2;5;1
2019-12-26 04:45:00;4;4;0;2;3;4;7;3
2019-12-26 05:00:00;2;2;2;8;6;1;4;1
2019-12-26 05:15:00;3;4;2;2;2;6;8;3
2019-12-26 05:30:00;10;8;2;0;1;3;9;1
2019-12-26 05:45:00;2;3;3;4;5;2;12;4
2019-12-26 06:00:00;3;5;2;7;5;3;3;3
2019-12-26 06:15:00;4;3;3;1;2;9;8;4
2019-12-26 06:30:00;8;2;1;2;0;1;6;3
2019-12-26 06:45:00;9;5;1;2;1;3;10;3
2019-12-26 07:00:00;12;8;2;3;3;3;9;6
2019-12-26 07:15:00;9;6;0;2;5;5;11;6
2019-12-26 07:30:00;6;5;3;2;2;4;14;3
2019-12-26 07:45:00;12;11;3;3;4;2;8;8
2019-12-26 08:00:00;5;9;2;0;2;2;7;2
2019-12-26 08:15:00;3;3;3;6;7;4;10;6
2019-12-26 08:30:00;5;7;4;1;0;3;7;3
2019-12-26 08:45:00;14;8;2;6;1;2;12;3
2019-12-26 09:00:00;17;11;5;2;3;4;14;7
2019-12-26 09:15:00;13;7;5;14;16;1;12;5
2019-12-26 09:30:00;23;15;11;12;16;3;8;5
2019-12-26 09:45:00;21;11;9;10;12;3;19;7
2019-12-26 10:00:00;16;14;8;4;4;4;18;8
2019-12-26 10:15:00;18;14;10;10;10;9;10;10
2019-12-26 10:30:00;26;10;11;14;7;10;15;7
2019-12-26 10:45:00;22;21;7;12;7;11;25;14
2019-12-26 11:00:00;29;20;14;16;15;7;29;23
2019-12-26 11:15:00;35;26;17;16;20;11;34;20
2019-12-26 11:30:00;42;22;19;30;32;12;32;22
2019-12-26 11:45:00;33;27;26;17;17;7;41;21
2019-12-26 12:00:00;44;22;26;23;13;11;20;18
2019-12-26 12:15:00;27;19;16;25;12;11;31;15
2019-12-26 12:30:00;38;23;19;26;36;11;35;21
2019-12-26 12:45:00;27;17;19;19;14;12;30;21
2019-12-26 13:00:00;33;20;11;25;14;21;32;19
2019-12-26 13:15:00;31;20;15;19;13;16;36;19
