DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-04-13 00:00:00;6;8;1;1;0;0;0
2020-04-13 00:15:00;5;2;0;0;0;0;0
2020-04-13 00:30:00;7;1;1;1;0;0;0
2020-04-13 00:45:00;6;6;0;0;0;0;0
2020-04-13 01:00:00;6;5;0;0;0;0;0
2020-04-13 01:15:00;3;4;0;0;0;0;0
2020-04-13 01:30:00;10;5;0;0;0;0;0
2020-04-13 01:45:00;4;3;0;0;0;0;0
2020-04-13 02:00:00;4;3;0;0;0;0;0
2020-04-13 02:15:00;0;4;0;0;0;0;0
2020-04-13 02:30:00;7;4;0;0;0;0;0
2020-04-13 02:45:00;1;2;0;0;0;0;0
2020-04-13 03:00:00;3;1;0;0;0;0;0
2020-04-13 03:15:00;1;2;0;0;0;0;0
2020-04-13 03:30:00;2;1;0;0;0;0;0
2020-04-13 03:45:00;4;3;0;0;0;0;0
2020-04-13 04:00:00;2;2;0;0;0;0;0
2020-04-13 04:15:00;2;3;0;0;0;0;0
2020-04-13 04:30:00;3;2;0;0;0;0;0
2020-04-13 04:45:00;4;4;0;0;0;0;0
2020-04-13 05:00:00;7;8;1;1;0;0;0
2020-04-13 05:15:00;7;13;0;0;0;0;0
2020-04-13 05:30:00;14;15;0;0;0;0;0
2020-04-13 05:45:00;16;7;0;0;0;0;0
2020-04-13 06:00:00;9;3;0;0;0;0;0
2020-04-13 06:15:00;14;12;0;0;0;0;0
2020-04-13 06:30:00;12;11;0;0;0;0;0
2020-04-13 06:45:00;13;15;1;1;0;0;0
2020-04-13 07:00:00;18;12;1;1;0;0;0
2020-04-13 07:15:00;18;11;1;1;0;0;0
2020-04-13 07:30:00;11;15;1;1;0;0;0
2020-04-13 07:45:00;10;15;1;1;0;0;0
2020-04-13 08:00:00;16;11;3;3;0;0;0
2020-04-13 08:15:00;17;10;2;2;0;0;0
2020-04-13 08:30:00;16;9;1;1;0;0;0
2020-04-13 08:45:00;18;22;3;3;0;0;0
2020-04-13 09:00:00;19;17;2;2;0;0;0
2020-04-13 09:15:00;29;25;4;4;0;0;0
2020-04-13 09:30:00;28;20;3;3;0;0;0
2020-04-13 09:45:00;26;32;4;4;0;0;0
2020-04-13 10:00:00;44;29;4;4;0;0;0
2020-04-13 10:15:00;53;37;7;7;0;0;0
2020-04-13 10:30:00;31;31;5;5;2;0;0
2020-04-13 10:45:00;44;38;2;2;3;0;0
2020-04-13 11:00:00;37;29;1;1;0;0;0
2020-04-13 11:15:00;43;39;5;5;0;0;0
2020-04-13 11:30:00;50;40;7;7;0;0;0
2020-04-13 11:45:00;59;44;4;4;0;0;0
2020-04-13 12:00:00;43;44;5;5;0;0;0
2020-04-13 12:15:00;43;59;2;2;0;0;0
2020-04-13 12:30:00;55;38;3;3;0;0;0
2020-04-13 12:45:00;54;48;6;6;0;0;0
2020-04-13 13:00:00;59;40;6;6;0;0;0
2020-04-13 13:15:00;60;57;3;3;0;0;0
2020-04-13 13:30:00;35;44;5;5;0;0;0
2020-04-13 13:45:00;55;59;6;6;0;0;0
2020-04-13 14:00:00;50;51;4;4;0;0;0
2020-04-13 14:15:00;46;53;1;1;3;0;0
2020-04-13 14:30:00;45;49;6;6;0;0;0
2020-04-13 14:45:00;61;55;3;3;0;0;0
2020-04-13 15:00:00;48;48;5;5;0;0;0
2020-04-13 15:15:00;43;59;4;4;0;0;0
2020-04-13 15:30:00;50;45;2;2;0;0;0
2020-04-13 15:45:00;57;55;3;3;1;0;0
2020-04-13 16:00:00;39;55;5;5;0;0;0
2020-04-13 16:15:00;58;45;8;8;0;0;0
2020-04-13 16:30:00;58;47;5;5;0;0;0
2020-04-13 16:45:00;46;59;4;4;1;0;0
2020-04-13 17:00:00;47;55;4;4;0;0;0
2020-04-13 17:15:00;64;60;2;2;0;0;0
2020-04-13 17:30:00;40;42;4;4;0;0;0
2020-04-13 17:45:00;68;37;5;5;1;0;0
2020-04-13 18:00:00;46;53;5;5;0;0;0
2020-04-13 18:15:00;55;65;8;8;1;0;0
2020-04-13 18:30:00;41;38;7;7;0;0;0
2020-04-13 18:45:00;48;42;4;4;0;0;0
2020-04-13 19:00:00;40;38;6;6;0;0;0
2020-04-13 19:15:00;40;63;7;7;0;0;0
2020-04-13 19:30:00;42;36;7;7;0;0;0
2020-04-13 19:45:00;39;31;2;2;0;0;0
2020-04-13 20:00:00;36;38;1;1;0;0;0
2020-04-13 20:15:00;29;39;2;2;0;0;0
2020-04-13 20:30:00;24;29;2;2;0;0;0
2020-04-13 20:45:00;34;23;1;1;0;0;0
2020-04-13 21:00:00;26;23;0;0;0;0;0
2020-04-13 21:15:00;22;18;0;0;0;0;0
2020-04-13 21:30:00;22;20;0;0;0;0;0
2020-04-13 21:45:00;22;21;1;1;0;0;0
2020-04-13 22:00:00;21;9;0;0;0;0;0
2020-04-13 22:15:00;13;13;1;1;0;0;0
2020-04-13 22:30:00;12;13;0;0;0;0;0
2020-04-13 22:45:00;8;6;1;1;0;0;0
2020-04-13 23:00:00;7;4;1;1;0;0;0
2020-04-13 23:15:00;6;9;1;1;0;0;0
2020-04-13 23:30:00;3;6;0;0;0;0;0
2020-04-13 23:45:00;10;10;0;0;0;0;0
