DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-05-15 00:00:00;1;2;1;5;3;2;5;0;0;0
2020-05-15 00:15:00;3;2;1;2;7;3;5;0;0;0
2020-05-15 00:30:00;3;1;0;4;2;3;3;0;0;0
2020-05-15 00:45:00;4;4;1;3;3;3;4;0;0;0
2020-05-15 01:00:00;3;3;0;2;1;2;3;0;0;0
2020-05-15 01:15:00;1;2;1;2;0;3;5;0;0;0
2020-05-15 01:30:00;1;0;3;1;1;2;7;0;0;0
2020-05-15 01:45:00;8;1;0;1;0;0;4;0;0;0
2020-05-15 02:00:00;1;0;0;2;4;3;2;0;0;0
2020-05-15 02:15:00;4;0;0;2;2;1;3;0;0;0
2020-05-15 02:30:00;0;0;0;0;0;0;6;0;0;0
2020-05-15 02:45:00;5;3;1;3;3;0;3;0;0;0
2020-05-15 03:00:00;1;0;0;4;0;2;4;0;0;0
2020-05-15 03:15:00;3;2;0;0;1;2;1;0;0;0
2020-05-15 03:30:00;1;0;0;0;0;1;1;0;0;0
2020-05-15 03:45:00;2;5;2;1;3;2;4;0;0;0
2020-05-15 04:00:00;2;2;1;0;1;2;5;0;0;0
2020-05-15 04:15:00;3;1;0;2;2;3;8;0;0;0
2020-05-15 04:30:00;5;5;0;1;3;0;8;0;0;0
2020-05-15 04:45:00;22;4;9;21;11;3;18;0;0;0
2020-05-15 05:00:00;38;13;25;61;3;9;31;0;0;0
2020-05-15 05:15:00;47;37;52;73;10;9;43;0;0;0
2020-05-15 05:30:00;31;47;63;60;7;19;37;0;0;0
2020-05-15 05:45:00;35;23;39;54;10;14;48;0;0;0
2020-05-15 06:00:00;30;18;26;35;15;7;39;0;0;0
2020-05-15 06:15:00;25;28;39;32;7;11;41;0;0;0
2020-05-15 06:30:00;42;34;56;37;9;32;49;1;0;0
2020-05-15 06:45:00;44;31;54;33;5;24;60;0;0;0
2020-05-15 07:00:00;74;28;47;35;9;7;49;3;0;0
2020-05-15 07:15:00;71;27;49;46;10;28;55;0;0;0
2020-05-15 07:30:00;76;31;39;63;7;19;59;0;0;0
2020-05-15 07:45:00;75;30;41;45;12;30;38;0;0;0
2020-05-15 08:00:00;47;20;39;28;9;17;43;0;0;0
2020-05-15 08:15:00;60;27;44;30;15;14;35;0;0;0
2020-05-15 08:30:00;75;16;21;39;14;20;32;0;0;0
2020-05-15 08:45:00;75;18;33;33;12;15;39;0;0;0
2020-05-15 09:00:00;85;17;14;21;16;11;44;0;0;0
2020-05-15 09:15:00;75;30;40;29;19;12;41;0;0;0
2020-05-15 09:30:00;87;21;25;25;14;7;36;0;0;0
2020-05-15 09:45:00;73;19;15;29;10;8;39;0;0;0
2020-05-15 10:00:00;78;14;24;41;15;7;41;0;0;0
2020-05-15 10:15:00;81;17;19;25;15;11;43;0;0;0
2020-05-15 10:30:00;89;17;15;43;17;8;45;0;0;0
2020-05-15 10:45:00;78;17;21;32;13;9;52;0;0;0
2020-05-15 11:00:00;85;17;29;36;20;11;34;5;0;0
2020-05-15 11:15:00;67;13;23;46;17;5;48;0;0;0
2020-05-15 11:30:00;82;14;17;48;16;7;56;0;0;0
2020-05-15 11:45:00;65;15;13;47;22;1;45;0;0;0
2020-05-15 12:00:00;134;20;30;63;20;3;42;0;0;0
2020-05-15 12:15:00;85;13;25;63;25;2;41;0;0;0
