DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2019-09-06 00:00:00;3;5;15;6;0;9;0;0;0;0;0;0
2019-09-06 00:15:00;1;2;3;0;5;1;0;0;0;0;0;0
2019-09-06 00:30:00;1;3;9;0;0;7;0;0;0;0;0;0
2019-09-06 00:45:00;0;2;9;0;1;6;0;0;0;0;0;0
2019-09-06 01:00:00;0;2;5;1;1;5;0;0;0;0;0;0
2019-09-06 01:15:00;0;2;6;2;1;4;0;0;0;0;0;0
2019-09-06 01:30:00;3;4;7;1;0;3;1;0;0;0;0;0
2019-09-06 01:45:00;1;3;5;0;0;2;0;0;0;0;0;0
2019-09-06 02:00:00;1;3;5;1;0;4;0;0;0;0;0;0
2019-09-06 02:15:00;1;8;10;1;0;4;0;0;0;0;0;0
2019-09-06 02:30:00;3;5;8;0;0;6;0;0;0;0;0;0
2019-09-06 02:45:00;3;4;5;0;0;2;0;0;0;0;0;0
2019-09-06 03:00:00;2;3;6;0;0;4;0;0;0;0;0;0
2019-09-06 03:15:00;1;3;4;0;0;1;0;0;0;0;0;0
2019-09-06 03:30:00;0;2;3;0;0;1;0;0;0;0;0;0
2019-09-06 03:45:00;1;1;2;0;0;1;0;0;0;0;0;0
2019-09-06 04:00:00;1;3;3;0;0;1;0;0;0;0;0;0
2019-09-06 04:15:00;1;1;2;1;0;1;0;0;0;0;0;0
2019-09-06 04:30:00;0;3;6;0;0;5;0;0;0;0;0;0
2019-09-06 04:45:00;2;2;7;0;0;7;0;0;0;0;0;0
2019-09-06 05:00:00;3;4;11;0;2;8;0;0;0;0;0;0
2019-09-06 05:15:00;8;5;10;0;0;8;0;0;0;0;0;0
2019-09-06 05:30:00;8;7;11;3;3;6;0;0;0;0;0;0
2019-09-06 05:45:00;11;15;18;0;4;7;0;0;0;0;0;0
2019-09-06 06:00:00;11;18;25;4;7;13;0;0;0;0;0;0
2019-09-06 06:15:00;25;34;40;6;6;30;0;0;0;0;0;0
